Frequency (Hz)	Level (dB)
43.066406	-32.942551
86.132812	-26.639582
129.199219	-23.777243
172.265625	-24.746889
215.332031	-25.807386
258.398438	-25.792320
301.464844	-25.773754
344.531250	-26.264004
387.597656	-26.439995
430.664062	-26.352652
473.730469	-26.657209
516.796875	-26.626696
559.863281	-26.546207
602.929688	-26.143646
645.996094	-26.435909
689.062500	-26.879751
732.128906	-26.917753
775.195312	-27.277723
818.261719	-27.164173
861.328125	-27.681065
904.394531	-27.842304
947.460938	-27.984247
990.527344	-27.960402
1033.593750	-28.255901
1076.660156	-28.316790
1119.726562	-28.246624
1162.792969	-28.476273
1205.859375	-28.909107
1248.925781	-29.036015
1291.992188	-28.786448
1335.058594	-28.957119
1378.125000	-28.962734
1421.191406	-29.455462
1464.257812	-29.885490
1507.324219	-29.543907
1550.390625	-29.559599
1593.457031	-30.344381
1636.523438	-30.554176
1679.589844	-30.279131
1722.656250	-29.986454
1765.722656	-29.972496
1808.789062	-30.616755
1851.855469	-30.641960
1894.921875	-31.091177
1937.988281	-31.210922
1981.054688	-31.462933
2024.121094	-31.020927
2067.187500	-30.985189
2110.253906	-31.158632
2153.320312	-31.543114
2196.386719	-31.687485
2239.453125	-31.679934
2282.519531	-31.395521
2325.585938	-31.385624
2368.652344	-31.554306
2411.718750	-31.845280
2454.785156	-32.207211
2497.851562	-32.173225
2540.917969	-32.151684
2583.984375	-32.227116
2627.050781	-32.383240
2670.117188	-32.598007
2713.183594	-32.423069
2756.250000	-32.375984
2799.316406	-32.416744
2842.382812	-32.557968
2885.449219	-32.300690
2928.515625	-32.388657
2971.582031	-32.946468
3014.648438	-33.098358
3057.714844	-33.117031
3100.781250	-33.000172
3143.847656	-32.675716
3186.914062	-32.678467
3229.980469	-32.965286
3273.046875	-33.054028
3316.113281	-32.752804
3359.179688	-33.147942
3402.246094	-33.487358
3445.312500	-33.261944
3488.378906	-33.758293
3531.445312	-33.378368
3574.511719	-33.517075
3617.578125	-33.824360
3660.644531	-33.484894
3703.710938	-33.202919
3746.777344	-33.593410
3789.843750	-33.864048
3832.910156	-33.869659
3875.976562	-33.605492
3919.042969	-33.892113
3962.109375	-34.551842
4005.175781	-34.251484
4048.242188	-34.012768
4091.308594	-33.951801
4134.375000	-33.926685
4177.441406	-34.382095
4220.507812	-34.575886
4263.574219	-34.442104
4306.640625	-34.433105
4349.707031	-34.421291
4392.773438	-34.179264
4435.839844	-34.352245
4478.906250	-34.464336
4521.972656	-34.709503
4565.039062	-34.722755
4608.105469	-34.695107
4651.171875	-35.067719
4694.238281	-34.767433
4737.304688	-34.557499
4780.371094	-34.593311
4823.437500	-34.662861
4866.503906	-35.016724
4909.570312	-35.040550
4952.636719	-34.876030
4995.703125	-34.919373
5038.769531	-35.436653
5081.835938	-35.083225
5124.902344	-35.055183
5167.968750	-34.863762
5211.035156	-34.698509
5254.101562	-35.480232
5297.167969	-35.439648
5340.234375	-35.311028
5383.300781	-35.247654
5426.367188	-35.375095
5469.433594	-35.592693
5512.500000	-35.696609
5555.566406	-35.438770
5598.632812	-35.326328
5641.699219	-35.498402
5684.765625	-35.546368
5727.832031	-35.568371
5770.898438	-35.793262
5813.964844	-35.623817
5857.031250	-35.529522
5900.097656	-35.750130
5943.164062	-35.491974
5986.230469	-35.745773
6029.296875	-36.044365
6072.363281	-36.135712
6115.429688	-35.869846
6158.496094	-35.872375
6201.562500	-36.223892
6244.628906	-35.905758
6287.695312	-36.036610
6330.761719	-36.074081
6373.828125	-35.761181
6416.894531	-35.632694
6459.960938	-35.470951
6503.027344	-35.876808
6546.093750	-36.353897
6589.160156	-36.489410
6632.226562	-36.500854
6675.292969	-36.545578
6718.359375	-36.662945
6761.425781	-36.859657
6804.492188	-36.546658
6847.558594	-36.261703
6890.625000	-36.484535
6933.691406	-36.153053
6976.757812	-35.955120
7019.824219	-36.516598
7062.890625	-36.719223
7105.957031	-36.853405
7149.023438	-37.087540
7192.089844	-36.650505
7235.156250	-36.869884
7278.222656	-36.803547
7321.289062	-36.546989
7364.355469	-36.248634
7407.421875	-36.640362
7450.488281	-36.864937
7493.554688	-37.023872
7536.621094	-37.424648
7579.687500	-37.519432
7622.753906	-37.304520
7665.820312	-37.038776
7708.886719	-36.807819
7751.953125	-36.825268
7795.019531	-37.077038
7838.085938	-37.253208
7881.152344	-37.176483
7924.218750	-37.170517
7967.285156	-37.434048
8010.351562	-37.833244
8053.417969	-37.526508
8096.484375	-37.453873
8139.550781	-37.386143
8182.617188	-37.182930
8225.683594	-37.448723
