Frequency (Hz)	Level (dB)
43.066406	-28.097555
86.132812	-26.225359
129.199219	-26.644266
172.265625	-27.114840
215.332031	-27.690805
258.398438	-28.140263
301.464844	-28.555180
344.531250	-29.262173
387.597656	-29.932249
430.664062	-30.221079
473.730469	-30.404102
516.796875	-30.930029
559.863281	-31.389240
602.929688	-31.297510
645.996094	-31.677265
689.062500	-32.377895
732.128906	-32.676861
775.195312	-32.948414
818.261719	-32.881229
861.328125	-33.230259
904.394531	-33.308292
947.460938	-33.347977
990.527344	-33.418423
1033.593750	-33.885277
1076.660156	-34.087543
1119.726562	-34.288498
1162.792969	-34.984291
1205.859375	-35.412033
1248.925781	-35.812923
1291.992188	-35.751934
1335.058594	-35.751553
1378.125000	-35.742584
1421.191406	-36.035404
1464.257812	-36.559372
1507.324219	-36.619682
1550.390625	-36.499920
1593.457031	-37.135357
1636.523438	-37.497589
1679.589844	-37.260796
1722.656250	-37.325878
1765.722656	-37.682610
1808.789062	-38.510105
1851.855469	-38.774353
1894.921875	-39.063435
1937.988281	-39.128803
1981.054688	-39.599350
2024.121094	-39.598198
2067.187500	-39.491604
2110.253906	-39.702766
2153.320312	-39.979496
2196.386719	-40.240013
2239.453125	-40.362160
2282.519531	-40.169781
2325.585938	-40.377167
2368.652344	-40.654728
2411.718750	-41.278023
2454.785156	-41.758190
2497.851562	-41.765846
2540.917969	-41.757256
2583.984375	-42.066368
2627.050781	-42.236530
2670.117188	-42.358360
2713.183594	-42.376869
2756.250000	-42.355541
2799.316406	-42.845036
2842.382812	-43.074150
2885.449219	-42.780304
2928.515625	-43.140041
2971.582031	-43.824390
3014.648438	-44.359058
3057.714844	-44.475121
3100.781250	-44.223438
3143.847656	-44.222122
3186.914062	-44.267776
3229.980469	-44.634285
3273.046875	-45.033218
3316.113281	-44.652161
3359.179688	-45.169731
3402.246094	-45.228775
3445.312500	-45.369072
3488.378906	-45.856655
3531.445312	-45.710285
3574.511719	-45.998325
3617.578125	-46.360394
3660.644531	-46.212799
3703.710938	-46.101860
3746.777344	-46.622322
3789.843750	-46.845810
