Frequency (Hz)	Level (dB)
43.066406	-31.402035
86.132812	-28.565315
129.199219	-26.584444
172.265625	-24.970467
215.332031	-23.773867
258.398438	-22.849770
301.464844	-22.114939
344.531250	-21.752064
387.597656	-21.399326
430.664062	-20.846853
473.730469	-20.528893
516.796875	-20.264856
559.863281	-19.919712
602.929688	-19.105659
645.996094	-18.952896
689.062500	-19.026106
732.128906	-18.850187
775.195312	-19.013041
818.261719	-18.817192
861.328125	-18.789400
904.394531	-19.050982
947.460938	-19.179068
990.527344	-18.856543
1033.593750	-18.812014
1076.660156	-18.903749
1119.726562	-19.113926
1162.792969	-19.496599
1205.859375	-18.949778
1248.925781	-18.918404
1291.992188	-19.431503
1335.058594	-19.780651
1378.125000	-19.119009
1421.191406	-19.977491
1464.257812	-20.392233
1507.324219	-20.136053
1550.390625	-20.157520
1593.457031	-20.433372
1636.523438	-20.527779
1679.589844	-20.552162
1722.656250	-20.398514
1765.722656	-20.763437
1808.789062	-21.110014
1851.855469	-21.141758
1894.921875	-21.791735
1937.988281	-21.881662
1981.054688	-21.890406
2024.121094	-22.129753
2067.187500	-21.969074
2110.253906	-22.438829
2153.320312	-22.455204
2196.386719	-22.595957
2239.453125	-22.615004
2282.519531	-22.712961
2325.585938	-22.833824
2368.652344	-23.165390
2411.718750	-23.434536
2454.785156	-23.445726
2497.851562	-23.835983
2540.917969	-24.120567
2583.984375	-24.271782
2627.050781	-24.429306
2670.117188	-24.702227
2713.183594	-24.579498
2756.250000	-24.839725
2799.316406	-24.701107
2842.382812	-24.921814
2885.449219	-25.021736
2928.515625	-25.077291
2971.582031	-25.157883
3014.648438	-25.600958
3057.714844	-25.732038
3100.781250	-25.959585
3143.847656	-25.966021
3186.914062	-25.774710
3229.980469	-25.667166
3273.046875	-26.104208
3316.113281	-26.344242
3359.179688	-26.648960
3402.246094	-26.699554
3445.312500	-26.837931
3488.378906	-27.435877
3531.445312	-27.609543
3574.511719	-27.471834
3617.578125	-27.904234
3660.644531	-27.483988
3703.710938	-27.511023
3746.777344	-27.755808
3789.843750	-28.202869
3832.910156	-28.295155
3875.976562	-28.059614
3919.042969	-28.321304
3962.109375	-28.253195
4005.175781	-28.215820
4048.242188	-28.314537
4091.308594	-28.384344
4134.375000	-28.652044
4177.441406	-29.045038
4220.507812	-29.114202
4263.574219	-28.911123
4306.640625	-29.238840
4349.707031	-29.472519
4392.773438	-29.634991
4435.839844	-30.013622
4478.906250	-30.113947
4521.972656	-29.995039
4565.039062	-30.004156
4608.105469	-30.041395
4651.171875	-30.151258
4694.238281	-30.265923
4737.304688	-30.419975
4780.371094	-30.234449
4823.437500	-30.376818
4866.503906	-30.967255
4909.570312	-30.916582
4952.636719	-30.587877
4995.703125	-31.123245
5038.769531	-31.449993
5081.835938	-31.354004
5124.902344	-31.799950
5167.968750	-31.761272
5211.035156	-31.681318
5254.101562	-31.678749
5297.167969	-31.920633
5340.234375	-31.685986
5383.300781	-31.896603
5426.367188	-32.303139
5469.433594	-32.460533
5512.500000	-32.534428
5555.566406	-32.557514
5598.632812	-32.653740
5641.699219	-32.243206
5684.765625	-32.613800
5727.832031	-32.741795
5770.898438	-33.107788
5813.964844	-33.312759
5857.031250	-33.231384
5900.097656	-33.207005
5943.164062	-32.851147
5986.230469	-33.065174
6029.296875	-33.227745
6072.363281	-33.346920
6115.429688	-33.220455
6158.496094	-33.402664
6201.562500	-33.991619
6244.628906	-34.051514
6287.695312	-33.801773
6330.761719	-33.891708
6373.828125	-33.961502
6416.894531	-34.122845
6459.960938	-34.034618
6503.027344	-34.059822
6546.093750	-34.257923
6589.160156	-34.475773
6632.226562	-34.614166
6675.292969	-34.985985
6718.359375	-35.366360
6761.425781	-35.376858
6804.492188	-35.131264
6847.558594	-34.705601
6890.625000	-34.988770
6933.691406	-35.126869
6976.757812	-34.980183
7019.824219	-35.536335
7062.890625	-35.952251
7105.957031	-35.877468
7149.023438	-35.715492
7192.089844	-35.586006
7235.156250	-35.725773
7278.222656	-35.624386
7321.289062	-36.219334
7364.355469	-36.074631
7407.421875	-36.152012
