Frequency (Hz)	Level (dB)
43.066406	-26.761272
86.132812	-24.710836
129.199219	-24.538839
172.265625	-25.096249
215.332031	-25.322781
258.398438	-25.732889
301.464844	-25.946938
344.531250	-26.177519
387.597656	-26.853245
430.664062	-26.984747
473.730469	-27.041039
516.796875	-27.514336
559.863281	-27.689201
602.929688	-27.395700
645.996094	-27.691080
689.062500	-28.290495
732.128906	-28.038260
775.195312	-28.375826
818.261719	-28.178581
861.328125	-28.255630
904.394531	-28.872307
947.460938	-28.943470
990.527344	-28.698343
1033.593750	-28.529951
1076.660156	-28.602495
1119.726562	-28.961086
1162.792969	-29.382416
1205.859375	-29.331789
1248.925781	-29.675594
1291.992188	-29.932768
1335.058594	-30.238434
1378.125000	-29.961975
1421.191406	-30.344368
1464.257812	-30.722830
1507.324219	-30.708584
1550.390625	-30.762205
1593.457031	-30.721130
1636.523438	-31.041756
1679.589844	-31.155216
1722.656250	-31.700577
1765.722656	-31.900442
1808.789062	-31.889868
1851.855469	-32.222229
1894.921875	-32.470108
1937.988281	-32.784912
1981.054688	-33.145954
2024.121094	-33.267155
2067.187500	-33.177792
2110.253906	-33.661308
2153.320312	-33.356476
2196.386719	-33.552914
2239.453125	-33.553635
2282.519531	-33.410805
2325.585938	-33.869118
2368.652344	-34.046600
2411.718750	-34.445259
2454.785156	-34.508263
2497.851562	-34.783947
2540.917969	-35.377411
2583.984375	-35.195942
2627.050781	-35.237667
2670.117188	-35.518856
2713.183594	-35.688198
2756.250000	-35.752415
2799.316406	-35.994656
2842.382812	-36.130997
2885.449219	-35.863667
2928.515625	-36.204926
2971.582031	-36.459141
3014.648438	-36.844109
3057.714844	-37.151749
3100.781250	-36.789124
3143.847656	-36.978981
3186.914062	-37.070755
3229.980469	-37.024960
3273.046875	-37.349213
3316.113281	-37.446377
3359.179688	-37.800903
3402.246094	-38.171398
3445.312500	-38.021172
3488.378906	-38.227219
3531.445312	-38.697979
3574.511719	-38.850101
3617.578125	-38.941620
3660.644531	-38.842361
3703.710938	-38.908119
3746.777344	-39.287621
3789.843750	-39.846355
3832.910156	-39.350239
3875.976562	-39.294403
3919.042969	-39.403488
3962.109375	-39.622787
4005.175781	-39.456181
4048.242188	-39.614750
4091.308594	-39.570480
4134.375000	-39.800705
4177.441406	-40.235916
4220.507812	-40.293514
4263.574219	-40.316502
4306.640625	-40.605598
4349.707031	-40.734917
4392.773438	-40.973492
4435.839844	-41.191982
4478.906250	-41.173283
4521.972656	-41.074650
4565.039062	-41.368160
4608.105469	-41.362095
4651.171875	-41.597221
4694.238281	-41.981983
4737.304688	-42.130276
4780.371094	-41.806133
4823.437500	-41.756023
4866.503906	-42.254005
4909.570312	-42.585960
4952.636719	-42.367981
4995.703125	-42.679760
5038.769531	-42.856396
5081.835938	-42.869148
5124.902344	-43.181324
5167.968750	-43.112080
5211.035156	-43.081947
5254.101562	-42.842880
5297.167969	-43.289391
5340.234375	-43.073120
5383.300781	-43.424789
5426.367188	-43.826176
5469.433594	-43.798382
5512.500000	-44.035957
5555.566406	-43.926872
5598.632812	-43.822460
5641.699219	-44.027470
5684.765625	-44.255905
5727.832031	-44.789158
5770.898438	-45.074615
5813.964844	-44.815105
5857.031250	-44.893784
5900.097656	-44.727242
5943.164062	-44.506691
5986.230469	-44.707298
6029.296875	-45.115231
6072.363281	-45.085739
6115.429688	-44.744225
6158.496094	-44.998734
6201.562500	-45.410271
6244.628906	-45.461433
6287.695312	-45.654915
6330.761719	-45.621197
6373.828125	-45.572235
6416.894531	-45.587170
6459.960938	-45.721497
6503.027344	-46.149483
6546.093750	-46.068783
6589.160156	-46.086056
6632.226562	-46.641285
6675.292969	-46.746708
6718.359375	-46.775517
6761.425781	-46.801487
6804.492188	-46.780956
6847.558594	-46.226433
6890.625000	-46.391335
6933.691406	-46.709309
6976.757812	-46.771992
7019.824219	-47.041965
7062.890625	-47.471817
7105.957031	-47.569344
7149.023438	-47.915314
7192.089844	-47.764458
7235.156250	-47.398438
7278.222656	-47.491692
7321.289062	-47.970943
7364.355469	-47.929218
7407.421875	-47.951290
7450.488281	-47.996159
7493.554688	-48.515163
7536.621094	-48.560787
7579.687500	-48.158855
7622.753906	-48.485973
7665.820312	-48.635117
7708.886719	-48.869846
7751.953125	-48.801228
7795.019531	-48.812908
7838.085938	-48.908852
7881.152344	-48.815937
7924.218750	-48.768314
7967.285156	-49.054184
8010.351562	-49.275314
8053.417969	-49.619175
8096.484375	-49.359295
8139.550781	-49.079865
8182.617188	-48.982342
8225.683594	-48.888481
