Frequency (Hz)	Level (dB)
43.066406	-25.071564
86.132812	-19.559822
129.199219	-16.195238
172.265625	-16.036781
215.332031	-16.624996
258.398438	-16.832539
301.464844	-16.966206
344.531250	-17.127058
387.597656	-17.370867
430.664062	-17.684458
473.730469	-17.990763
516.796875	-18.350254
559.863281	-18.610134
602.929688	-18.529018
645.996094	-18.913092
689.062500	-19.690886
732.128906	-19.832701
775.195312	-20.360470
818.261719	-20.668016
861.328125	-21.055870
904.394531	-21.766474
947.460938	-22.085333
990.527344	-22.265396
1033.593750	-22.526199
1076.660156	-22.814547
1119.726562	-23.268744
1162.792969	-23.713844
1205.859375	-23.995018
1248.925781	-24.358347
1291.992188	-24.925751
1335.058594	-25.218918
1378.125000	-25.147518
1421.191406	-25.686443
1464.257812	-26.219791
1507.324219	-26.349724
1550.390625	-26.616508
1593.457031	-26.933790
1636.523438	-27.302202
1679.589844	-27.465498
1722.656250	-27.641836
1765.722656	-27.922079
1808.789062	-28.324593
1851.855469	-28.613932
1894.921875	-29.109716
1937.988281	-29.343836
1981.054688	-29.541006
2024.121094	-29.792967
2067.187500	-29.886765
2110.253906	-30.222166
2153.320312	-30.372982
2196.386719	-30.662506
2239.453125	-30.767603
2282.519531	-30.837530
2325.585938	-31.053301
2368.652344	-31.462997
2411.718750	-31.834780
2454.785156	-32.204144
2497.851562	-32.330128
2540.917969	-32.452351
2583.984375	-32.662109
2627.050781	-32.888405
2670.117188	-33.173885
2713.183594	-33.266235
2756.250000	-33.542286
2799.316406	-33.651676
2842.382812	-33.918304
2885.449219	-34.106796
2928.515625	-34.141144
2971.582031	-34.564571
3014.648438	-35.033630
3057.714844	-35.015217
3100.781250	-34.944702
3143.847656	-35.199596
3186.914062	-35.155651
3229.980469	-35.335960
3273.046875	-35.858261
3316.113281	-35.963894
3359.179688	-36.166389
3402.246094	-36.462059
3445.312500	-36.550037
3488.378906	-36.841694
3531.445312	-37.006851
3574.511719	-37.147514
3617.578125	-37.496559
3660.644531	-37.322521
3703.710938	-37.395580
3746.777344	-37.783047
3789.843750	-38.076881
3832.910156	-38.192928
3875.976562	-38.130795
3919.042969	-38.477108
3962.109375	-38.651161
4005.175781	-38.751068
4048.242188	-38.993187
4091.308594	-39.103043
4134.375000	-39.079487
4177.441406	-39.207195
4220.507812	-39.473244
4263.574219	-39.537033
4306.640625	-39.820900
4349.707031	-39.961391
4392.773438	-40.090885
4435.839844	-40.421841
4478.906250	-40.532185
4521.972656	-40.739307
4565.039062	-40.834759
4608.105469	-40.862926
4651.171875	-41.141422
4694.238281	-41.260391
4737.304688	-41.061081
4780.371094	-41.048862
4823.437500	-41.310940
4866.503906	-41.769241
4909.570312	-42.028851
4952.636719	-41.885014
