frequency_hz,dB,pedal,gain,tone
14728.710938,-36.364473,nobels,100%,0%
14771.777344,-36.493138,nobels,100%,0%
14814.84375,-36.12161,nobels,100%,0%
14857.910156,-36.234784000000005,nobels,100%,0%
14900.976562,-35.850747,nobels,100%,0%
14944.042969,-35.49557600000001,nobels,100%,0%
14987.109375,-35.34123399999999,nobels,100%,0%
15030.175781,-35.520105,nobels,100%,0%
15073.242188,-35.36933199999999,nobels,100%,0%
15116.308594,-35.285821000000006,nobels,100%,0%
15159.375,-35.120965999999996,nobels,100%,0%
15202.441406,-35.110260999999994,nobels,100%,0%
15245.507812,-35.160131,nobels,100%,0%
15288.574219,-35.242078,nobels,100%,0%
15331.640625,-35.019571,nobels,100%,0%
15374.707031,-34.694665,nobels,100%,0%
15417.773438,-34.581643,nobels,100%,0%
15460.839844,-34.559136,nobels,100%,0%
15503.90625,-34.46523,nobels,100%,0%
15546.972656,-34.345059,nobels,100%,0%
15590.039062,-34.331345000000006,nobels,100%,0%
15633.105469,-34.20040999999999,nobels,100%,0%
15676.171875,-33.920117,nobels,100%,0%
15719.238281,-33.934450000000005,nobels,100%,0%
15762.304688,-33.843410999999996,nobels,100%,0%
15805.371094,-33.68898899999999,nobels,100%,0%
15848.4375,-33.728959999999994,nobels,100%,0%
15891.503906,-33.68889,nobels,100%,0%
15934.570312,-33.703195,nobels,100%,0%
15977.636719,-33.703077,nobels,100%,0%
16020.703125,-33.510492,nobels,100%,0%
16063.769531,-33.284524,nobels,100%,0%
16106.835938,-33.441663,nobels,100%,0%
16149.902344,-33.246213000000004,nobels,100%,0%
16192.96875,-32.972432,nobels,100%,0%
16236.035156,-33.072377,nobels,100%,0%
16279.101562,-32.988102999999995,nobels,100%,0%
16322.167969,-32.857609999999994,nobels,100%,0%
16365.234375,-32.793577,nobels,100%,0%
16408.300781,-32.805577,nobels,100%,0%
16451.367188,-32.688027,nobels,100%,0%
16494.433594,-32.639813999999994,nobels,100%,0%
16537.5,-32.483705,nobels,100%,0%
16580.566406,-32.337331,nobels,100%,0%
16623.632812,-32.611074,nobels,100%,0%
16666.699219,-32.47319099999999,nobels,100%,0%
16709.765625,-32.200612,nobels,100%,0%
16752.832031,-31.936794999999996,nobels,100%,0%
16795.898438,-32.247903,nobels,100%,0%
16838.964844,-32.105676,nobels,100%,0%
16882.03125,-31.889016999999996,nobels,100%,0%
16925.097656,-31.869977,nobels,100%,0%
16968.164062,-32.023648,nobels,100%,0%
17011.230469,-32.042519999999996,nobels,100%,0%
17054.296875,-31.978584999999995,nobels,100%,0%
17097.363281,-31.694412999999997,nobels,100%,0%
17140.429688,-31.500862999999995,nobels,100%,0%
17183.496094,-31.480789999999992,nobels,100%,0%
17226.5625,-31.525033999999998,nobels,100%,0%
17269.628906,-31.576821000000002,nobels,100%,0%
17312.695312,-31.359631999999998,nobels,100%,0%
17355.761719,-31.379914,nobels,100%,0%
17398.828125,-31.444352000000002,nobels,100%,0%
17441.894531,-31.630985999999993,nobels,100%,0%
17484.960938,-31.573292999999993,nobels,100%,0%
17528.027344,-31.289215999999996,nobels,100%,0%
17571.09375,-31.021099999999997,nobels,100%,0%
17614.160156,-31.26632,nobels,100%,0%
17657.226562,-31.048634999999997,nobels,100%,0%
17700.292969,-31.054936999999995,nobels,100%,0%
17743.359375,-31.081806999999998,nobels,100%,0%
17786.425781,-31.078507000000002,nobels,100%,0%
17829.492188,-31.215829,nobels,100%,0%
17872.558594,-30.950523999999994,nobels,100%,0%
17915.625,-30.857194,nobels,100%,0%
17958.691406,-30.514207,nobels,100%,0%
18001.757812,-30.677986999999995,nobels,100%,0%
18044.824219,-30.822574999999993,nobels,100%,0%
18087.890625,-30.530168000000003,nobels,100%,0%
18130.957031,-30.490288999999997,nobels,100%,0%
18174.023438,-30.709153,nobels,100%,0%
18217.089844,-30.403534999999998,nobels,100%,0%
18260.15625,-30.545742999999995,nobels,100%,0%
18303.222656,-30.487504,nobels,100%,0%
18346.289062,-30.507332999999996,nobels,100%,0%
18389.355469,-30.622875999999998,nobels,100%,0%
18432.421875,-30.602040000000002,nobels,100%,0%
18475.488281,-30.477097999999998,nobels,100%,0%
18518.554688,-30.194897999999995,nobels,100%,0%
18561.621094,-30.138825000000004,nobels,100%,0%
18604.6875,-30.287239999999997,nobels,100%,0%
18647.753906,-30.137582000000002,nobels,100%,0%
18690.820312,-30.025304,nobels,100%,0%
18733.886719,-29.935677999999996,nobels,100%,0%
18776.953125,-29.803445000000004,nobels,100%,0%
18820.019531,-29.995663999999998,nobels,100%,0%
18863.085938,-29.910828000000002,nobels,100%,0%
18906.152344,-29.960991999999997,nobels,100%,0%
18949.21875,-29.825952,nobels,100%,0%
18992.285156,-29.872120999999993,nobels,100%,0%
19035.351562,-30.042450999999993,nobels,100%,0%
19078.417969,-29.923082,nobels,100%,0%
19121.484375,-30.085071999999997,nobels,100%,0%
19164.550781,-29.852967,nobels,100%,0%
19207.617188,-29.882206999999994,nobels,100%,0%
19250.683594,-29.923921,nobels,100%,0%
19293.75,-29.695968999999998,nobels,100%,0%
19336.816406,-29.586412000000003,nobels,100%,0%
19379.882812,-29.885959999999997,nobels,100%,0%
19422.949219,-30.028619,nobels,100%,0%
19466.015625,-30.097859999999997,nobels,100%,0%
19509.082031,-29.696617999999994,nobels,100%,0%
19552.148438,-29.657112999999995,nobels,100%,0%
19595.214844,-29.569997,nobels,100%,0%
19638.28125,-29.470609000000003,nobels,100%,0%
19681.347656,-29.721666,nobels,100%,0%
19724.414062,-29.605291,nobels,100%,0%
19767.480469,-29.709733,nobels,100%,0%
19810.546875,-29.542187,nobels,100%,0%
19853.613281,-29.383923999999993,nobels,100%,0%
19896.679688,-29.29828,nobels,100%,0%
19939.746094,-29.291829,nobels,100%,0%
19982.8125,-29.40137899999999,nobels,100%,0%
43.066406,-16.981137,nobels,100%,100%
86.132812,-8.473949999999997,nobels,100%,100%
129.199219,-3.1017529999999987,nobels,100%,100%
172.265625,-1.5939429999999977,nobels,100%,100%
215.332031,-1.3296499999999973,nobels,100%,100%
258.398438,-0.9346379999999979,nobels,100%,100%
301.464844,-0.555615999999997,nobels,100%,100%
344.53125,-0.20759799999999728,nobels,100%,100%
387.597656,0.056952000000002556,nobels,100%,100%
430.664062,0.27362200000000314,nobels,100%,100%
473.730469,0.411247000000003,nobels,100%,100%
516.796875,0.5256250000000016,nobels,100%,100%
559.863281,0.40798300000000154,nobels,100%,100%
602.929688,0.3062919999999991,nobels,100%,100%
645.996094,0.4525819999999996,nobels,100%,100%
689.0625,0.490943000000005,nobels,100%,100%
732.128906,0.5696910000000024,nobels,100%,100%
775.195312,0.26172700000000404,nobels,100%,100%
818.261719,0.22064100000000408,nobels,100%,100%
861.328125,0.33742400000000217,nobels,100%,100%
904.394531,0.21623300000000256,nobels,100%,100%
947.460938,0.43642200000000386,nobels,100%,100%
990.527344,0.2869260000000011,nobels,100%,100%
1033.59375,0.33137400000000383,nobels,100%,100%
1076.660156,0.3115000000000059,nobels,100%,100%
1119.726562,0.2894810000000021,nobels,100%,100%
1162.792969,0.3920670000000044,nobels,100%,100%
1205.859375,0.20233600000000607,nobels,100%,100%
1248.925781,0.09010599999999869,nobels,100%,100%
1291.992188,0.07984900000000295,nobels,100%,100%
1335.058594,0.07079200000000085,nobels,100%,100%
1378.125,0.008986999999997636,nobels,100%,100%
1421.191406,0.20216400000000334,nobels,100%,100%
1464.257812,0.2354570000000038,nobels,100%,100%
1507.324219,0.18252900000000238,nobels,100%,100%
1550.390625,0.054456000000001836,nobels,100%,100%
1593.457031,0.2521340000000052,nobels,100%,100%
1636.523438,0.22207800000000333,nobels,100%,100%
1679.589844,0.18021800000000354,nobels,100%,100%
1722.65625,0.07216300000000331,nobels,100%,100%
1765.722656,0.04372300000000351,nobels,100%,100%
1808.789062,0.19129900000000077,nobels,100%,100%
1851.855469,-0.004955999999996408,nobels,100%,100%
1894.921875,0.11126900000000362,nobels,100%,100%
1937.988281,0.10081800000000385,nobels,100%,100%
1981.054688,0.11457300000000004,nobels,100%,100%
2024.121094,0.1616199999999992,nobels,100%,100%
2067.1875,0.2513129999999997,nobels,100%,100%
2110.253906,0.1257210000000022,nobels,100%,100%
2153.320312,-0.08386200000000343,nobels,100%,100%
2196.386719,0.01112799999999936,nobels,100%,100%
2239.453125,0.03760400000000175,nobels,100%,100%
2282.519531,-0.025898999999999006,nobels,100%,100%
2325.585938,0.0743360000000024,nobels,100%,100%
2368.652344,0.21081200000000422,nobels,100%,100%
2411.71875,0.1153610000000036,nobels,100%,100%
2454.785156,0.20392300000000319,nobels,100%,100%
2497.851562,0.15657299999999807,nobels,100%,100%
2540.917969,0.09992100000000548,nobels,100%,100%
2583.984375,0.07557100000000005,nobels,100%,100%
2627.050781,0.11526600000000187,nobels,100%,100%
2670.117188,0.2038979999999988,nobels,100%,100%
2713.183594,0.120000000000001,nobels,100%,100%
2756.25,-0.13058200000000042,nobels,100%,100%
2799.316406,0.07061700000000215,nobels,100%,100%
2842.382812,-0.009857999999997702,nobels,100%,100%
2885.449219,-0.10523200000000088,nobels,100%,100%
2928.515625,-0.010615999999998849,nobels,100%,100%
2971.582031,0.03432300000000055,nobels,100%,100%
3014.648438,-0.005019000000000773,nobels,100%,100%
3057.714844,-0.059233000000002534,nobels,100%,100%
3100.78125,0.033955999999999875,nobels,100%,100%
3143.847656,-0.07304499999999692,nobels,100%,100%
3186.914062,-0.11147399999999763,nobels,100%,100%
3229.980469,0.12584199999999868,nobels,100%,100%
3273.046875,0.038039000000001266,nobels,100%,100%
3316.113281,-0.09344599999999659,nobels,100%,100%
3359.179688,-0.016674999999995777,nobels,100%,100%
3402.246094,-0.15891199999999728,nobels,100%,100%
3445.3125,-0.09438799999999503,nobels,100%,100%
3488.378906,-0.06641699999999773,nobels,100%,100%
3531.445312,-0.1064029999999967,nobels,100%,100%
3574.511719,-0.06151699999999849,nobels,100%,100%
3617.578125,0.14024300000000167,nobels,100%,100%
3660.644531,0.1253150000000005,nobels,100%,100%
3703.710938,0.060994000000004434,nobels,100%,100%
3746.777344,0.130983999999998,nobels,100%,100%
3789.84375,0.11080400000000523,nobels,100%,100%
3832.910156,-0.1592129999999976,nobels,100%,100%
3875.976562,-0.27549899999999994,nobels,100%,100%
3919.042969,-0.16608900000000304,nobels,100%,100%
3962.109375,-0.07075599999999582,nobels,100%,100%
4005.175781,-0.24057300000000126,nobels,100%,100%
4048.242188,-0.2989549999999994,nobels,100%,100%
4091.308594,-0.3104069999999979,nobels,100%,100%
4134.375,-0.17710900000000152,nobels,100%,100%
4177.441406,-0.16117399999999904,nobels,100%,100%
4220.507812,-0.15137999999999963,nobels,100%,100%
4263.574219,0.03554200000000307,nobels,100%,100%
4306.640625,-0.09713999999999956,nobels,100%,100%
4349.707031,-0.18967699999999965,nobels,100%,100%
4392.773438,-0.16717599999999777,nobels,100%,100%
4435.839844,-0.32285599999999803,nobels,100%,100%
4478.90625,-0.24854499999999646,nobels,100%,100%
4521.972656,-0.10947399999999519,nobels,100%,100%
4565.039062,-0.1647829999999999,nobels,100%,100%
4608.105469,-0.05995299999999304,nobels,100%,100%
4651.171875,-0.06375199999999737,nobels,100%,100%
4694.238281,-0.16274399999999645,nobels,100%,100%
4737.304688,-0.0448839999999997,nobels,100%,100%
4780.371094,0.04277700000000095,nobels,100%,100%
4823.4375,-0.0850919999999995,nobels,100%,100%
4866.503906,-0.24845699999999837,nobels,100%,100%
4909.570312,-0.4305679999999974,nobels,100%,100%
