Frequency (Hz)	Level (dB)
43.066406	-20.464962
86.132812	-20.262924
129.199219	-20.210024
172.265625	-19.277246
215.332031	-18.311394
258.398438	-17.940325
301.464844	-17.164341
344.531250	-16.490799
387.597656	-15.368161
430.664062	-14.622869
473.730469	-14.003634
516.796875	-13.686516
559.863281	-13.652256
602.929688	-13.278735
645.996094	-12.531063
689.062500	-12.265237
732.128906	-12.018825
775.195312	-12.227063
818.261719	-12.129185
861.328125	-12.159613
904.394531	-12.134191
947.460938	-12.213778
990.527344	-12.175958
1033.593750	-12.264639
1076.660156	-12.182421
1119.726562	-12.288568
1162.792969	-12.328305
1205.859375	-12.746399
1248.925781	-12.996036
1291.992188	-13.430299
1335.058594	-12.988268
1378.125000	-12.809675
1421.191406	-13.218349
1464.257812	-13.445626
1507.324219	-13.871298
1550.390625	-13.837128
1593.457031	-13.980726
1636.523438	-14.573205
1679.589844	-14.513796
1722.656250	-14.227201
1765.722656	-14.696021
1808.789062	-15.139330
1851.855469	-15.387987
1894.921875	-16.065680
1937.988281	-15.815250
1981.054688	-15.619329
2024.121094	-15.769066
2067.187500	-15.828794
2110.253906	-16.486219
2153.320312	-16.562517
2196.386719	-16.866093
2239.453125	-16.873344
2282.519531	-16.658625
2325.585938	-16.767115
2368.652344	-16.994150
2411.718750	-17.482243
2454.785156	-17.869244
2497.851562	-17.886276
2540.917969	-17.713751
2583.984375	-18.086132
2627.050781	-18.354435
2670.117188	-18.542356
2713.183594	-18.634905
2756.250000	-18.641661
2799.316406	-18.906311
2842.382812	-19.082800
2885.449219	-19.557152
2928.515625	-19.262848
2971.582031	-19.543261
3014.648438	-19.847198
3057.714844	-19.827070
3100.781250	-19.747532
3143.847656	-19.924561
3186.914062	-19.926025
3229.980469	-20.634182
3273.046875	-20.551373
3316.113281	-20.336908
3359.179688	-21.069897
3402.246094	-21.307505
3445.312500	-21.268055
3488.378906	-21.210556
3531.445312	-21.139179
3574.511719	-21.371298
3617.578125	-21.728313
3660.644531	-21.455673
3703.710938	-21.425512
3746.777344	-21.699633
3789.843750	-21.816498
3832.910156	-22.577101
3875.976562	-22.522743
3919.042969	-22.330389
3962.109375	-22.475395
4005.175781	-22.555017
4048.242188	-22.879255
4091.308594	-23.115612
4134.375000	-22.672253
4177.441406	-22.791788
4220.507812	-23.085270
4263.574219	-23.271109
4306.640625	-23.607038
4349.707031	-23.405443
4392.773438	-23.376474
4435.839844	-23.261820
4478.906250	-23.212471
4521.972656	-23.614040
4565.039062	-23.585463
4608.105469	-23.621025
4651.171875	-24.233143
4694.238281	-24.397860
4737.304688	-23.762146
4780.371094	-23.612890
4823.437500	-24.195251
4866.503906	-23.914804
4909.570312	-23.994305
4952.636719	-24.661905
4995.703125	-24.874264
5038.769531	-24.984156
5081.835938	-24.751139
5124.902344	-24.637987
5167.968750	-24.560919
5211.035156	-24.533031
5254.101562	-25.257214
5297.167969	-25.444553
5340.234375	-25.780479
5383.300781	-25.298292
5426.367188	-25.255859
5469.433594	-26.078596
5512.500000	-26.230743
5555.566406	-25.648355
5598.632812	-25.718611
5641.699219	-25.976622
5684.765625	-25.631073
5727.832031	-26.168625
5770.898438	-26.371067
5813.964844	-26.380186
5857.031250	-26.359800
5900.097656	-26.526360
5943.164062	-26.727793
5986.230469	-26.598694
6029.296875	-26.694836
6072.363281	-26.731743
6115.429688	-26.883335
6158.496094	-27.210611
6201.562500	-27.146214
6244.628906	-27.052359
6287.695312	-27.378643
6330.761719	-27.617132
6373.828125	-27.446310
6416.894531	-27.050755
6459.960938	-27.431053
6503.027344	-28.003838
6546.093750	-28.012165
6589.160156	-27.994658
6632.226562	-28.067968
6675.292969	-28.388033
6718.359375	-28.226042
6761.425781	-28.125149
6804.492188	-28.260761
6847.558594	-27.872566
6890.625000	-27.880619
6933.691406	-27.950186
6976.757812	-27.926538
7019.824219	-28.267908
7062.890625	-28.197363
7105.957031	-28.454786
7149.023438	-28.752901
7192.089844	-28.937248
7235.156250	-28.590574
7278.222656	-28.617035
7321.289062	-29.114405
7364.355469	-28.854794
7407.421875	-28.989994
7450.488281	-28.807526
7493.554688	-28.992605
7536.621094	-29.480797
7579.687500	-29.387749
7622.753906	-29.386459
7665.820312	-29.503567
7708.886719	-29.668690
7751.953125	-29.634481
7795.019531	-29.616642
7838.085938	-29.889683
7881.152344	-30.165606
7924.218750	-30.113760
7967.285156	-30.222343
8010.351562	-30.082447
8053.417969	-29.972132
8096.484375	-30.416193
8139.550781	-30.569534
8182.617188	-30.443844
8225.683594	-30.840311
8268.750000	-30.769768
8311.816406	-30.724266
8354.882812	-30.362553
8397.949219	-30.561935
8441.015625	-30.474951
8484.082031	-30.388800
8527.148438	-30.346630
8570.214844	-30.691755
8613.281250	-30.854866
8656.347656	-31.215406
8699.414062	-31.325291
8742.480469	-31.118458
8785.546875	-31.120117
8828.613281	-31.040745
8871.679688	-31.530197
8914.746094	-31.616899
8957.812500	-31.185202
9000.878906	-31.481718
9043.945312	-31.493223
9087.011719	-31.511358
9130.078125	-31.553783
9173.144531	-31.678446
9216.210938	-31.919107
9259.277344	-32.580967
9302.343750	-32.428623
9345.410156	-31.970085
9388.476562	-32.149002
9431.542969	-32.571911
9474.609375	-32.697796
9517.675781	-32.131721
9560.742188	-31.884254
9603.808594	-32.012199
9646.875000	-32.376606
9689.941406	-32.569359
9733.007812	-32.471874
9776.074219	-32.864964
9819.140625	-33.228539
9862.207031	-32.889576
9905.273438	-32.813694
9948.339844	-32.962086
9991.406250	-32.505608
10034.472656	-32.753353
10077.539062	-33.534832
10120.605469	-33.440983
10163.671875	-33.594845
10206.738281	-33.342178
10249.804688	-33.425026
10292.871094	-33.355080
10335.937500	-33.358242
10379.003906	-33.496117
10422.070312	-33.886681
10465.136719	-33.659031
10508.203125	-33.418827
10551.269531	-33.378719
10594.335938	-34.046162
10637.402344	-34.288757
10680.468750	-34.034241
10723.535156	-34.116451
10766.601562	-33.990326
10809.667969	-34.301857
10852.734375	-34.493896
10895.800781	-34.352077
10938.867188	-34.322525
10981.933594	-34.564758
11025.000000	-34.924335
11068.066406	-35.098751
11111.132812	-34.748898
11154.199219	-34.804310
11197.265625	-35.207756
11240.332031	-35.085964
11283.398438	-34.791077
11326.464844	-35.028351
11369.531250	-35.033863
11412.597656	-34.880451
11455.664062	-35.378860
11498.730469	-35.271278
11541.796875	-34.725803
11584.863281	-35.188457
11627.929688	-35.751251
11670.996094	-35.584023
11714.062500	-35.426472
11757.128906	-35.953304
11800.195312	-35.863590
11843.261719	-35.698036
11886.328125	-35.421345
11929.394531	-35.756302
11972.460938	-35.922203
12015.527344	-35.993111
12058.593750	-36.049381
12101.660156	-36.048306
12144.726562	-36.287849
12187.792969	-36.450069
12230.859375	-36.482967
12273.925781	-36.286942
12316.992188	-36.138809
12360.058594	-36.560097
12403.125000	-36.638515
12446.191406	-36.327751
12489.257812	-36.974804
12532.324219	-37.097752
12575.390625	-36.916325
12618.457031	-36.988518
12661.523438	-36.834717
12704.589844	-36.953377
12747.656250	-36.866501
12790.722656	-36.793446
12833.789062	-36.897083
12876.855469	-37.112106
12919.921875	-37.095840
12962.988281	-37.067406
13006.054688	-37.241665
13049.121094	-37.252319
13092.187500	-37.602715
13135.253906	-37.676281
13178.320312	-37.666718
13221.386719	-37.582687
13264.453125	-37.367512
13307.519531	-37.632221
13350.585938	-38.261440
13393.652344	-38.017708
13436.718750	-37.728344
13479.785156	-37.780289
13522.851562	-38.116924
13565.917969	-38.029907
13608.984375	-38.262051
13652.050781	-38.605495
13695.117188	-38.288010
13738.183594	-38.405113
13781.250000	-38.214394
13824.316406	-37.992577
13867.382812	-38.223000
13910.449219	-38.822201
13953.515625	-38.948429
13996.582031	-38.826664
14039.648438	-38.581097
14082.714844	-39.032211
14125.781250	-38.780895
14168.847656	-38.747112
14211.914062	-38.859932
14254.980469	-39.052898
14298.046875	-39.235542
14341.113281	-39.014927
14384.179688	-39.258232
14427.246094	-39.929039
14470.312500	-39.385468
14513.378906	-39.332657
14556.445312	-39.521233
14599.511719	-39.251564
14642.578125	-39.321983
14685.644531	-39.388855
14728.710938	-39.641338
14771.777344	-39.453651
14814.843750	-39.471527
14857.910156	-39.927250
14900.976562	-39.907761
14944.042969	-40.162586
14987.109375	-40.207054
15030.175781	-39.871284
15073.242188	-39.995876
15116.308594	-40.167187
15159.375000	-39.890469
15202.441406	-39.647224
15245.507812	-39.735008
15288.574219	-40.250435
15331.640625	-40.454220
15374.707031	-40.440014
15417.773438	-40.387619
15460.839844	-40.720360
15503.906250	-41.099377
15546.972656	-40.410397
15590.039062	-40.520569
15633.105469	-40.909431
15676.171875	-40.521534
15719.238281	-40.463840
15762.304688	-40.771015
15805.371094	-40.565197
15848.437500	-40.698528
15891.503906	-40.995003
15934.570312	-41.226219
15977.636719	-41.116482
16020.703125	-40.761982
16063.769531	-41.099804
16106.835938	-41.527077
16149.902344	-41.766624
16192.968750	-41.973866
16236.035156	-41.615993
16279.101562	-41.891998
16322.167969	-41.824863
16365.234375	-41.834995
16408.300781	-41.986752
16451.367188	-41.738285
16494.433594	-41.792469
16537.500000	-41.941769
16580.566406	-41.799156
16623.632812	-41.589546
16666.699219	-41.829842
16709.765625	-41.935104
16752.832031	-41.907558
16795.898438	-42.201241
16838.964844	-42.209057
16882.031250	-42.509411
16925.097656	-42.482742
16968.164062	-42.703178
17011.230469	-42.744293
17054.296875	-42.933605
17097.363281	-42.882572
17140.429688	-42.762634
17183.496094	-42.668854
17226.562500	-42.798279
17269.628906	-42.896889
17312.695312	-42.975918
17355.761719	-42.861584
