Frequency (Hz)	Level (dB)
43.066406	-25.656527
86.132812	-25.615707
129.199219	-25.138981
172.265625	-24.494473
215.332031	-24.000023
258.398438	-23.171925
301.464844	-22.660501
344.531250	-22.667112
387.597656	-22.566530
430.664062	-22.022032
473.730469	-21.885633
516.796875	-21.685478
559.863281	-21.431515
602.929688	-20.823160
645.996094	-20.785980
689.062500	-21.069288
732.128906	-21.044014
775.195312	-21.201262
818.261719	-20.992640
861.328125	-21.385509
904.394531	-21.332342
947.460938	-21.286692
990.527344	-21.087271
1033.593750	-21.293043
1076.660156	-21.281054
1119.726562	-21.193045
1162.792969	-21.390757
1205.859375	-21.532907
1248.925781	-21.771833
1291.992188	-21.509529
1335.058594	-21.539122
1378.125000	-21.633751
1421.191406	-22.193258
1464.257812	-22.432955
1507.324219	-22.125555
1550.390625	-22.137175
1593.457031	-22.744938
1636.523438	-22.961428
1679.589844	-22.707314
1722.656250	-22.352837
1765.722656	-22.425442
1808.789062	-23.008060
1851.855469	-23.288885
1894.921875	-23.649050
1937.988281	-23.916460
1981.054688	-23.994204
2024.121094	-23.545609
2067.187500	-23.589092
2110.253906	-23.790276
2153.320312	-24.232237
2196.386719	-24.332207
2239.453125	-24.229458
2282.519531	-24.113564
2325.585938	-24.116785
2368.652344	-24.435240
2411.718750	-24.662687
2454.785156	-24.921942
2497.851562	-24.855471
2540.917969	-24.869675
2583.984375	-25.095312
2627.050781	-25.414301
2670.117188	-25.493162
2713.183594	-25.419556
2756.250000	-25.468689
2799.316406	-25.443521
2842.382812	-25.635296
2885.449219	-25.469343
2928.515625	-25.642529
2971.582031	-26.261997
3014.648438	-26.356813
3057.714844	-26.635607
3100.781250	-26.567131
3143.847656	-26.165682
3186.914062	-26.328804
3229.980469	-26.685457
3273.046875	-26.632593
3316.113281	-26.447681
3359.179688	-26.975403
3402.246094	-27.296492
3445.312500	-27.217220
3488.378906	-27.745213
3531.445312	-27.356901
3574.511719	-27.439034
3617.578125	-27.817759
3660.644531	-27.528030
3703.710938	-27.353012
3746.777344	-27.767561
3789.843750	-28.041962
3832.910156	-28.110056
3875.976562	-27.971598
3919.042969	-28.398619
3962.109375	-29.014372
4005.175781	-28.767515
4048.242188	-28.582649
4091.308594	-28.594625
4134.375000	-28.606222
4177.441406	-29.001522
4220.507812	-29.346439
4263.574219	-29.325787
4306.640625	-29.234966
4349.707031	-29.224560
4392.773438	-29.115248
4435.839844	-29.312597
4478.906250	-29.514996
4521.972656	-29.885538
4565.039062	-29.763494
4608.105469	-29.734301
4651.171875	-30.331009
4694.238281	-30.187937
4737.304688	-29.974396
4780.371094	-29.958595
4823.437500	-30.098167
4866.503906	-30.682775
4909.570312	-30.654591
4952.636719	-30.497911
4995.703125	-30.570070
5038.769531	-31.130630
5081.835938	-30.877401
5124.902344	-30.994799
5167.968750	-30.740557
5211.035156	-30.542051
5254.101562	-31.213942
5297.167969	-31.445705
5340.234375	-31.359184
5383.300781	-31.393734
5426.367188	-31.676653
5469.433594	-31.933418
5512.500000	-32.096825
5555.566406	-31.861286
5598.632812	-31.719816
5641.699219	-31.968393
5684.765625	-31.935944
5727.832031	-32.013306
5770.898438	-32.369129
5813.964844	-32.276653
5857.031250	-32.108334
5900.097656	-32.293606
5943.164062	-32.151329
5986.230469	-32.523491
6029.296875	-32.821281
6072.363281	-33.081993
6115.429688	-32.887657
6158.496094	-32.883976
6201.562500	-33.305264
6244.628906	-33.087185
6287.695312	-33.039871
6330.761719	-33.021332
6373.828125	-32.903595
6416.894531	-32.983238
6459.960938	-32.765507
6503.027344	-33.114220
6546.093750	-33.721554
6589.160156	-34.056686
6632.226562	-34.028809
6675.292969	-34.027630
6718.359375	-34.139286
6761.425781	-34.445454
6804.492188	-34.150509
6847.558594	-33.921501
6890.625000	-34.243576
6933.691406	-33.887787
6976.757812	-33.686295
7019.824219	-34.228779
7062.890625	-34.623375
7105.957031	-34.744976
7149.023438	-34.744148
7192.089844	-34.482407
7235.156250	-34.771679
7278.222656	-34.690838
7321.289062	-34.708435
7364.355469	-34.470684
7407.421875	-34.955502
7450.488281	-35.098381
7493.554688	-35.216606
7536.621094	-35.615757
7579.687500	-35.758728
7622.753906	-35.600365
7665.820312	-35.524044
7708.886719	-35.379456
7751.953125	-35.355778
7795.019531	-35.507866
7838.085938	-35.662525
7881.152344	-35.606392
7924.218750	-35.614513
7967.285156	-35.892246
8010.351562	-36.337212
8053.417969	-36.239471
8096.484375	-36.334808
8139.550781	-36.075672
8182.617188	-36.074005
8225.683594	-36.221073
8268.750000	-36.273754
8311.816406	-36.358940
8354.882812	-36.167080
8397.949219	-36.408947
8441.015625	-37.015373
8484.082031	-36.969631
8527.148438	-37.033909
8570.214844	-36.877594
8613.281250	-36.559319
8656.347656	-36.537575
8699.414062	-36.769276
8742.480469	-37.430954
8785.546875	-36.506313
8828.613281	-36.225750
8871.679688	-37.061916
8914.746094	-37.436195
8957.812500	-37.200626
9000.878906	-37.247089
9043.945312	-37.285633
9087.011719	-37.179474
9130.078125	-37.324162
9173.144531	-37.308010
9216.210938	-37.661060
9259.277344	-37.498425
9302.343750	-37.356884
9345.410156	-37.803062
9388.476562	-37.832840
9431.542969	-37.523670
9474.609375	-37.280590
9517.675781	-37.374676
9560.742188	-37.872066
9603.808594	-38.162849
9646.875000	-38.529526
9689.941406	-38.253571
9733.007812	-37.974361
9776.074219	-38.022301
9819.140625	-38.356178
9862.207031	-38.228149
9905.273438	-38.223480
9948.339844	-38.199978
9991.406250	-38.549896
10034.472656	-38.521870
10077.539062	-37.869789
10120.605469	-37.988205
10163.671875	-38.555252
10206.738281	-38.982788
10249.804688	-39.045620
10292.871094	-38.516720
10335.937500	-38.753441
10379.003906	-39.219273
10422.070312	-38.773533
10465.136719	-38.713200
10508.203125	-38.795944
10551.269531	-39.192631
10594.335938	-39.155823
10637.402344	-39.254219
10680.468750	-39.415630
10723.535156	-39.274803
10766.601562	-39.443481
10809.667969	-39.438084
10852.734375	-39.042442
10895.800781	-39.292728
10938.867188	-39.484760
10981.933594	-39.378902
11025.000000	-39.547638
11068.066406	-39.821644
11111.132812	-39.635990
11154.199219	-39.539478
11197.265625	-40.011532
11240.332031	-39.853184
11283.398438	-39.612736
11326.464844	-39.671787
11369.531250	-39.836830
11412.597656	-39.885624
11455.664062	-40.024868
11498.730469	-40.037228
11541.796875	-40.145741
11584.863281	-40.009308
11627.929688	-40.268986
11670.996094	-40.485897
11714.062500	-40.174171
11757.128906	-40.007610
11800.195312	-40.266487
11843.261719	-40.446995
11886.328125	-40.319893
11929.394531	-40.641754
11972.460938	-40.961632
12015.527344	-40.657009
12058.593750	-40.444736
12101.660156	-40.146194
12144.726562	-40.409878
12187.792969	-41.055912
12230.859375	-40.981102
12273.925781	-41.164661
12316.992188	-41.231110
12360.058594	-40.937443
12403.125000	-40.967472
12446.191406	-40.953133
12489.257812	-41.488644
12532.324219	-41.389027
12575.390625	-41.039639
12618.457031	-41.127796
12661.523438	-41.307396
12704.589844	-40.748161
12747.656250	-40.981003
12790.722656	-41.462200
12833.789062	-41.606380
12876.855469	-41.714809
12919.921875	-41.448551
12962.988281	-41.725098
13006.054688	-41.973186
13049.121094	-41.806385
13092.187500	-41.898930
13135.253906	-41.871117
13178.320312	-41.913837
13221.386719	-41.795811
13264.453125	-41.994701
13307.519531	-42.181561
13350.585938	-41.735195
13393.652344	-41.780804
13436.718750	-42.110996
13479.785156	-42.200642
13522.851562	-42.086060
13565.917969	-41.895348
13608.984375	-42.340553
13652.050781	-42.556984
13695.117188	-42.830303
13738.183594	-42.598923
13781.250000	-42.270111
13824.316406	-42.178604
13867.382812	-42.338440
13910.449219	-42.573517
13953.515625	-42.560024
13996.582031	-42.441231
14039.648438	-42.436508
14082.714844	-42.462898
14125.781250	-42.864357
14168.847656	-42.935585
14211.914062	-42.890427
14254.980469	-42.872272
14298.046875	-42.131573
14341.113281	-42.465515
14384.179688	-42.650600
14427.246094	-42.811043
14470.312500	-42.784977
14513.378906	-43.040192
14556.445312	-43.065140
14599.511719	-42.786285
14642.578125	-43.233150
14685.644531	-43.451740
14728.710938	-43.286327
14771.777344	-43.476913
14814.843750	-43.336361
14857.910156	-43.135422
14900.976562	-43.284782
14944.042969	-43.122822
14987.109375	-43.476826
15030.175781	-43.658867
15073.242188	-43.879566
15116.308594	-43.443584
15159.375000	-43.407131
15202.441406	-43.679123
15245.507812	-43.874836
15288.574219	-43.774776
15331.640625	-43.845730
15374.707031	-44.075317
15417.773438	-43.840874
15460.839844	-44.032154
15503.906250	-43.776447
15546.972656	-43.839264
15590.039062	-43.909065
15633.105469	-43.943443
15676.171875	-44.320393
15719.238281	-44.113663
15762.304688	-44.635342
15805.371094	-44.420120
15848.437500	-44.086498
15891.503906	-43.971355
15934.570312	-44.147205
15977.636719	-44.042309
16020.703125	-44.190582
16063.769531	-44.291210
16106.835938	-44.419777
16149.902344	-44.552128
16192.968750	-44.599216
16236.035156	-44.465485
16279.101562	-44.410229
16322.167969	-44.545692
16365.234375	-44.555485
16408.300781	-44.179459
16451.367188	-44.615093
16494.433594	-44.443783
16537.500000	-44.827705
16580.566406	-44.967285
16623.632812	-44.672562
16666.699219	-44.797920
16709.765625	-45.024368
16752.832031	-45.097012
16795.898438	-44.701260
16838.964844	-44.651562
16882.031250	-44.747349
16925.097656	-45.271950
16968.164062	-45.201149
17011.230469	-44.961433
17054.296875	-45.047256
17097.363281	-45.769432
17140.429688	-45.559738
17183.496094	-45.545841
17226.562500	-45.460514
17269.628906	-45.531979
17312.695312	-45.587555
17355.761719	-45.301796
17398.828125	-44.995838
17441.894531	-44.874088
17484.960938	-45.111816
17528.027344	-45.302044
17571.093750	-45.630436
17614.160156	-45.098366
17657.226562	-45.357380
17700.292969	-45.846321
17743.359375	-46.327435
17786.425781	-46.071629
17829.492188	-45.575020
17872.558594	-45.927532
17915.625000	-46.283268
17958.691406	-46.297802
18001.757812	-46.083794
18044.824219	-45.805717
18087.890625	-46.059074
18130.957031	-45.815784
18174.023438	-45.893097
18217.089844	-45.970886
18260.156250	-46.176254
18303.222656	-46.349236
18346.289062	-46.444267
18389.355469	-46.256405
18432.421875	-46.058392
18475.488281	-46.095951
18518.554688	-46.719883
18561.621094	-46.834789
18604.687500	-46.267761
18647.753906	-46.497093
18690.820312	-47.088966
18733.886719	-46.885029
18776.953125	-46.672535
18820.019531	-46.696949
18863.085938	-45.921387
18906.152344	-46.341652
18949.218750	-46.916126
18992.285156	-46.852112
19035.351562	-46.745090
19078.417969	-46.932331
19121.484375	-46.809719
19164.550781	-46.533630
19207.617188	-46.562084
19250.683594	-46.671871
19293.750000	-46.670277
19336.816406	-46.839806
19379.882812	-47.403408
19422.949219	-47.150349
19466.015625	-46.759258
19509.082031	-46.718525
19552.148438	-46.847054
19595.214844	-47.333580
19638.281250	-47.390659
19681.347656	-46.916485
19724.414062	-46.634689
19767.480469	-46.958687
19810.546875	-47.433563
19853.613281	-47.736462
19896.679688	-47.626171
19939.746094	-46.843506
19982.812500	-46.940788
20025.878906	-47.114063
20068.945312	-47.247433
20112.011719	-47.052132
20155.078125	-47.464809
20198.144531	-47.884926
20241.210938	-47.557930
20284.277344	-47.201912
20327.343750	-47.478542
20370.410156	-47.339283
20413.476562	-47.425873
20456.542969	-47.572502
20499.609375	-47.752327
20542.675781	-48.046356
20585.742188	-47.847996
20628.808594	-47.907864
20671.875000	-48.110767
20714.941406	-48.055676
20758.007812	-47.918484
20801.074219	-47.943600
20844.140625	-48.311459
20887.207031	-48.330551
20930.273438	-47.889420
20973.339844	-47.954395
21016.406250	-48.875973
21059.472656	-48.517570
21102.539062	-48.277737
21145.605469	-48.521893
21188.671875	-48.302673
21231.738281	-48.169994
21274.804688	-48.676182
21317.871094	-48.725986
21360.937500	-48.160965
21404.003906	-48.176884
21447.070312	-48.507198
21490.136719	-49.210281
21533.203125	-49.355782
21576.269531	-49.447868
21619.335938	-49.141582
21662.402344	-49.422123
21705.468750	-50.086540
21748.535156	-50.033302
21791.601562	-50.131924
21834.667969	-50.552185
21877.734375	-50.971207
21920.800781	-52.005375
21963.867188	-53.060299
22006.933594	-53.288620
