frequency_hz,dB,pedal,gain,tone
15503.90625,-23.982215000000004,Ibanez TS808,50%,50%
15546.972656,-23.760565999999997,Ibanez TS808,50%,50%
15590.039062,-23.651740000000004,Ibanez TS808,50%,50%
15633.105469,-23.482551,Ibanez TS808,50%,50%
15676.171875,-23.782931000000005,Ibanez TS808,50%,50%
15719.238281,-23.756664000000008,Ibanez TS808,50%,50%
15762.304688,-24.166129000000005,Ibanez TS808,50%,50%
15805.371094,-23.773635000000006,Ibanez TS808,50%,50%
15848.4375,-24.088195000000006,Ibanez TS808,50%,50%
15891.503906,-24.379139000000002,Ibanez TS808,50%,50%
15934.570312,-24.351859000000005,Ibanez TS808,50%,50%
15977.636719,-24.47903000000001,Ibanez TS808,50%,50%
16020.703125,-24.141628000000004,Ibanez TS808,50%,50%
16063.769531,-24.044281000000005,Ibanez TS808,50%,50%
16106.835938,-24.390895000000008,Ibanez TS808,50%,50%
16149.902344,-24.533565000000003,Ibanez TS808,50%,50%
16192.96875,-24.775585000000007,Ibanez TS808,50%,50%
16236.035156,-24.608088000000002,Ibanez TS808,50%,50%
16279.101562,-24.582648000000006,Ibanez TS808,50%,50%
16322.167969,-24.674483000000002,Ibanez TS808,50%,50%
16365.234375,-24.276610000000005,Ibanez TS808,50%,50%
16408.300781,-24.38129,Ibanez TS808,50%,50%
16451.367188,-24.710372000000007,Ibanez TS808,50%,50%
16494.433594,-24.708468000000003,Ibanez TS808,50%,50%
16537.5,-24.782829000000007,Ibanez TS808,50%,50%
16580.566406,-24.539496999999997,Ibanez TS808,50%,50%
16623.632812,-24.581771000000003,Ibanez TS808,50%,50%
16666.699219,-24.797904000000003,Ibanez TS808,50%,50%
16709.765625,-25.160720000000005,Ibanez TS808,50%,50%
16752.832031,-25.580848000000003,Ibanez TS808,50%,50%
16795.898438,-25.293292000000008,Ibanez TS808,50%,50%
16838.964844,-25.235457000000004,Ibanez TS808,50%,50%
16882.03125,-24.86726,Ibanez TS808,50%,50%
16925.097656,-25.264599000000004,Ibanez TS808,50%,50%
16968.164062,-25.352981,Ibanez TS808,50%,50%
17011.230469,-25.197822000000002,Ibanez TS808,50%,50%
17054.296875,-25.65332,Ibanez TS808,50%,50%
17097.363281,-25.746547,Ibanez TS808,50%,50%
17140.429688,-25.634578000000005,Ibanez TS808,50%,50%
17183.496094,-25.681446000000008,Ibanez TS808,50%,50%
17226.5625,-25.510123000000007,Ibanez TS808,50%,50%
17269.628906,-25.73620100000001,Ibanez TS808,50%,50%
17312.695312,-25.340945000000005,Ibanez TS808,50%,50%
17355.761719,-25.218178,Ibanez TS808,50%,50%
17398.828125,-25.134212000000005,Ibanez TS808,50%,50%
17441.894531,-25.794166000000004,Ibanez TS808,50%,50%
17484.960938,-26.128085000000006,Ibanez TS808,50%,50%
17528.027344,-25.824695,Ibanez TS808,50%,50%
17571.09375,-25.67775600000001,Ibanez TS808,50%,50%
17614.160156,-25.426151000000004,Ibanez TS808,50%,50%
17657.226562,-25.482803000000004,Ibanez TS808,50%,50%
17700.292969,-25.737899000000006,Ibanez TS808,50%,50%
17743.359375,-26.277911000000003,Ibanez TS808,50%,50%
17786.425781,-26.205577000000005,Ibanez TS808,50%,50%
17829.492188,-25.965824000000005,Ibanez TS808,50%,50%
17872.558594,-26.318435,Ibanez TS808,50%,50%
17915.625,-26.428070000000005,Ibanez TS808,50%,50%
17958.691406,-26.303577000000004,Ibanez TS808,50%,50%
18001.757812,-25.990161000000008,Ibanez TS808,50%,50%
18044.824219,-26.338722000000004,Ibanez TS808,50%,50%
18087.890625,-26.675365000000006,Ibanez TS808,50%,50%
18130.957031,-26.101089,Ibanez TS808,50%,50%
18174.023438,-26.417186,Ibanez TS808,50%,50%
18217.089844,-26.306098,Ibanez TS808,50%,50%
18260.15625,-26.379493000000004,Ibanez TS808,50%,50%
18303.222656,-26.828719000000007,Ibanez TS808,50%,50%
18346.289062,-27.135654000000002,Ibanez TS808,50%,50%
18389.355469,-26.757068000000004,Ibanez TS808,50%,50%
18432.421875,-26.787803000000004,Ibanez TS808,50%,50%
18475.488281,-26.636284000000003,Ibanez TS808,50%,50%
18518.554688,-27.067013000000003,Ibanez TS808,50%,50%
18561.621094,-27.43630900000001,Ibanez TS808,50%,50%
18604.6875,-26.812167000000002,Ibanez TS808,50%,50%
18647.753906,-26.927283000000003,Ibanez TS808,50%,50%
18690.820312,-27.225738000000007,Ibanez TS808,50%,50%
18733.886719,-26.895495000000004,Ibanez TS808,50%,50%
18776.953125,-27.122303000000002,Ibanez TS808,50%,50%
18820.019531,-27.061873000000006,Ibanez TS808,50%,50%
18863.085938,-26.812095000000006,Ibanez TS808,50%,50%
18906.152344,-27.407600000000002,Ibanez TS808,50%,50%
18949.21875,-27.552360000000007,Ibanez TS808,50%,50%
18992.285156,-27.534339000000003,Ibanez TS808,50%,50%
19035.351562,-27.686417000000006,Ibanez TS808,50%,50%
19078.417969,-27.715915000000003,Ibanez TS808,50%,50%
19121.484375,-27.841952000000006,Ibanez TS808,50%,50%
19164.550781,-27.659469,Ibanez TS808,50%,50%
19207.617188,-27.636436000000003,Ibanez TS808,50%,50%
19250.683594,-27.578292000000005,Ibanez TS808,50%,50%
19293.75,-27.185871000000006,Ibanez TS808,50%,50%
19336.816406,-27.208648000000004,Ibanez TS808,50%,50%
19379.882812,-27.99505200000001,Ibanez TS808,50%,50%
19422.949219,-28.080813000000006,Ibanez TS808,50%,50%
19466.015625,-27.712260000000008,Ibanez TS808,50%,50%
19509.082031,-27.89206200000001,Ibanez TS808,50%,50%
19552.148438,-28.075397000000002,Ibanez TS808,50%,50%
19595.214844,-28.417125,Ibanez TS808,50%,50%
19638.28125,-28.353148000000004,Ibanez TS808,50%,50%
19681.347656,-28.280036000000003,Ibanez TS808,50%,50%
19724.414062,-28.143535000000007,Ibanez TS808,50%,50%
19767.480469,-28.428173000000008,Ibanez TS808,50%,50%
19810.546875,-28.343857000000007,Ibanez TS808,50%,50%
19853.613281,-28.610000000000007,Ibanez TS808,50%,50%
19896.679688,-28.909130000000005,Ibanez TS808,50%,50%
19939.746094,-28.181087000000005,Ibanez TS808,50%,50%
19982.8125,-28.471157000000005,Ibanez TS808,50%,50%
43.066406,-14.149650000000001,Marshall Blues Breaker,50%,50%
86.132812,-9.667264000000003,Marshall Blues Breaker,50%,50%
129.199219,-7.8258810000000025,Marshall Blues Breaker,50%,50%
172.265625,-7.046554,Marshall Blues Breaker,50%,50%
215.332031,-6.360931000000004,Marshall Blues Breaker,50%,50%
258.398438,-5.540007000000003,Marshall Blues Breaker,50%,50%
301.464844,-4.903636000000002,Marshall Blues Breaker,50%,50%
344.53125,-4.8703520000000005,Marshall Blues Breaker,50%,50%
387.597656,-4.3696420000000025,Marshall Blues Breaker,50%,50%
430.664062,-3.6968379999999996,Marshall Blues Breaker,50%,50%
473.730469,-3.2700460000000007,Marshall Blues Breaker,50%,50%
516.796875,-3.2521060000000013,Marshall Blues Breaker,50%,50%
559.863281,-2.8321160000000027,Marshall Blues Breaker,50%,50%
602.929688,-2.597263000000005,Marshall Blues Breaker,50%,50%
645.996094,-2.603081000000003,Marshall Blues Breaker,50%,50%
689.0625,-2.266550000000006,Marshall Blues Breaker,50%,50%
732.128906,-2.6925160000000012,Marshall Blues Breaker,50%,50%
775.195312,-2.750547000000001,Marshall Blues Breaker,50%,50%
818.261719,-2.7286319999999975,Marshall Blues Breaker,50%,50%
861.328125,-2.833588000000006,Marshall Blues Breaker,50%,50%
904.394531,-2.145219000000001,Marshall Blues Breaker,50%,50%
947.460938,-1.831785,Marshall Blues Breaker,50%,50%
990.527344,-1.917812000000005,Marshall Blues Breaker,50%,50%
1033.59375,-2.127767000000002,Marshall Blues Breaker,50%,50%
1076.660156,-1.8404440000000015,Marshall Blues Breaker,50%,50%
1119.726562,-1.4535250000000026,Marshall Blues Breaker,50%,50%
1162.792969,-1.4236410000000035,Marshall Blues Breaker,50%,50%
1205.859375,-2.023653000000003,Marshall Blues Breaker,50%,50%
1248.925781,-2.030632000000004,Marshall Blues Breaker,50%,50%
1291.992188,-1.7815750000000072,Marshall Blues Breaker,50%,50%
1335.058594,-1.3655830000000009,Marshall Blues Breaker,50%,50%
1378.125,-1.3596320000000013,Marshall Blues Breaker,50%,50%
1421.191406,-1.491537000000001,Marshall Blues Breaker,50%,50%
1464.257812,-1.362053000000003,Marshall Blues Breaker,50%,50%
1507.324219,-1.521243000000002,Marshall Blues Breaker,50%,50%
1550.390625,-1.3752040000000036,Marshall Blues Breaker,50%,50%
1593.457031,-1.5572200000000045,Marshall Blues Breaker,50%,50%
1636.523438,-1.6476950000000024,Marshall Blues Breaker,50%,50%
1679.589844,-1.5408609999999996,Marshall Blues Breaker,50%,50%
1722.65625,-0.9113329999999991,Marshall Blues Breaker,50%,50%
1765.722656,-0.9478420000000014,Marshall Blues Breaker,50%,50%
1808.789062,-1.5551659999999998,Marshall Blues Breaker,50%,50%
1851.855469,-1.6450859999999992,Marshall Blues Breaker,50%,50%
1894.921875,-1.8211690000000047,Marshall Blues Breaker,50%,50%
1937.988281,-1.4222690000000036,Marshall Blues Breaker,50%,50%
1981.054688,-1.0050659999999993,Marshall Blues Breaker,50%,50%
2024.121094,-1.0695470000000036,Marshall Blues Breaker,50%,50%
2067.1875,-1.1252010000000006,Marshall Blues Breaker,50%,50%
2110.253906,-0.9009309999999999,Marshall Blues Breaker,50%,50%
2153.320312,-1.186401,Marshall Blues Breaker,50%,50%
2196.386719,-1.0252110000000023,Marshall Blues Breaker,50%,50%
2239.453125,-0.9002530000000064,Marshall Blues Breaker,50%,50%
2282.519531,-1.0011510000000001,Marshall Blues Breaker,50%,50%
2325.585938,-1.0330070000000013,Marshall Blues Breaker,50%,50%
2368.652344,-1.0807740000000017,Marshall Blues Breaker,50%,50%
2411.71875,-1.3650170000000053,Marshall Blues Breaker,50%,50%
2454.785156,-1.6218980000000052,Marshall Blues Breaker,50%,50%
2497.851562,-1.2638600000000046,Marshall Blues Breaker,50%,50%
2540.917969,-0.5835470000000029,Marshall Blues Breaker,50%,50%
2583.984375,-0.8933299999999988,Marshall Blues Breaker,50%,50%
2627.050781,-1.3090880000000027,Marshall Blues Breaker,50%,50%
2670.117188,-0.9157710000000066,Marshall Blues Breaker,50%,50%
2713.183594,-0.6413100000000007,Marshall Blues Breaker,50%,50%
2756.25,-0.5596630000000005,Marshall Blues Breaker,50%,50%
2799.316406,-0.7441480000000027,Marshall Blues Breaker,50%,50%
2842.382812,-1.0431440000000016,Marshall Blues Breaker,50%,50%
2885.449219,-0.9726579999999991,Marshall Blues Breaker,50%,50%
2928.515625,-0.6189190000000018,Marshall Blues Breaker,50%,50%
2971.582031,-1.1526220000000045,Marshall Blues Breaker,50%,50%
3014.648438,-1.093200000000003,Marshall Blues Breaker,50%,50%
3057.714844,-0.721340000000005,Marshall Blues Breaker,50%,50%
3100.78125,-0.9087750000000057,Marshall Blues Breaker,50%,50%
3143.847656,-0.6231970000000047,Marshall Blues Breaker,50%,50%
3186.914062,-1.0110700000000037,Marshall Blues Breaker,50%,50%
3229.980469,-1.2627810000000004,Marshall Blues Breaker,50%,50%
3273.046875,-0.6488530000000061,Marshall Blues Breaker,50%,50%
3316.113281,-0.6070650000000022,Marshall Blues Breaker,50%,50%
3359.179688,-1.0894390000000058,Marshall Blues Breaker,50%,50%
3402.246094,-0.796714999999999,Marshall Blues Breaker,50%,50%
3445.3125,-0.8651119999999999,Marshall Blues Breaker,50%,50%
3488.378906,-0.9504899999999985,Marshall Blues Breaker,50%,50%
3531.445312,-0.6456850000000003,Marshall Blues Breaker,50%,50%
3574.511719,-0.5182300000000026,Marshall Blues Breaker,50%,50%
3617.578125,-0.6807400000000001,Marshall Blues Breaker,50%,50%
3660.644531,-0.4988969999999995,Marshall Blues Breaker,50%,50%
3703.710938,-0.35367600000000365,Marshall Blues Breaker,50%,50%
3746.777344,-0.481815000000001,Marshall Blues Breaker,50%,50%
3789.84375,0,Marshall Blues Breaker,50%,50%
3832.910156,-0.831268000000005,Marshall Blues Breaker,50%,50%
3875.976562,-0.7881810000000051,Marshall Blues Breaker,50%,50%
3919.042969,-0.7643660000000025,Marshall Blues Breaker,50%,50%
3962.109375,-1.1456680000000006,Marshall Blues Breaker,50%,50%
4005.175781,-0.9824230000000043,Marshall Blues Breaker,50%,50%
4048.242188,-1.229219000000004,Marshall Blues Breaker,50%,50%
4091.308594,-0.9401150000000023,Marshall Blues Breaker,50%,50%
4134.375,-0.5177210000000052,Marshall Blues Breaker,50%,50%
4177.441406,-0.8823680000000031,Marshall Blues Breaker,50%,50%
4220.507812,-1.344566000000004,Marshall Blues Breaker,50%,50%
4263.574219,-1.1252230000000019,Marshall Blues Breaker,50%,50%
4306.640625,-1.014994000000005,Marshall Blues Breaker,50%,50%
4349.707031,-0.7771359999999987,Marshall Blues Breaker,50%,50%
4392.773438,-0.5971740000000025,Marshall Blues Breaker,50%,50%
4435.839844,-0.7019750000000045,Marshall Blues Breaker,50%,50%
4478.90625,-0.8509060000000019,Marshall Blues Breaker,50%,50%
4521.972656,-1.2049810000000036,Marshall Blues Breaker,50%,50%
4565.039062,-1.1175300000000021,Marshall Blues Breaker,50%,50%
4608.105469,-1.4255209999999998,Marshall Blues Breaker,50%,50%
4651.171875,-1.1853960000000043,Marshall Blues Breaker,50%,50%
4694.238281,-1.0112030000000054,Marshall Blues Breaker,50%,50%
4737.304688,-0.754058999999998,Marshall Blues Breaker,50%,50%
4780.371094,-1.0171220000000005,Marshall Blues Breaker,50%,50%
4823.4375,-0.9154370000000007,Marshall Blues Breaker,50%,50%
4866.503906,-0.615902000000002,Marshall Blues Breaker,50%,50%
4909.570312,-0.4482009999999974,Marshall Blues Breaker,50%,50%
4952.636719,-1.302057000000005,Marshall Blues Breaker,50%,50%
4995.703125,-0.9032020000000003,Marshall Blues Breaker,50%,50%
5038.769531,-0.7612050000000004,Marshall Blues Breaker,50%,50%
5081.835938,-0.7073040000000042,Marshall Blues Breaker,50%,50%
5124.902344,-0.6959590000000055,Marshall Blues Breaker,50%,50%
5167.96875,-0.6841430000000024,Marshall Blues Breaker,50%,50%
5211.035156,-0.5471900000000041,Marshall Blues Breaker,50%,50%
5254.101562,-0.9725420000000007,Marshall Blues Breaker,50%,50%
5297.167969,-0.7413160000000047,Marshall Blues Breaker,50%,50%
5340.234375,-0.769165000000001,Marshall Blues Breaker,50%,50%
5383.300781,-0.8541860000000021,Marshall Blues Breaker,50%,50%
5426.367188,-0.8703910000000015,Marshall Blues Breaker,50%,50%
5469.433594,-0.906641000000004,Marshall Blues Breaker,50%,50%
5512.5,-1.3600880000000046,Marshall Blues Breaker,50%,50%
5555.566406,-1.210993000000002,Marshall Blues Breaker,50%,50%
5598.632812,-1.1219880000000053,Marshall Blues Breaker,50%,50%
5641.699219,-1.1914780000000036,Marshall Blues Breaker,50%,50%
5684.765625,-0.9381010000000067,Marshall Blues Breaker,50%,50%
5727.832031,-0.7929530000000007,Marshall Blues Breaker,50%,50%
5770.898438,-0.984729999999999,Marshall Blues Breaker,50%,50%
5813.964844,-1.1777149999999992,Marshall Blues Breaker,50%,50%
5857.03125,-0.9539310000000008,Marshall Blues Breaker,50%,50%
5900.097656,-1.0960690000000035,Marshall Blues Breaker,50%,50%
5943.164062,-1.6319630000000025,Marshall Blues Breaker,50%,50%
5986.230469,-1.8404649999999982,Marshall Blues Breaker,50%,50%
6029.296875,-1.0008520000000019,Marshall Blues Breaker,50%,50%
6072.363281,-1.1271050000000002,Marshall Blues Breaker,50%,50%
6115.429688,-1.6133680000000012,Marshall Blues Breaker,50%,50%
6158.496094,-1.6540890000000061,Marshall Blues Breaker,50%,50%
6201.5625,-1.4734920000000038,Marshall Blues Breaker,50%,50%
6244.628906,-1.5631519999999988,Marshall Blues Breaker,50%,50%
6287.695312,-1.2381039999999999,Marshall Blues Breaker,50%,50%
6330.761719,-1.2307619999999986,Marshall Blues Breaker,50%,50%
6373.828125,-1.4762450000000058,Marshall Blues Breaker,50%,50%
6416.894531,-1.703565000000001,Marshall Blues Breaker,50%,50%
6459.960938,-1.418371000000004,Marshall Blues Breaker,50%,50%
6503.027344,-0.9626270000000012,Marshall Blues Breaker,50%,50%
6546.09375,-1.5025590000000015,Marshall Blues Breaker,50%,50%
6589.160156,-1.8023610000000012,Marshall Blues Breaker,50%,50%
6632.226562,-1.5717710000000054,Marshall Blues Breaker,50%,50%
6675.292969,-1.3002179999999974,Marshall Blues Breaker,50%,50%
6718.359375,-1.5646190000000004,Marshall Blues Breaker,50%,50%
6761.425781,-1.8805350000000018,Marshall Blues Breaker,50%,50%
6804.492188,-1.5428090000000054,Marshall Blues Breaker,50%,50%
6847.558594,-1.7291850000000046,Marshall Blues Breaker,50%,50%
6890.625,-1.862486999999998,Marshall Blues Breaker,50%,50%
6933.691406,-1.7217160000000042,Marshall Blues Breaker,50%,50%
6976.757812,-1.1236190000000015,Marshall Blues Breaker,50%,50%
7019.824219,-1.2678730000000016,Marshall Blues Breaker,50%,50%
7062.890625,-1.6132310000000025,Marshall Blues Breaker,50%,50%
7105.957031,-1.8814310000000027,Marshall Blues Breaker,50%,50%
7149.023438,-1.8254660000000058,Marshall Blues Breaker,50%,50%
7192.089844,-1.7956350000000008,Marshall Blues Breaker,50%,50%
7235.15625,-1.7607420000000005,Marshall Blues Breaker,50%,50%
7278.222656,-1.7891689999999976,Marshall Blues Breaker,50%,50%
7321.289062,-1.5232329999999976,Marshall Blues Breaker,50%,50%
7364.355469,-1.4289330000000007,Marshall Blues Breaker,50%,50%
7407.421875,-1.8443190000000023,Marshall Blues Breaker,50%,50%
7450.488281,-1.629957000000001,Marshall Blues Breaker,50%,50%
7493.554688,-1.384998000000003,Marshall Blues Breaker,50%,50%
7536.621094,-1.742990000000006,Marshall Blues Breaker,50%,50%
7579.6875,-2.088467000000005,Marshall Blues Breaker,50%,50%
7622.753906,-1.9689370000000004,Marshall Blues Breaker,50%,50%
7665.820312,-2.0205280000000023,Marshall Blues Breaker,50%,50%
7708.886719,-1.5318830000000005,Marshall Blues Breaker,50%,50%
7751.953125,-1.2151850000000017,Marshall Blues Breaker,50%,50%
7795.019531,-1.5169560000000004,Marshall Blues Breaker,50%,50%
7838.085938,-1.7399110000000029,Marshall Blues Breaker,50%,50%
7881.152344,-1.9392890000000023,Marshall Blues Breaker,50%,50%
7924.21875,-2.249029,Marshall Blues Breaker,50%,50%
7967.285156,-2.0412350000000004,Marshall Blues Breaker,50%,50%
8010.351562,-2.049921000000001,Marshall Blues Breaker,50%,50%
8053.417969,-2.008198,Marshall Blues Breaker,50%,50%
8096.484375,-2.0215549999999993,Marshall Blues Breaker,50%,50%
8139.550781,-2.2171379999999985,Marshall Blues Breaker,50%,50%
8182.617188,-2.3616560000000035,Marshall Blues Breaker,50%,50%
8225.683594,-2.4396730000000026,Marshall Blues Breaker,50%,50%
8268.75,-2.2409689999999998,Marshall Blues Breaker,50%,50%
8311.816406,-2.2054459999999985,Marshall Blues Breaker,50%,50%
8354.882812,-1.712854,Marshall Blues Breaker,50%,50%
8397.949219,-1.6743700000000032,Marshall Blues Breaker,50%,50%
8441.015625,-1.9703770000000027,Marshall Blues Breaker,50%,50%
8484.082031,-1.9654169999999986,Marshall Blues Breaker,50%,50%
8527.148438,-2.1074040000000025,Marshall Blues Breaker,50%,50%
8570.214844,-2.283285000000003,Marshall Blues Breaker,50%,50%
8613.28125,-2.267002999999999,Marshall Blues Breaker,50%,50%
8656.347656,-2.2653640000000017,Marshall Blues Breaker,50%,50%
8699.414062,-2.382353000000002,Marshall Blues Breaker,50%,50%
8742.480469,-2.5052930000000053,Marshall Blues Breaker,50%,50%
8785.546875,-1.9858909999999987,Marshall Blues Breaker,50%,50%
8828.613281,-1.9794330000000038,Marshall Blues Breaker,50%,50%
8871.679688,-2.4573590000000003,Marshall Blues Breaker,50%,50%
8914.746094,-2.4063510000000043,Marshall Blues Breaker,50%,50%
8957.8125,-2.348148000000002,Marshall Blues Breaker,50%,50%
9000.878906,-2.4233319999999985,Marshall Blues Breaker,50%,50%
9043.945312,-2.4864370000000022,Marshall Blues Breaker,50%,50%
9087.011719,-2.4751189999999994,Marshall Blues Breaker,50%,50%
9130.078125,-2.194670000000002,Marshall Blues Breaker,50%,50%
9173.144531,-2.003525000000007,Marshall Blues Breaker,50%,50%
9216.210938,-2.601690000000005,Marshall Blues Breaker,50%,50%
9259.277344,-2.6863210000000066,Marshall Blues Breaker,50%,50%
9302.34375,-2.1096650000000032,Marshall Blues Breaker,50%,50%
9345.410156,-2.239512000000005,Marshall Blues Breaker,50%,50%
9388.476562,-2.4834439999999987,Marshall Blues Breaker,50%,50%
9431.542969,-2.1561519999999987,Marshall Blues Breaker,50%,50%
9474.609375,-1.8595540000000028,Marshall Blues Breaker,50%,50%
9517.675781,-1.809428999999998,Marshall Blues Breaker,50%,50%
9560.742188,-2.4402580000000036,Marshall Blues Breaker,50%,50%
9603.808594,-2.7966420000000056,Marshall Blues Breaker,50%,50%
9646.875,-3.2212099999999992,Marshall Blues Breaker,50%,50%
9689.941406,-2.8764520000000005,Marshall Blues Breaker,50%,50%
9733.007812,-2.728738,Marshall Blues Breaker,50%,50%
9776.074219,-3.1578130000000044,Marshall Blues Breaker,50%,50%
9819.140625,-2.7743569999999984,Marshall Blues Breaker,50%,50%
9862.207031,-2.614936,Marshall Blues Breaker,50%,50%
9905.273438,-2.3676910000000007,Marshall Blues Breaker,50%,50%
9948.339844,-2.572691000000006,Marshall Blues Breaker,50%,50%
9991.40625,-3.3352470000000025,Marshall Blues Breaker,50%,50%
10034.472656,-2.618565000000004,Marshall Blues Breaker,50%,50%
10077.539062,-2.483219000000002,Marshall Blues Breaker,50%,50%
10120.605469,-2.668357999999998,Marshall Blues Breaker,50%,50%
10163.671875,-2.9585860000000004,Marshall Blues Breaker,50%,50%
10206.738281,-2.815635999999998,Marshall Blues Breaker,50%,50%
10249.804688,-2.7529680000000063,Marshall Blues Breaker,50%,50%
10292.871094,-3.3028479999999973,Marshall Blues Breaker,50%,50%
10335.9375,-3.411680000000004,Marshall Blues Breaker,50%,50%
10379.003906,-3.728161,Marshall Blues Breaker,50%,50%
10422.070312,-3.155431,Marshall Blues Breaker,50%,50%
10465.136719,-2.7893770000000018,Marshall Blues Breaker,50%,50%
10508.203125,-3.1901830000000047,Marshall Blues Breaker,50%,50%
10551.269531,-3.6613830000000007,Marshall Blues Breaker,50%,50%
10594.335938,-3.427828999999999,Marshall Blues Breaker,50%,50%
10637.402344,-3.465506000000005,Marshall Blues Breaker,50%,50%
10680.46875,-3.4264139999999976,Marshall Blues Breaker,50%,50%
10723.535156,-3.033353999999999,Marshall Blues Breaker,50%,50%
10766.601562,-3.785698,Marshall Blues Breaker,50%,50%
10809.667969,-3.630836000000002,Marshall Blues Breaker,50%,50%
10852.734375,-3.495504999999998,Marshall Blues Breaker,50%,50%
10895.800781,-3.200713999999998,Marshall Blues Breaker,50%,50%
10938.867188,-3.5740730000000056,Marshall Blues Breaker,50%,50%
10981.933594,-3.9378530000000005,Marshall Blues Breaker,50%,50%
11025,-3.5695550000000047,Marshall Blues Breaker,50%,50%
11068.066406,-3.8084179999999996,Marshall Blues Breaker,50%,50%
11111.132812,-3.585207000000004,Marshall Blues Breaker,50%,50%
11154.199219,-3.267785,Marshall Blues Breaker,50%,50%
11197.265625,-3.3657220000000017,Marshall Blues Breaker,50%,50%
11240.332031,-3.5534810000000014,Marshall Blues Breaker,50%,50%
11283.398438,-3.6622100000000017,Marshall Blues Breaker,50%,50%
11326.464844,-3.5814850000000042,Marshall Blues Breaker,50%,50%
11369.53125,-3.8851280000000052,Marshall Blues Breaker,50%,50%
11412.597656,-3.6894380000000027,Marshall Blues Breaker,50%,50%
11455.664062,-3.4490660000000055,Marshall Blues Breaker,50%,50%
11498.730469,-3.740209,Marshall Blues Breaker,50%,50%
11541.796875,-3.686732000000003,Marshall Blues Breaker,50%,50%
11584.863281,-3.223717999999998,Marshall Blues Breaker,50%,50%
11627.929688,-3.6850050000000003,Marshall Blues Breaker,50%,50%
11670.996094,-4.218755000000005,Marshall Blues Breaker,50%,50%
11714.0625,-4.012736000000004,Marshall Blues Breaker,50%,50%
11757.128906,-3.862178,Marshall Blues Breaker,50%,50%
11800.195312,-3.906040000000001,Marshall Blues Breaker,50%,50%
11843.261719,-4.2023750000000035,Marshall Blues Breaker,50%,50%
11886.328125,-4.256482000000002,Marshall Blues Breaker,50%,50%
11929.394531,-4.380047000000001,Marshall Blues Breaker,50%,50%
11972.460938,-4.303663,Marshall Blues Breaker,50%,50%
12015.527344,-3.9669659999999993,Marshall Blues Breaker,50%,50%
12058.59375,-4.169138999999998,Marshall Blues Breaker,50%,50%
12101.660156,-4.280916000000005,Marshall Blues Breaker,50%,50%
12144.726562,-4.087930000000004,Marshall Blues Breaker,50%,50%
12187.792969,-4.234655,Marshall Blues Breaker,50%,50%
12230.859375,-3.986143000000002,Marshall Blues Breaker,50%,50%
12273.925781,-3.9941990000000054,Marshall Blues Breaker,50%,50%
12316.992188,-4.149347000000002,Marshall Blues Breaker,50%,50%
12360.058594,-4.019592000000003,Marshall Blues Breaker,50%,50%
12403.125,-3.8733269999999997,Marshall Blues Breaker,50%,50%
12446.191406,-4.121527000000004,Marshall Blues Breaker,50%,50%
12489.257812,-4.2492880000000035,Marshall Blues Breaker,50%,50%
12532.324219,-4.682230000000001,Marshall Blues Breaker,50%,50%
12575.390625,-4.355143000000002,Marshall Blues Breaker,50%,50%
12618.457031,-4.453610999999999,Marshall Blues Breaker,50%,50%
12661.523438,-4.740141000000005,Marshall Blues Breaker,50%,50%
12704.589844,-4.298870999999998,Marshall Blues Breaker,50%,50%
12747.65625,-4.4127030000000005,Marshall Blues Breaker,50%,50%
12790.722656,-4.489107000000001,Marshall Blues Breaker,50%,50%
12833.789062,-4.328568999999998,Marshall Blues Breaker,50%,50%
12876.855469,-4.420839000000004,Marshall Blues Breaker,50%,50%
12919.921875,-4.5194420000000015,Marshall Blues Breaker,50%,50%
12962.988281,-4.4467060000000025,Marshall Blues Breaker,50%,50%
13006.054688,-4.691141000000005,Marshall Blues Breaker,50%,50%
13049.121094,-4.949903000000003,Marshall Blues Breaker,50%,50%
13092.1875,-5.181047000000003,Marshall Blues Breaker,50%,50%
13135.253906,-4.7252330000000065,Marshall Blues Breaker,50%,50%
13178.320312,-4.462155999999997,Marshall Blues Breaker,50%,50%
13221.386719,-4.525053000000003,Marshall Blues Breaker,50%,50%
13264.453125,-4.941671000000003,Marshall Blues Breaker,50%,50%
13307.519531,-4.962187000000004,Marshall Blues Breaker,50%,50%
13350.585938,-5.078748999999998,Marshall Blues Breaker,50%,50%
13393.652344,-4.851259000000002,Marshall Blues Breaker,50%,50%
13436.71875,-4.935095000000008,Marshall Blues Breaker,50%,50%
13479.785156,-4.752299000000004,Marshall Blues Breaker,50%,50%
13522.851562,-5.064764,Marshall Blues Breaker,50%,50%
13565.917969,-4.846411,Marshall Blues Breaker,50%,50%
13608.984375,-4.949041000000005,Marshall Blues Breaker,50%,50%
13652.050781,-5.417150000000003,Marshall Blues Breaker,50%,50%
13695.117188,-5.139811000000005,Marshall Blues Breaker,50%,50%
13738.183594,-5.164903999999996,Marshall Blues Breaker,50%,50%
13781.25,-5.5011000000000045,Marshall Blues Breaker,50%,50%
13824.316406,-5.493089999999999,Marshall Blues Breaker,50%,50%
13867.382812,-5.406236000000003,Marshall Blues Breaker,50%,50%
13910.449219,-5.332635,Marshall Blues Breaker,50%,50%
13953.515625,-5.254675000000002,Marshall Blues Breaker,50%,50%
13996.582031,-5.479563000000002,Marshall Blues Breaker,50%,50%
14039.648438,-5.0205400000000004,Marshall Blues Breaker,50%,50%
