43,-10.958326,nobels odr-1,0%,0%,
86,-6.365663000000001,nobels odr-1,0%,0%,
129,-6.114318000000008,nobels odr-1,0%,0%,
172,-6.204215000000001,nobels odr-1,0%,0%,
215,-7.362714,nobels odr-1,0%,0%,
258,-6.655506000000006,nobels odr-1,0%,0%,
301,-6.615495000000003,nobels odr-1,0%,0%,
345,-6.136827000000004,nobels odr-1,0%,0%,
388,-5.513512000000006,nobels odr-1,0%,0%,
431,-5.326205999999999,nobels odr-1,0%,0%,
474,-4.547847000000004,nobels odr-1,0%,0%,
517,-3.681106000000007,nobels odr-1,0%,0%,
560,-1.6582680000000067,nobels odr-1,0%,0%,
603,-1.2561830000000072,nobels odr-1,0%,0%,
646,-0.8268730000000062,nobels odr-1,0%,0%,
689,-0.33414100000000246,nobels odr-1,0%,0%,
732,-0.6893350000000069,nobels odr-1,0%,0%,
775,-0.5598950000000045,nobels odr-1,0%,0%,
818,-0.711502000000003,nobels odr-1,0%,0%,
861,-2.0049279999999996,nobels odr-1,0%,0%,
904,-0.22981200000000257,nobels odr-1,0%,0%,
947,0,nobels odr-1,0%,0%,
991,-0.17102700000000937,nobels odr-1,0%,0%,
1034,-1.0508080000000035,nobels odr-1,0%,0%,
1077,-1.5852690000000038,nobels odr-1,0%,0%,
1120,-1.6506800000000013,nobels odr-1,0%,0%,
1163,-0.35784900000000874,nobels odr-1,0%,0%,
1206,-2.0918840000000074,nobels odr-1,0%,0%,
1249,-4.4862970000000075,nobels odr-1,0%,0%,
1292,-3.154750000000007,nobels odr-1,0%,0%,
1335,-1.2495950000000065,nobels odr-1,0%,0%,
1378,-2.9774970000000067,nobels odr-1,0%,0%,
1421,-2.352401999999998,nobels odr-1,0%,0%,
1464,-3.908996000000002,nobels odr-1,0%,0%,
1507,-2.480884000000003,nobels odr-1,0%,0%,
1550,-2.9209439999999987,nobels odr-1,0%,0%,
1593,-4.358604,nobels odr-1,0%,0%,
1637,-4.115791000000009,nobels odr-1,0%,0%,
1680,-5.279189000000002,nobels odr-1,0%,0%,
1723,-3.7951010000000025,nobels odr-1,0%,0%,
1766,-3.173611000000001,nobels odr-1,0%,0%,
1809,-6.131832000000003,nobels odr-1,0%,0%,
1852,-4.770248000000002,nobels odr-1,0%,0%,
1895,-5.457839999999997,nobels odr-1,0%,0%,
1938,-5.704067000000002,nobels odr-1,0%,0%,
1981,-6.271979999999999,nobels odr-1,0%,0%,
2024,-4.431858000000005,nobels odr-1,0%,0%,
2067,-5.387638000000003,nobels odr-1,0%,0%,
2110,-5.843841000000005,nobels odr-1,0%,0%,
