8312,-23.029681,d&m drive,0%,0%,
8355,-22.822742,d&m drive,0%,0%,
8398,-23.545566000000004,d&m drive,0%,0%,
8441,-23.089452999999995,d&m drive,0%,0%,
8484,-23.751239,d&m drive,0%,0%,
8527,-23.425100999999994,d&m drive,0%,0%,
8570,-23.349029000000012,d&m drive,0%,0%,
8613,-23.824642,d&m drive,0%,0%,
8656,-24.069960999999996,d&m drive,0%,0%,
8699,-23.626323000000003,d&m drive,0%,0%,
8742,-24.122778,d&m drive,0%,0%,
8786,-23.767496999999995,d&m drive,0%,0%,
8829,-23.854091,d&m drive,0%,0%,
8872,-24.487258,d&m drive,0%,0%,
8915,-24.50183,d&m drive,0%,0%,
8958,-24.14741100000001,d&m drive,0%,0%,
9001,-24.487921000000004,d&m drive,0%,0%,
9044,-24.791738999999996,d&m drive,0%,0%,
9087,-24.491821000000005,d&m drive,0%,0%,
9130,-24.795596000000007,d&m drive,0%,0%,
9173,-24.257343000000002,d&m drive,0%,0%,
9216,-25.099921000000005,d&m drive,0%,0%,
9259,-24.885364000000006,d&m drive,0%,0%,
9302,-24.75498500000001,d&m drive,0%,0%,
9345,-25.029471000000004,d&m drive,0%,0%,
9388,-25.416754,d&m drive,0%,0%,
9432,-24.930094999999998,d&m drive,0%,0%,
9475,-25.045455000000008,d&m drive,0%,0%,
9518,-25.26861900000001,d&m drive,0%,0%,
9561,-25.330512000000002,d&m drive,0%,0%,
9604,-25.787017000000002,d&m drive,0%,0%,
9647,-25.781882,d&m drive,0%,0%,
9690,-25.466753999999998,d&m drive,0%,0%,
9733,-25.490832000000008,d&m drive,0%,0%,
9776,-25.771564,d&m drive,0%,0%,
9819,-25.599414,d&m drive,0%,0%,
9862,-25.795806000000002,d&m drive,0%,0%,
9905,-25.411051999999994,d&m drive,0%,0%,
9948,-25.69329,d&m drive,0%,0%,
9991,-26.58602000000001,d&m drive,0%,0%,
10034,-26.064764999999998,d&m drive,0%,0%,
10078,-26.142139000000004,d&m drive,0%,0%,
10121,-25.580287000000002,d&m drive,0%,0%,
10164,-26.460948000000005,d&m drive,0%,0%,
10207,-26.346895999999997,d&m drive,0%,0%,
10250,-26.524123,d&m drive,0%,0%,
10293,-26.920393999999998,d&m drive,0%,0%,
10336,-26.772737999999993,d&m drive,0%,0%,
10379,-26.637587999999997,d&m drive,0%,0%,
10422,-26.585814000000003,d&m drive,0%,0%,
10465,-26.495288000000006,d&m drive,0%,0%,
10508,-26.88734700000001,d&m drive,0%,0%,
10551,-27.11019,d&m drive,0%,0%,
10594,-27.330641999999994,d&m drive,0%,0%,
10637,-27.34800300000001,d&m drive,0%,0%,
10680,-27.115326,d&m drive,0%,0%,
10724,-26.87824500000001,d&m drive,0%,0%,
10767,-27.514487000000006,d&m drive,0%,0%,
10810,-27.412726999999993,d&m drive,0%,0%,
10853,-27.638659,d&m drive,0%,0%,
10896,-27.155608999999995,d&m drive,0%,0%,
10939,-27.336947000000006,d&m drive,0%,0%,
10982,-28.125204999999998,d&m drive,0%,0%,
11025,-27.539466,d&m drive,0%,0%,
11068,-27.815803,d&m drive,0%,0%,
11111,-28.054880999999998,d&m drive,0%,0%,
11154,-27.329241999999997,d&m drive,0%,0%,
11197,-28.003490000000003,d&m drive,0%,0%,
11240,-28.285448999999996,d&m drive,0%,0%,
11283,-28.058539000000007,d&m drive,0%,0%,
11326,-28.086527000000007,d&m drive,0%,0%,
11370,-28.332190000000008,d&m drive,0%,0%,
11413,-28.337737000000008,d&m drive,0%,0%,
11456,-28.71491200000001,d&m drive,0%,0%,
11499,-28.49796900000001,d&m drive,0%,0%,
11542,-28.806234999999997,d&m drive,0%,0%,
11585,-27.83242300000001,d&m drive,0%,0%,
11628,-28.277067999999996,d&m drive,0%,0%,
11671,-28.896919000000008,d&m drive,0%,0%,
11714,-28.836424999999995,d&m drive,0%,0%,
11757,-28.894007,d&m drive,0%,0%,
11800,-29.014445000000006,d&m drive,0%,0%,
11843,-29.360060999999998,d&m drive,0%,0%,
11886,-29.023356000000003,d&m drive,0%,0%,
11929,-29.417239000000006,d&m drive,0%,0%,
11972,-29.231886,d&m drive,0%,0%,
12016,-29.485713000000008,d&m drive,0%,0%,
12059,-29.559836,d&m drive,0%,0%,
12102,-29.231307000000005,d&m drive,0%,0%,
12145,-29.397547,d&m drive,0%,0%,
12188,-29.591354,d&m drive,0%,0%,
12231,-29.430347,d&m drive,0%,0%,
12274,-29.525210000000005,d&m drive,0%,0%,
12317,-29.5936,d&m drive,0%,0%,
12360,-29.535983999999996,d&m drive,0%,0%,
12403,-29.822738000000005,d&m drive,0%,0%,
12446,-29.86592,d&m drive,0%,0%,
12489,-29.530398,d&m drive,0%,0%,
12532,-30.337150000000005,d&m drive,0%,0%,
12575,-30.18684700000001,d&m drive,0%,0%,
12618,-30.071135,d&m drive,0%,0%,
12662,-30.030978,d&m drive,0%,0%,
12705,-29.839202000000004,d&m drive,0%,0%,
12748,-30.278521,d&m drive,0%,0%,
12791,-30.317123000000006,d&m drive,0%,0%,
12834,-30.327846000000005,d&m drive,0%,0%,
12877,-30.581996000000007,d&m drive,0%,0%,
12920,-30.27282200000001,d&m drive,0%,0%,
12963,-30.32888300000001,d&m drive,0%,0%,
13006,-30.834276999999997,d&m drive,0%,0%,
13049,-30.606860000000008,d&m drive,0%,0%,
13092,-30.729408000000003,d&m drive,0%,0%,
13135,-30.952884000000008,d&m drive,0%,0%,
13178,-30.639144000000005,d&m drive,0%,0%,
13221,-30.609762999999997,d&m drive,0%,0%,
13264,-30.916507,d&m drive,0%,0%,
13308,-30.772403,d&m drive,0%,0%,
13351,-30.567618000000007,d&m drive,0%,0%,
13394,-30.85767600000001,d&m drive,0%,0%,
13437,-31.214774000000002,d&m drive,0%,0%,
13480,-31.106079000000005,d&m drive,0%,0%,
13523,-31.098364999999998,d&m drive,0%,0%,
13566,-31.316478000000007,d&m drive,0%,0%,
13609,-31.09164,d&m drive,0%,0%,
13652,-31.70850300000001,d&m drive,0%,0%,
13695,-31.199175999999998,d&m drive,0%,0%,
13738,-31.432883000000007,d&m drive,0%,0%,
13781,-31.591075,d&m drive,0%,0%,
13824,-31.226062000000002,d&m drive,0%,0%,
13867,-31.94987800000001,d&m drive,0%,0%,
13910,-31.460163000000005,d&m drive,0%,0%,
13954,-31.821406,d&m drive,0%,0%,
13997,-31.56417700000001,d&m drive,0%,0%,
14040,-31.818424000000004,d&m drive,0%,0%,
14083,-31.655646000000008,d&m drive,0%,0%,
14126,-32.198024000000004,d&m drive,0%,0%,
14169,-31.589389000000008,d&m drive,0%,0%,
14212,-32.08273200000001,d&m drive,0%,0%,
14255,-32.191925,d&m drive,0%,0%,
14298,-31.631686999999996,d&m drive,0%,0%,
14341,-32.069477000000006,d&m drive,0%,0%,
14384,-32.478976,d&m drive,0%,0%,
14427,-31.850173,d&m drive,0%,0%,
14470,-32.470161000000004,d&m drive,0%,0%,
14513,-32.040839000000005,d&m drive,0%,0%,
14556,-32.37244299999999,d&m drive,0%,0%,
14600,-32.10511000000001,d&m drive,0%,0%,
14643,-32.50420600000001,d&m drive,0%,0%,
14686,-32.463449999999995,d&m drive,0%,0%,
14729,-32.289462,d&m drive,0%,0%,
14772,-32.662986000000004,d&m drive,0%,0%,
14815,-32.88893800000001,d&m drive,0%,0%,
14858,-32.41545400000001,d&m drive,0%,0%,
14901,-33.072688,d&m drive,0%,0%,
14944,-32.851848000000004,d&m drive,0%,0%,
14987,-33.215609,d&m drive,0%,0%,
15030,-33.006641,d&m drive,0%,0%,
15073,-33.350391,d&m drive,0%,0%,
15116,-33.207561,d&m drive,0%,0%,
15159,-32.999396000000004,d&m drive,0%,0%,
15202,-33.297988000000004,d&m drive,0%,0%,
15246,-33.154906999999994,d&m drive,0%,0%,
15289,-32.93386000000001,d&m drive,0%,0%,
15332,-33.323741,d&m drive,0%,0%,
15375,-33.339968,d&m drive,0%,0%,
15418,-33.299148,d&m drive,0%,0%,
15461,-33.386111000000014,d&m drive,0%,0%,
15504,-33.51483400000001,d&m drive,0%,0%,
15547,-33.12918400000001,d&m drive,0%,0%,
15590,-33.542742000000004,d&m drive,0%,0%,
15633,-33.4855,d&m drive,0%,0%,
15676,-33.930896000000004,d&m drive,0%,0%,
15719,-33.708117,d&m drive,0%,0%,
15762,-33.884626999999995,d&m drive,0%,0%,
15805,-33.770717000000005,d&m drive,0%,0%,
15848,-33.97542899999999,d&m drive,0%,0%,
15892,-34.187163,d&m drive,0%,0%,
15935,-33.881393,d&m drive,0%,0%,
15978,-34.199679,d&m drive,0%,0%,
16021,-34.093653,d&m drive,0%,0%,
16064,-33.789382,d&m drive,0%,0%,
16107,-34.21535,d&m drive,0%,0%,
16150,-33.979395999999994,d&m drive,0%,0%,
16193,-34.21288199999999,d&m drive,0%,0%,
16236,-33.906223,d&m drive,0%,0%,
16279,-34.310505000000006,d&m drive,0%,0%,
16322,-34.421058,d&m drive,0%,0%,
16365,-34.265055000000004,d&m drive,0%,0%,
16408,-34.174327000000005,d&m drive,0%,0%,
16451,-34.489813999999996,d&m drive,0%,0%,
16494,-34.324302,d&m drive,0%,0%,
16538,-34.572963,d&m drive,0%,0%,
16581,-33.96414100000001,d&m drive,0%,0%,
16624,-34.292811,d&m drive,0%,0%,
16667,-34.566592,d&m drive,0%,0%,
16710,-34.931483,d&m drive,0%,0%,
16753,-34.95272700000001,d&m drive,0%,0%,
16796,-34.78881000000001,d&m drive,0%,0%,
16839,-34.62765399999999,d&m drive,0%,0%,
16882,-34.666358,d&m drive,0%,0%,
16925,-34.888656,d&m drive,0%,0%,
16968,-34.890868,d&m drive,0%,0%,
17011,-34.340816000000004,d&m drive,0%,0%,
17054,-34.99673,d&m drive,0%,0%,
17097,-35.040553,d&m drive,0%,0%,
17140,-35.239249,d&m drive,0%,0%,
17183,-34.895076,d&m drive,0%,0%,
17227,-34.897814999999994,d&m drive,0%,0%,
17270,-35.257647000000006,d&m drive,0%,0%,
17313,-34.61913200000001,d&m drive,0%,0%,
17356,-34.93497000000001,d&m drive,0%,0%,
17399,-34.947742000000005,d&m drive,0%,0%,
17442,-35.35328199999999,d&m drive,0%,0%,
17485,-35.437453000000005,d&m drive,0%,0%,
17528,-35.568152,d&m drive,0%,0%,
17571,-35.34151700000001,d&m drive,0%,0%,
17614,-34.923041,d&m drive,0%,0%,
17657,-35.10854599999999,d&m drive,0%,0%,
17700,-35.108256,d&m drive,0%,0%,
17743,-35.905204,d&m drive,0%,0%,
17786,-35.51718100000001,d&m drive,0%,0%,
17829,-35.63723300000001,d&m drive,0%,0%,
17873,-35.566703000000004,d&m drive,0%,0%,
17916,-35.770438,d&m drive,0%,0%,
17959,-35.64403100000001,d&m drive,0%,0%,
18002,-35.503356,d&m drive,0%,0%,
18045,-35.33834,d&m drive,0%,0%,
18088,-35.803996,d&m drive,0%,0%,
18131,-35.431415,d&m drive,0%,0%,
18174,-35.54825100000001,d&m drive,0%,0%,
18217,-35.396484,d&m drive,0%,0%,
18260,-35.907152999999994,d&m drive,0%,0%,
18303,-35.819289999999995,d&m drive,0%,0%,
18346,-35.719036,d&m drive,0%,0%,
18389,-35.529807000000005,d&m drive,0%,0%,
18432,-35.81586800000001,d&m drive,0%,0%,
18475,-35.718104,d&m drive,0%,0%,
18519,-36.052240999999995,d&m drive,0%,0%,
18562,-35.995254,d&m drive,0%,0%,
18605,-35.813402999999994,d&m drive,0%,0%,
18648,-36.073569000000006,d&m drive,0%,0%,
18691,-35.976904000000005,d&m drive,0%,0%,
18734,-35.47547800000001,d&m drive,0%,0%,
18777,-14.664367000000002,d&m drive,0%,0%,
18820,-31.02035100000001,d&m drive,0%,0%,
18863,-36.076057000000006,d&m drive,0%,0%,
18906,-36.01719200000001,d&m drive,0%,0%,
18949,-36.342719,d&m drive,0%,0%,
18992,-36.12983600000001,d&m drive,0%,0%,
19035,-36.391688,d&m drive,0%,0%,
19078,-36.699977000000004,d&m drive,0%,0%,
19121,-36.65208000000001,d&m drive,0%,0%,
19165,-36.24948400000001,d&m drive,0%,0%,
19208,-36.146365,d&m drive,0%,0%,
19251,-36.728244000000004,d&m drive,0%,0%,
19294,-35.98222600000001,d&m drive,0%,0%,
19337,-36.35226800000001,d&m drive,0%,0%,
19380,-36.873221,d&m drive,0%,0%,
19423,-36.424105,d&m drive,0%,0%,
19466,-36.205585,d&m drive,0%,0%,
19509,-36.275428000000005,d&m drive,0%,0%,
19552,-36.479038,d&m drive,0%,0%,
19595,-36.897211999999996,d&m drive,0%,0%,
19638,-36.49055,d&m drive,0%,0%,
19681,-36.79402900000001,d&m drive,0%,0%,
19724,-36.30743699999999,d&m drive,0%,0%,
19767,-36.889178,d&m drive,0%,0%,
19811,-36.59234900000001,d&m drive,0%,0%,
19854,-36.391116,d&m drive,0%,0%,
19897,-36.39469900000002,d&m drive,0%,0%,
19940,-35.938457,d&m drive,0%,0%,
19983,-36.481791000000015,d&m drive,0%,0%,
43,-10.705793,d&m drive,0%,100%,
86,-4.830666000000001,d&m drive,0%,100%,
129,-2.2839830000000028,d&m drive,0%,100%,
172,-0.9852380000000025,d&m drive,0%,100%,
215,-0.5286870000000015,d&m drive,0%,100%,
258,-0.024740000000001316,d&m drive,0%,100%,
301,-0.06121800000000377,d&m drive,0%,100%,
345,-0.22613899999999987,d&m drive,0%,100%,
388,0,d&m drive,0%,100%,
431,-0.35550100000000384,d&m drive,0%,100%,
474,-0.7295490000000022,d&m drive,0%,100%,
517,-0.6905339999999995,d&m drive,0%,100%,
560,-1.1229300000000002,d&m drive,0%,100%,
603,-1.2805849999999985,d&m drive,0%,100%,
646,-1.8361190000000036,d&m drive,0%,100%,
689,-2.0958749999999995,d&m drive,0%,100%,
732,-2.3417930000000062,d&m drive,0%,100%,
775,-2.853158999999998,d&m drive,0%,100%,
818,-3.612696999999997,d&m drive,0%,100%,
861,-3.733048,d&m drive,0%,100%,
904,-3.541868000000001,d&m drive,0%,100%,
947,-3.6895179999999996,d&m drive,0%,100%,
991,-4.284769000000004,d&m drive,0%,100%,
1034,-4.4424649999999986,d&m drive,0%,100%,
1077,-4.919967,d&m drive,0%,100%,
1120,-4.842791999999999,d&m drive,0%,100%,
1163,-4.728953000000001,d&m drive,0%,100%,
1206,-5.728014000000002,d&m drive,0%,100%,
1249,-6.150773999999998,d&m drive,0%,100%,
1292,-6.313102000000001,d&m drive,0%,100%,
1335,-6.078804000000002,d&m drive,0%,100%,
1378,-6.899950999999998,d&m drive,0%,100%,
1421,-6.9558750000000025,d&m drive,0%,100%,
1464,-6.7710080000000055,d&m drive,0%,100%,
1507,-7.063858000000007,d&m drive,0%,100%,
1550,-7.737071000000004,d&m drive,0%,100%,
1593,-7.871826000000002,d&m drive,0%,100%,
1637,-8.055431000000002,d&m drive,0%,100%,
1680,-8.554787000000001,d&m drive,0%,100%,
1723,-7.9887419999999985,d&m drive,0%,100%,
1766,-8.629885999999996,d&m drive,0%,100%,
1809,-8.837368000000001,d&m drive,0%,100%,
1852,-9.206264000000001,d&m drive,0%,100%,
1895,-9.060089000000001,d&m drive,0%,100%,
1938,-9.962139000000004,d&m drive,0%,100%,
1981,-9.586517000000004,d&m drive,0%,100%,
2024,-9.585785000000005,d&m drive,0%,100%,
2067,-9.789714000000007,d&m drive,0%,100%,
2110,-10.104609999999997,d&m drive,0%,100%,
2153,-10.795326,d&m drive,0%,100%,
2196,-10.442360000000004,d&m drive,0%,100%,
2239,-11.508731000000001,d&m drive,0%,100%,
2283,-10.950725000000002,d&m drive,0%,100%,
2326,-10.882273999999999,d&m drive,0%,100%,
2369,-11.691497000000002,d&m drive,0%,100%,
2412,-11.752063000000003,d&m drive,0%,100%,
2455,-12.157753000000003,d&m drive,0%,100%,
2498,-12.299258999999996,d&m drive,0%,100%,
2541,-11.745559000000004,d&m drive,0%,100%,
2584,-12.088730000000002,d&m drive,0%,100%,
2627,-12.748833000000001,d&m drive,0%,100%,
2670,-12.629302999999997,d&m drive,0%,100%,
2713,-12.898846000000002,d&m drive,0%,100%,
2756,-13.071563999999999,d&m drive,0%,100%,
2799,-13.282337000000002,d&m drive,0%,100%,
2842,-13.416943,d&m drive,0%,100%,
2885,-13.442989,d&m drive,0%,100%,
2929,-14.064983000000002,d&m drive,0%,100%,
2972,-14.340522000000004,d&m drive,0%,100%,
3015,-13.990322000000003,d&m drive,0%,100%,
3058,-14.692879000000001,d&m drive,0%,100%,
3101,-14.556255000000004,d&m drive,0%,100%,
3144,-14.627284999999997,d&m drive,0%,100%,
3187,-15.595616000000003,d&m drive,0%,100%,
3230,-15.351657,d&m drive,0%,100%,
3273,-15.507103000000004,d&m drive,0%,100%,
3316,-15.162384,d&m drive,0%,100%,
3359,-14.688378000000004,d&m drive,0%,100%,
3402,-15.769714000000004,d&m drive,0%,100%,
3445,-16.026375000000005,d&m drive,0%,100%,
3488,-16.048506999999997,d&m drive,0%,100%,
3531,-16.290938999999998,d&m drive,0%,100%,
3575,-16.099071,d&m drive,0%,100%,
3618,-15.951805000000004,d&m drive,0%,100%,
3661,-16.948216000000006,d&m drive,0%,100%,
3704,-16.504429000000005,d&m drive,0%,100%,
3747,-16.816616000000007,d&m drive,0%,100%,
3790,-16.175632000000004,d&m drive,0%,100%,
3833,-17.386207000000002,d&m drive,0%,100%,
3876,-17.498024000000004,d&m drive,0%,100%,
3919,-17.675198000000005,d&m drive,0%,100%,
3962,-18.020366,d&m drive,0%,100%,
4005,-18.062351000000003,d&m drive,0%,100%,
4048,-17.666176000000004,d&m drive,0%,100%,
4091,-17.821403,d&m drive,0%,100%,
4134,-18.216987,d&m drive,0%,100%,
4177,-18.387741000000002,d&m drive,0%,100%,
4221,-18.667773999999998,d&m drive,0%,100%,
4264,-18.819016,d&m drive,0%,100%,
4307,-19.539051000000004,d&m drive,0%,100%,
4350,-18.683773,d&m drive,0%,100%,
4393,-18.645157,d&m drive,0%,100%,
4436,-19.301849,d&m drive,0%,100%,
4479,-19.32872,d&m drive,0%,100%,
4522,-19.434574,d&m drive,0%,100%,
4565,-19.669399000000002,d&m drive,0%,100%,
4608,-20.136824999999998,d&m drive,0%,100%,
4651,-19.955585000000003,d&m drive,0%,100%,
4694,-20.057789000000003,d&m drive,0%,100%,
4737,-20.407890000000005,d&m drive,0%,100%,
4780,-20.194915000000005,d&m drive,0%,100%,
4823,-20.466202000000006,d&m drive,0%,100%,
4867,-20.339637,d&m drive,0%,100%,
