Frequency (Hz)	Level (dB)
21.533203	-37.332935
43.066406	-34.361427
64.599609	-33.291439
86.132812	-33.060993
107.666016	-33.221977
129.199219	-33.934193
150.732422	-34.429127
172.265625	-34.635509
193.798828	-34.972420
215.332031	-35.982536
236.865234	-35.940338
258.398438	-35.317917
279.931641	-35.101421
301.464844	-35.489258
322.998047	-35.771698
344.531250	-35.808495
366.064453	-35.885773
387.597656	-36.111023
409.130859	-36.108280
430.664062	-35.478569
452.197266	-35.845779
473.730469	-35.385036
495.263672	-34.613949
516.796875	-34.778481
538.330078	-35.257282
559.863281	-34.400505
581.396484	-33.713909
602.929688	-32.504147
624.462891	-33.109753
645.996094	-32.695782
667.529297	-33.150951
689.062500	-34.199635
710.595703	-32.749832
732.128906	-33.017803
753.662109	-33.212284
775.195312	-33.082970
796.728516	-33.648739
818.261719	-33.470978
839.794922	-33.761890
861.328125	-34.567936
882.861328	-34.293762
904.394531	-34.019150
925.927734	-34.254517
947.460938	-34.164585
968.994141	-34.655003
990.527344	-35.036293
1012.060547	-35.202808
1033.593750	-35.221432
1055.126953	-35.627609
1076.660156	-35.377777
1098.193359	-34.947411
1119.726562	-35.835148
1141.259766	-36.300350
1162.792969	-36.520508
1184.326172	-37.008701
1205.859375	-35.950104
1227.392578	-36.200047
1248.925781	-37.644909
1270.458984	-37.078770
1291.992188	-36.316452
1313.525391	-36.559013
1335.058594	-38.047916
1356.591797	-38.088394
1378.125000	-37.585316
1399.658203	-37.163929
1421.191406	-38.081516
1442.724609	-39.039047
1464.257812	-38.687225
1485.791016	-38.229706
1507.324219	-38.443317
1528.857422	-39.298157
1550.390625	-38.813148
1571.923828	-39.071762
1593.457031	-39.410748
1614.990234	-39.890968
1636.523438	-40.017384
1658.056641	-39.887074
1679.589844	-39.564190
1701.123047	-39.879421
1722.656250	-40.371052
1744.189453	-41.047337
1765.722656	-39.946068
1787.255859	-39.745888
1808.789062	-40.783314
1830.322266	-40.950359
1851.855469	-41.482655
1873.388672	-41.948936
1894.921875	-41.378990
1916.455078	-41.265732
1937.988281	-41.782578
1959.521484	-42.409695
1981.054688	-42.527218
2002.587891	-42.364731
