Frequency (Hz)	Level (dB)
43.066406	-7.730340
86.132812	-7.438996
129.199219	-8.648870
172.265625	-9.948617
215.332031	-10.988278
258.398438	-11.736184
301.464844	-12.522938
344.531250	-13.535523
387.597656	-14.240028
430.664062	-14.988592
473.730469	-15.561057
516.796875	-16.488995
559.863281	-17.035603
602.929688	-17.563473
645.996094	-18.290848
689.062500	-18.792608
732.128906	-19.391973
775.195312	-20.000204
818.261719	-20.618366
861.328125	-21.256760
904.394531	-21.739893
947.460938	-22.201508
990.527344	-22.350710
1033.593750	-22.835367
1076.660156	-23.368397
1119.726562	-23.718470
1162.792969	-23.638987
1205.859375	-24.547272
1248.925781	-25.394690
1291.992188	-25.807793
1335.058594	-25.463375
1378.125000	-25.521669
1421.191406	-25.750593
1464.257812	-26.514021
1507.324219	-26.911404
1550.390625	-27.271755
1593.457031	-27.539831
1636.523438	-27.794800
1679.589844	-27.762379
1722.656250	-27.653540
1765.722656	-28.031464
1808.789062	-28.152205
1851.855469	-28.277504
1894.921875	-29.135511
1937.988281	-29.057974
1981.054688	-29.054287
2024.121094	-29.790764
2067.187500	-29.889463
2110.253906	-29.514067
2153.320312	-29.469130
2196.386719	-29.827801
2239.453125	-29.578667
2282.519531	-29.567936
2325.585938	-29.739834
2368.652344	-29.743002
2411.718750	-30.079859
2454.785156	-30.565859
2497.851562	-30.346046
2540.917969	-30.092270
2583.984375	-30.464911
2627.050781	-31.029087
2670.117188	-30.800508
2713.183594	-30.805338
2756.250000	-31.224426
2799.316406	-31.144964
2842.382812	-31.019732
2885.449219	-31.188473
2928.515625	-31.328030
2971.582031	-31.597246
3014.648438	-31.977083
3057.714844	-31.724899
3100.781250	-31.895922
3143.847656	-31.610060
3186.914062	-31.511129
3229.980469	-31.691120
3273.046875	-31.715725
3316.113281	-31.853460
3359.179688	-32.279369
3402.246094	-32.368561
3445.312500	-32.430428
3488.378906	-32.466393
3531.445312	-32.174782
3574.511719	-32.012264
3617.578125	-32.048416
3660.644531	-32.029842
3703.710938	-32.333965
3746.777344	-32.998089
3789.843750	-33.054180
3832.910156	-33.122089
3875.976562	-33.164074
3919.042969	-33.303745
3962.109375	-33.598717
4005.175781	-33.255325
4048.242188	-33.386734
4091.308594	-34.113918
4134.375000	-33.921646
4177.441406	-33.916817
4220.507812	-33.757023
4263.574219	-33.823009
4306.640625	-34.062641
4349.707031	-34.241184
4392.773438	-34.262184
4435.839844	-33.732773
4478.906250	-33.649963
4521.972656	-34.194729
4565.039062	-34.854347
4608.105469	-34.803341
4651.171875	-34.799725
4694.238281	-34.380630
4737.304688	-34.527527
4780.371094	-34.933037
4823.437500	-35.463989
4866.503906	-35.652069
4909.570312	-35.290070
4952.636719	-35.743347
4995.703125	-35.857395
5038.769531	-35.697952
5081.835938	-35.378212
5124.902344	-35.681141
5167.968750	-36.130363
5211.035156	-36.166935
5254.101562	-36.326511
5297.167969	-36.102898
5340.234375	-35.742596
5383.300781	-35.582664
5426.367188	-35.759079
5469.433594	-36.032295
5512.500000	-36.087891
5555.566406	-36.306850
5598.632812	-36.348625
5641.699219	-36.454357
5684.765625	-36.531471
5727.832031	-36.575096
5770.898438	-36.653397
5813.964844	-36.943451
5857.031250	-36.532879
5900.097656	-36.359821
5943.164062	-36.741791
5986.230469	-36.979469
6029.296875	-37.124928
6072.363281	-37.218174
6115.429688	-37.667988
6158.496094	-37.405975
6201.562500	-37.613754
6244.628906	-37.876877
6287.695312	-37.615185
6330.761719	-37.512474
6373.828125	-37.701931
6416.894531	-38.007824
6459.960938	-38.137375
6503.027344	-38.163513
6546.093750	-38.365265
6589.160156	-38.525936
6632.226562	-38.678291
6675.292969	-38.550045
6718.359375	-38.647335
6761.425781	-38.466469
6804.492188	-38.746899
6847.558594	-39.283630
6890.625000	-39.036938
6933.691406	-38.688736
6976.757812	-38.768211
7019.824219	-39.122910
7062.890625	-39.237766
7105.957031	-38.966759
7149.023438	-39.187271
