Frequency (Hz)	Level (dB)
43.066406	-23.260712
86.132812	-21.463692
129.199219	-21.284897
172.265625	-21.930845
215.332031	-22.261044
258.398438	-23.004498
301.464844	-23.959093
344.531250	-24.468437
387.597656	-25.404657
430.664062	-26.185072
473.730469	-26.941912
516.796875	-27.499273
559.863281	-27.958748
602.929688	-28.128317
645.996094	-28.458618
689.062500	-29.222311
732.128906	-29.174126
775.195312	-29.630560
818.261719	-30.237989
861.328125	-30.356852
904.394531	-31.312326
947.460938	-31.609104
990.527344	-31.356092
1033.593750	-31.345406
1076.660156	-31.648394
1119.726562	-32.174183
1162.792969	-32.431019
1205.859375	-32.300415
1248.925781	-32.828556
1291.992188	-33.291153
1335.058594	-33.705570
1378.125000	-33.735718
1421.191406	-34.464073
1464.257812	-34.542633
1507.324219	-34.570374
1550.390625	-34.690098
1593.457031	-34.627808
1636.523438	-35.089931
1679.589844	-35.219944
1722.656250	-35.367153
1765.722656	-36.358105
1808.789062	-36.088982
1851.855469	-35.766491
1894.921875	-36.165497
1937.988281	-36.763111
1981.054688	-36.745739
2024.121094	-37.244873
2067.187500	-37.445972
2110.253906	-38.088169
2153.320312	-37.508583
2196.386719	-37.691212
2239.453125	-37.940144
2282.519531	-37.749054
2325.585938	-38.338993
2368.652344	-38.459064
2411.718750	-38.466358
2454.785156	-38.583878
2497.851562	-38.807499
2540.917969	-39.389820
2583.984375	-39.491581
2627.050781	-39.375515
2670.117188	-39.745754
2713.183594	-40.067570
2756.250000	-40.147434
2799.316406	-40.246170
2842.382812	-40.677963
2885.449219	-40.344189
2928.515625	-40.505402
2971.582031	-40.829269
3014.648438	-41.124451
3057.714844	-40.977150
3100.781250	-40.938068
3143.847656	-41.335949
3186.914062	-41.053699
3229.980469	-41.266724
3273.046875	-41.694225
3316.113281	-41.506531
3359.179688	-41.779911
3402.246094	-42.406719
3445.312500	-42.096806
3488.378906	-42.149990
3531.445312	-42.863571
3574.511719	-43.163960
3617.578125	-43.366154
3660.644531	-43.221382
3703.710938	-43.301651
3746.777344	-43.505337
3789.843750	-43.854904
3832.910156	-43.425880
3875.976562	-43.383842
3919.042969	-43.339752
3962.109375	-43.364269
4005.175781	-43.474766
4048.242188	-43.960667
4091.308594	-43.856728
4134.375000	-44.295856
4177.441406	-44.251438
4220.507812	-44.015652
4263.574219	-44.203251
4306.640625	-44.724655
4349.707031	-44.843521
4392.773438	-45.298859
4435.839844	-45.571762
4478.906250	-45.449165
4521.972656	-44.940990
4565.039062	-45.175488
4608.105469	-45.272934
4651.171875	-45.579353
4694.238281	-46.532612
4737.304688	-46.301762
4780.371094	-45.944954
4823.437500	-45.733627
4866.503906	-46.348354
4909.570312	-46.903233
4952.636719	-46.374622
4995.703125	-46.771614
5038.769531	-46.951565
5081.835938	-46.716419
5124.902344	-47.370674
5167.968750	-47.286476
5211.035156	-47.288704
5254.101562	-46.950073
5297.167969	-47.454514
5340.234375	-47.291382
5383.300781	-47.721310
5426.367188	-47.829716
5469.433594	-47.545879
5512.500000	-47.597038
5555.566406	-47.450981
5598.632812	-47.699062
5641.699219	-47.892860
5684.765625	-48.067383
5727.832031	-49.049965
5770.898438	-48.944942
5813.964844	-49.114403
5857.031250	-49.178219
5900.097656	-48.892605
5943.164062	-48.707497
5986.230469	-48.814072
6029.296875	-48.990715
6072.363281	-48.927410
6115.429688	-48.692074
6158.496094	-48.675690
6201.562500	-49.243027
6244.628906	-49.393017
6287.695312	-49.526806
6330.761719	-49.624237
6373.828125	-49.683628
6416.894531	-49.429848
6459.960938	-49.776726
6503.027344	-49.962273
6546.093750	-49.707161
6589.160156	-49.880779
6632.226562	-50.420826
6675.292969	-50.578354
6718.359375	-50.423237
6761.425781	-50.476231
6804.492188	-50.415642
6847.558594	-49.749546
6890.625000	-50.116547
6933.691406	-50.706001
6976.757812	-51.326294
7019.824219	-51.306808
7062.890625	-51.576561
7105.957031	-51.605656
7149.023438	-51.868099
7192.089844	-51.309319
7235.156250	-50.864979
7278.222656	-51.229088
7321.289062	-52.066887
7364.355469	-51.994740
7407.421875	-52.162563
7450.488281	-52.148193
7493.554688	-52.291821
7536.621094	-52.133282
7579.687500	-51.642754
7622.753906	-52.147205
7665.820312	-52.492889
7708.886719	-52.450054
7751.953125	-52.713501
7795.019531	-52.655571
7838.085938	-52.475269
7881.152344	-52.338585
7924.218750	-52.265953
7967.285156	-52.397057
8010.351562	-52.469780
8053.417969	-53.065418
8096.484375	-52.816654
8139.550781	-52.497730
8182.617188	-52.512363
8225.683594	-52.670036
8268.750000	-53.210552
8311.816406	-52.999718
8354.882812	-53.571697
8397.949219	-54.053669
8441.015625	-53.801716
8484.082031	-54.020771
8527.148438	-54.064381
8570.214844	-53.712486
8613.281250	-53.865208
8656.347656	-53.858688
8699.414062	-53.951530
8742.480469	-54.010433
8785.546875	-54.231285
8828.613281	-54.306309
8871.679688	-54.438248
8914.746094	-54.533325
8957.812500	-54.913696
9000.878906	-54.468941
9043.945312	-54.876446
9087.011719	-54.564785
9130.078125	-54.676605
9173.144531	-55.050694
9216.210938	-54.749943
9259.277344	-55.245136
9302.343750	-55.597496
9345.410156	-55.214367
9388.476562	-55.464165
9431.542969	-55.952477
9474.609375	-55.829567
9517.675781	-56.227486
9560.742188	-55.986042
9603.808594	-55.351685
9646.875000	-55.687122
9689.941406	-56.061745
9733.007812	-56.366100
9776.074219	-55.930344
9819.140625	-56.342499
9862.207031	-56.415318
9905.273438	-56.541340
9948.339844	-56.398163
9991.406250	-56.451260
10034.472656	-56.284851
10077.539062	-56.483543
10120.605469	-56.419277
10163.671875	-56.479511
10206.738281	-56.606194
10249.804688	-57.150864
10292.871094	-56.602589
10335.937500	-57.009792
10379.003906	-56.905067
10422.070312	-56.776966
10465.136719	-56.904209
10508.203125	-56.538425
10551.269531	-56.529381
10594.335938	-56.870934
10637.402344	-57.047401
10680.468750	-57.371899
10723.535156	-57.216270
10766.601562	-57.249237
10809.667969	-57.015686
10852.734375	-56.797661
10895.800781	-57.669262
10938.867188	-57.658237
10981.933594	-57.136684
11025.000000	-57.351616
11068.066406	-57.467365
11111.132812	-57.798256
11154.199219	-57.833382
11197.265625	-57.912060
11240.332031	-58.242249
11283.398438	-57.725388
11326.464844	-57.746361
11369.531250	-57.614532
11412.597656	-58.076675
11455.664062	-58.233246
11498.730469	-58.276272
11541.796875	-58.397377
11584.863281	-59.151833
11627.929688	-58.603722
11670.996094	-58.023827
11714.062500	-58.292164
11757.128906	-58.858513
11800.195312	-58.982853
11843.261719	-58.709717
11886.328125	-58.536823
11929.394531	-58.686222
11972.460938	-58.887081
12015.527344	-59.377842
12058.593750	-58.847561
12101.660156	-58.678555
12144.726562	-58.946884
12187.792969	-59.380424
12230.859375	-59.310162
12273.925781	-59.380730
12316.992188	-59.601856
12360.058594	-59.599056
12403.125000	-59.473846
12446.191406	-59.412025
12489.257812	-59.541992
12532.324219	-59.601738
12575.390625	-60.107864
12618.457031	-60.006992
12661.523438	-59.589760
12704.589844	-59.950653
12747.656250	-59.695873
12790.722656	-59.995087
12833.789062	-60.648811
12876.855469	-60.271317
12919.921875	-60.081055
12962.988281	-60.250252
13006.054688	-60.727665
13049.121094	-60.549442
13092.187500	-60.548985
13135.253906	-60.644596
13178.320312	-60.606178
13221.386719	-60.979797
13264.453125	-60.969807
13307.519531	-60.566540
13350.585938	-60.403343
13393.652344	-60.772213
13436.718750	-61.181786
13479.785156	-61.281124
13522.851562	-60.919594
13565.917969	-61.322422
13608.984375	-61.829380
13652.050781	-60.692871
13695.117188	-60.719349
13738.183594	-61.096226
13781.250000	-61.244389
13824.316406	-61.020283
13867.382812	-61.372124
13910.449219	-61.856209
13953.515625	-61.786049
13996.582031	-61.762398
14039.648438	-61.754448
14082.714844	-61.816212
14125.781250	-61.665848
14168.847656	-61.999954
14211.914062	-62.328812
14254.980469	-62.120338
14298.046875	-62.296932
14341.113281	-62.200623
14384.179688	-62.093552
14427.246094	-62.198032
14470.312500	-61.999649
14513.378906	-62.237453
14556.445312	-62.231316
14599.511719	-62.418732
14642.578125	-61.942387
14685.644531	-62.605953
14728.710938	-63.148510
14771.777344	-62.136822
14814.843750	-62.307148
14857.910156	-62.221893
14900.976562	-62.216419
14944.042969	-62.721268
14987.109375	-62.204788
15030.175781	-62.121231
15073.242188	-62.624649
15116.308594	-63.165810
15159.375000	-63.009083
15202.441406	-62.977455
15245.507812	-62.916634
15288.574219	-62.873825
15331.640625	-62.558037
15374.707031	-62.938129
15417.773438	-63.245750
15460.839844	-63.234852
15503.906250	-63.483212
15546.972656	-63.821911
15590.039062	-63.568256
15633.105469	-63.582764
15676.171875	-63.554272
15719.238281	-63.286152
15762.304688	-63.754978
15805.371094	-64.462975
15848.437500	-64.255180
15891.503906	-63.376766
15934.570312	-63.513355
15977.636719	-63.887798
16020.703125	-63.985077
16063.769531	-63.893608
16106.835938	-63.899364
16149.902344	-63.974037
16192.968750	-64.095459
16236.035156	-64.598984
16279.101562	-64.854500
16322.167969	-64.516350
16365.234375	-64.798073
16408.300781	-64.243820
16451.367188	-64.065155
16494.433594	-64.246147
16537.500000	-65.110786
16580.566406	-65.382729
16623.632812	-64.694527
16666.699219	-64.805969
16709.765625	-64.095764
16752.832031	-64.147057
16795.898438	-64.333778
16838.964844	-63.993580
16882.031250	-64.440125
16925.097656	-64.895065
16968.164062	-64.990669
17011.230469	-64.698631
17054.296875	-64.891327
17097.363281	-65.207283
17140.429688	-65.007599
17183.496094	-65.226173
17226.562500	-65.380638
17269.628906	-65.159630
17312.695312	-65.680397
17355.761719	-65.512733
17398.828125	-65.351898
17441.894531	-64.880806
17484.960938	-65.135033
17528.027344	-65.040665
17571.093750	-65.801315
17614.160156	-65.863976
17657.226562	-65.740578
17700.292969	-65.913101
17743.359375	-65.783913
17786.425781	-65.708534
17829.492188	-66.181442
17872.558594	-65.812325
17915.625000	-65.798470
17958.691406	-66.267601
18001.757812	-66.852844
18044.824219	-66.166206
18087.890625	-65.768486
18130.957031	-66.268768
18174.023438	-66.232262
18217.089844	-66.893784
18260.156250	-66.376389
18303.222656	-66.065117
18346.289062	-66.302917
18389.355469	-67.048302
18432.421875	-67.140984
18475.488281	-67.135666
18518.554688	-66.442940
18561.621094	-66.519028
18604.687500	-66.770363
18647.753906	-66.739311
18690.820312	-67.001663
18733.886719	-65.498604
18776.953125	-62.936485
18820.019531	-65.984779
18863.085938	-66.610748
18906.152344	-66.583748
18949.218750	-67.021248
18992.285156	-66.908737
19035.351562	-66.712624
19078.417969	-66.793114
19121.484375	-66.562248
19164.550781	-67.184189
19207.617188	-67.347321
19250.683594	-67.026031
19293.750000	-67.521667
19336.816406	-67.981522
19379.882812	-67.447830
19422.949219	-67.458878
19466.015625	-67.750046
19509.082031	-67.893204
19552.148438	-67.382172
19595.214844	-67.361031
19638.281250	-67.303726
19681.347656	-67.249825
19724.414062	-67.593193
19767.480469	-67.796478
19810.546875	-68.253555
19853.613281	-68.246376
19896.679688	-67.848610
19939.746094	-68.288292
19982.812500	-68.194649
20025.878906	-67.873749
20068.945312	-67.786438
20112.011719	-67.712669
20155.078125	-67.872444
20198.144531	-68.418533
20241.210938	-68.208130
20284.277344	-68.448112
20327.343750	-68.308060
20370.410156	-68.174591
20413.476562	-67.709595
20456.542969	-67.767792
20499.609375	-68.572334
20542.675781	-68.557594
20585.742188	-68.660042
20628.808594	-68.914619
20671.875000	-68.559288
20714.941406	-68.950287
20758.007812	-69.389900
20801.074219	-69.147453
20844.140625	-69.282318
20887.207031	-69.645203
20930.273438	-69.373405
20973.339844	-68.928841
21016.406250	-69.107475
21059.472656	-69.406761
21102.539062	-69.447380
21145.605469	-69.500648
21188.671875	-69.424591
21231.738281	-69.393410
21274.804688	-69.405777
21317.871094	-69.636368
21360.937500	-69.709740
21404.003906	-70.514709
21447.070312	-70.582108
21490.136719	-69.920303
21533.203125	-70.131363
21576.269531	-70.557846
21619.335938	-70.702011
21662.402344	-70.617798
21705.468750	-70.409218
21748.535156	-70.613174
21791.601562	-71.174644
21834.667969	-71.801071
21877.734375	-72.694061
21920.800781	-72.384102
21963.867188	-72.838028
22006.933594	-73.970245
