Frequency (Hz)	Level (dB)
43.066406	-25.439533
86.132812	-24.960514
129.199219	-25.025946
172.265625	-25.411945
215.332031	-25.475180
258.398438	-25.389587
301.464844	-25.414671
344.531250	-25.929749
387.597656	-26.470346
430.664062	-26.487484
473.730469	-26.613867
516.796875	-26.765156
559.863281	-26.852661
602.929688	-26.495520
645.996094	-26.581163
689.062500	-26.831890
732.128906	-27.236055
775.195312	-27.657856
818.261719	-27.645041
861.328125	-28.221615
904.394531	-28.367552
947.460938	-28.507475
990.527344	-28.413227
1033.593750	-28.565897
1076.660156	-28.591871
1119.726562	-28.261070
1162.792969	-28.613531
1205.859375	-28.957722
1248.925781	-29.015968
1291.992188	-28.865868
1335.058594	-29.002081
1378.125000	-29.082943
1421.191406	-29.754957
1464.257812	-30.122738
1507.324219	-30.004293
1550.390625	-30.054516
1593.457031	-30.630327
1636.523438	-31.039001
1679.589844	-30.820988
1722.656250	-30.258955
1765.722656	-30.546259
1808.789062	-31.020481
1851.855469	-31.165981
1894.921875	-31.651361
1937.988281	-31.763054
1981.054688	-31.844847
2024.121094	-31.822363
2067.187500	-31.849943
2110.253906	-31.840979
2153.320312	-32.053402
2196.386719	-32.217091
2239.453125	-32.361931
2282.519531	-32.112041
2325.585938	-32.126083
2368.652344	-32.372601
2411.718750	-32.827251
2454.785156	-33.227497
2497.851562	-33.091187
2540.917969	-33.017368
2583.984375	-33.233585
2627.050781	-33.404964
2670.117188	-33.703728
2713.183594	-33.432442
2756.250000	-33.274616
2799.316406	-33.753120
2842.382812	-34.052109
2885.449219	-33.841904
2928.515625	-33.900085
2971.582031	-34.620224
3014.648438	-34.804134
3057.714844	-34.757839
3100.781250	-34.730679
3143.847656	-34.569942
3186.914062	-34.648590
3229.980469	-34.796894
3273.046875	-35.102978
3316.113281	-34.626858
3359.179688	-35.075851
3402.246094	-35.106617
3445.312500	-35.306202
3488.378906	-35.812805
3531.445312	-35.482822
3574.511719	-35.749043
3617.578125	-36.033180
3660.644531	-35.782600
3703.710938	-35.520142
3746.777344	-36.047188
3789.843750	-36.258625
3832.910156	-36.282928
3875.976562	-36.136032
3919.042969	-36.575493
3962.109375	-37.281380
4005.175781	-36.971870
4048.242188	-36.922836
4091.308594	-36.875668
4134.375000	-36.457844
4177.441406	-36.873154
4220.507812	-37.509819
4263.574219	-37.535061
4306.640625	-37.414604
4349.707031	-37.406765
4392.773438	-37.503937
4435.839844	-37.686844
4478.906250	-37.848602
4521.972656	-38.357258
4565.039062	-38.244659
4608.105469	-38.361061
4651.171875	-38.716515
4694.238281	-38.496624
4737.304688	-38.500805
4780.371094	-38.331299
4823.437500	-38.330925
4866.503906	-38.892632
4909.570312	-38.749973
4952.636719	-38.844326
4995.703125	-38.922867
5038.769531	-39.264359
5081.835938	-39.069088
5124.902344	-39.278484
5167.968750	-38.914341
5211.035156	-38.770988
5254.101562	-39.248516
5297.167969	-39.825413
5340.234375	-39.297054
5383.300781	-39.692471
5426.367188	-40.050148
5469.433594	-40.016811
5512.500000	-40.490070
5555.566406	-40.047451
5598.632812	-39.837788
5641.699219	-40.259281
5684.765625	-40.116356
5727.832031	-40.217255
5770.898438	-40.783222
5813.964844	-40.749172
5857.031250	-40.602322
5900.097656	-40.622742
5943.164062	-40.669186
5986.230469	-40.955635
6029.296875	-40.856010
6072.363281	-40.984982
6115.429688	-40.985226
6158.496094	-41.198864
6201.562500	-41.576424
6244.628906	-41.358856
6287.695312	-41.358326
6330.761719	-41.467625
6373.828125	-41.407982
6416.894531	-41.295387
6459.960938	-41.081051
6503.027344	-41.291187
6546.093750	-42.043015
6589.160156	-42.311974
6632.226562	-42.421539
6675.292969	-42.325954
6718.359375	-42.313461
6761.425781	-42.667038
6804.492188	-42.420738
6847.558594	-42.245884
6890.625000	-42.340256
6933.691406	-42.388840
6976.757812	-42.134064
7019.824219	-42.406616
7062.890625	-43.153313
7105.957031	-43.214531
7149.023438	-43.218246
7192.089844	-43.044071
7235.156250	-42.969490
7278.222656	-43.129292
7321.289062	-43.134598
7364.355469	-42.571552
7407.421875	-43.196815
7450.488281	-43.349411
7493.554688	-43.578922
7536.621094	-44.242622
7579.687500	-44.187195
7622.753906	-44.063839
7665.820312	-43.856388
7708.886719	-43.769917
7751.953125	-43.544926
7795.019531	-43.851501
7838.085938	-43.664963
7881.152344	-43.677441
7924.218750	-43.966141
7967.285156	-44.522827
8010.351562	-44.758209
8053.417969	-44.411221
8096.484375	-44.328533
8139.550781	-44.435513
8182.617188	-44.446270
8225.683594	-44.628624
8268.750000	-44.705448
8311.816406	-44.540020
8354.882812	-44.426750
8397.949219	-44.643314
8441.015625	-45.171429
8484.082031	-45.181747
8527.148438	-45.215645
8570.214844	-45.053295
8613.281250	-44.904552
8656.347656	-45.127174
8699.414062	-45.195358
8742.480469	-45.736958
8785.546875	-44.851501
8828.613281	-44.700817
8871.679688	-45.479942
8914.746094	-45.670536
8957.812500	-45.769821
9000.878906	-45.959324
9043.945312	-45.601997
9087.011719	-45.473537
9130.078125	-45.521439
9173.144531	-45.798180
9216.210938	-45.869305
9259.277344	-45.911469
9302.343750	-45.821293
9345.410156	-46.369202
9388.476562	-46.234135
9431.542969	-45.908951
9474.609375	-45.720852
9517.675781	-45.793083
9560.742188	-46.412857
9603.808594	-46.584038
9646.875000	-47.070484
9689.941406	-46.420719
9733.007812	-46.370209
9776.074219	-46.694210
9819.140625	-46.633732
9862.207031	-46.578300
9905.273438	-46.518597
9948.339844	-46.608025
9991.406250	-47.280117
10034.472656	-47.173660
10077.539062	-46.729958
10120.605469	-46.391094
10163.671875	-46.983395
10206.738281	-47.398006
10249.804688	-47.494095
10292.871094	-47.443066
10335.937500	-47.219246
10379.003906	-47.395962
10422.070312	-47.244034
10465.136719	-47.039768
10508.203125	-47.131046
10551.269531	-47.680603
10594.335938	-47.746380
10637.402344	-47.763245
10680.468750	-47.801132
10723.535156	-47.601318
10766.601562	-47.908184
10809.667969	-47.880322
10852.734375	-47.585926
10895.800781	-47.699535
10938.867188	-48.040157
10981.933594	-47.965038
11025.000000	-48.122746
11068.066406	-48.484127
11111.132812	-48.492981
11154.199219	-48.299194
11197.265625	-48.478630
11240.332031	-48.428932
11283.398438	-48.208801
11326.464844	-48.088959
11369.531250	-48.460506
11412.597656	-48.650276
11455.664062	-48.518658
11498.730469	-48.654934
11541.796875	-48.777798
11584.863281	-48.550896
11627.929688	-48.781422
11670.996094	-48.919067
11714.062500	-48.803661
11757.128906	-48.629036
11800.195312	-48.989635
11843.261719	-49.038315
11886.328125	-48.984303
11929.394531	-49.456730
11972.460938	-49.441799
12015.527344	-49.068203
12058.593750	-49.076111
12101.660156	-48.813931
12144.726562	-49.144688
12187.792969	-49.551659
12230.859375	-49.233040
12273.925781	-49.746403
12316.992188	-50.039333
12360.058594	-49.708233
12403.125000	-49.869408
12446.191406	-49.683510
12489.257812	-49.856430
12532.324219	-50.152050
12575.390625	-49.882187
12618.457031	-49.755947
12661.523438	-50.112240
12704.589844	-49.509155
12747.656250	-49.554726
12790.722656	-49.918606
12833.789062	-50.331261
12876.855469	-50.332794
12919.921875	-49.940796
12962.988281	-50.049286
13006.054688	-50.630867
13049.121094	-50.452225
13092.187500	-50.390469
13135.253906	-50.213596
13178.320312	-50.382038
13221.386719	-50.233982
13264.453125	-50.666935
13307.519531	-50.641006
13350.585938	-50.586079
13393.652344	-50.620319
13436.718750	-50.815918
13479.785156	-50.807011
13522.851562	-50.707428
13565.917969	-50.458824
13608.984375	-50.907692
13652.050781	-51.177109
13695.117188	-51.400753
13738.183594	-51.107498
13781.250000	-50.986931
13824.316406	-50.797176
13867.382812	-50.988590
13910.449219	-51.096889
13953.515625	-51.184242
13996.582031	-51.375538
14039.648438	-51.237045
14082.714844	-51.069756
14125.781250	-51.399559
14168.847656	-51.818947
14211.914062	-51.817089
14254.980469	-51.629871
14298.046875	-51.282310
14341.113281	-51.231335
14384.179688	-51.600105
14427.246094	-51.789040
14470.312500	-51.612595
14513.378906	-51.876781
14556.445312	-51.611378
14599.511719	-51.662674
14642.578125	-52.091759
14685.644531	-52.317753
14728.710938	-52.062004
14771.777344	-52.244263
14814.843750	-52.350399
14857.910156	-51.707066
14900.976562	-52.061321
14944.042969	-52.160362
14987.109375	-52.243710
15030.175781	-52.360703
15073.242188	-52.709431
15116.308594	-52.503422
15159.375000	-52.487713
15202.441406	-52.580105
15245.507812	-52.717724
15288.574219	-52.544960
15331.640625	-52.768070
15374.707031	-53.188271
15417.773438	-52.999481
15460.839844	-52.768543
15503.906250	-52.527496
15546.972656	-52.632622
15590.039062	-52.821495
15633.105469	-53.150703
15676.171875	-53.179485
15719.238281	-53.267208
15762.304688	-53.421646
15805.371094	-53.304893
15848.437500	-52.871216
15891.503906	-53.186058
15934.570312	-52.938145
15977.636719	-52.930618
16020.703125	-53.203644
16063.769531	-53.345493
16106.835938	-53.647125
16149.902344	-53.594959
16192.968750	-53.338520
16236.035156	-53.397007
16279.101562	-53.352856
16322.167969	-53.636429
16365.234375	-53.394119
16408.300781	-53.062954
16451.367188	-53.418098
16494.433594	-53.434303
16537.500000	-53.778015
16580.566406	-53.759266
16623.632812	-53.584373
16666.699219	-53.679272
16709.765625	-54.223038
16752.832031	-54.073360
16795.898438	-53.784164
16838.964844	-53.928074
16882.031250	-53.988663
16925.097656	-54.257214
16968.164062	-54.086506
17011.230469	-53.970871
17054.296875	-53.919235
17097.363281	-54.820606
17140.429688	-54.794292
17183.496094	-54.631519
17226.562500	-54.277222
17269.628906	-54.295033
17312.695312	-54.459904
17355.761719	-54.240284
17398.828125	-54.187801
17441.894531	-54.146778
17484.960938	-54.306519
17528.027344	-54.411385
17571.093750	-54.787022
17614.160156	-54.348049
17657.226562	-54.570835
17700.292969	-55.095711
17743.359375	-55.273487
17786.425781	-54.984097
17829.492188	-54.566193
17872.558594	-54.990108
17915.625000	-55.217819
17958.691406	-55.288624
18001.757812	-55.428738
18044.824219	-54.978943
18087.890625	-55.083557
18130.957031	-54.857155
18174.023438	-54.671673
18217.089844	-55.142075
18260.156250	-55.248947
18303.222656	-55.290741
18346.289062	-55.535057
18389.355469	-55.423721
18432.421875	-55.033203
18475.488281	-55.215054
18518.554688	-55.816174
18561.621094	-55.977371
18604.687500	-55.796158
18647.753906	-55.834110
18690.820312	-56.029140
18733.886719	-55.069180
18776.953125	-54.272320
18820.019531	-55.386421
18863.085938	-55.167179
18906.152344	-55.368866
18949.218750	-55.863983
18992.285156	-55.863319
19035.351562	-55.630898
19078.417969	-55.789261
19121.484375	-55.906845
19164.550781	-55.735504
19207.617188	-55.647308
19250.683594	-56.074623
19293.750000	-55.900661
19336.816406	-56.117714
19379.882812	-56.510391
19422.949219	-56.137188
19466.015625	-55.584988
19509.082031	-55.900696
19552.148438	-56.030144
19595.214844	-56.460178
19638.281250	-56.830990
19681.347656	-56.255001
19724.414062	-55.993324
19767.480469	-56.177917
19810.546875	-56.773960
19853.613281	-57.223602
19896.679688	-56.878754
19939.746094	-56.088760
19982.812500	-56.262039
20025.878906	-56.388771
20068.945312	-56.753994
20112.011719	-56.368195
20155.078125	-56.642818
20198.144531	-57.183235
20241.210938	-57.061981
20284.277344	-56.656746
20327.343750	-57.111210
20370.410156	-56.600761
20413.476562	-56.558617
20456.542969	-56.816975
20499.609375	-56.994003
20542.675781	-57.237801
20585.742188	-57.258106
20628.808594	-57.369873
20671.875000	-57.689949
20714.941406	-57.306198
20758.007812	-57.386158
20801.074219	-57.468864
20844.140625	-57.848888
20887.207031	-57.887066
20930.273438	-57.662502
20973.339844	-57.457878
21016.406250	-57.795048
21059.472656	-57.915413
21102.539062	-57.742661
21145.605469	-58.035126
21188.671875	-57.692142
21231.738281	-57.761871
21274.804688	-58.040661
21317.871094	-58.144878
21360.937500	-57.834511
21404.003906	-57.937004
21447.070312	-58.058929
21490.136719	-58.483849
21533.203125	-58.727238
21576.269531	-58.849903
21619.335938	-58.644924
21662.402344	-58.663525
21705.468750	-59.147274
21748.535156	-59.413811
21791.601562	-58.766533
21834.667969	-58.463005
21877.734375	-58.627224
21920.800781	-58.868687
21963.867188	-58.820126
22006.933594	-58.576748
