Frequency (Hz)	Level (dB)
43.066406	-25.040279
86.132812	-22.169703
129.199219	-21.085371
172.265625	-20.440395
215.332031	-20.226664
258.398438	-20.167456
301.464844	-20.160727
344.531250	-20.432350
387.597656	-20.450544
430.664062	-20.693785
473.730469	-20.839546
516.796875	-20.999029
559.863281	-21.160240
602.929688	-20.810564
645.996094	-20.918980
689.062500	-21.342100
732.128906	-21.216589
775.195312	-21.550278
818.261719	-21.639650
861.328125	-21.914848
904.394531	-22.144955
947.460938	-22.380867
990.527344	-22.501804
1033.593750	-22.571371
1076.660156	-22.674305
1119.726562	-23.008764
1162.792969	-23.209608
1205.859375	-23.177938
1248.925781	-23.360920
1291.992188	-23.933445
1335.058594	-24.009768
1378.125000	-23.645075
1421.191406	-24.258570
1464.257812	-24.658239
1507.324219	-24.581694
1550.390625	-24.668165
1593.457031	-24.865019
1636.523438	-25.282080
1679.589844	-25.318192
1722.656250	-25.350849
1765.722656	-25.729528
1808.789062	-26.099977
1851.855469	-26.165552
1894.921875	-26.768618
1937.988281	-26.762774
1981.054688	-26.859568
2024.121094	-27.078516
2067.187500	-27.182753
2110.253906	-27.343510
2153.320312	-27.525591
2196.386719	-27.750124
2239.453125	-27.842266
2282.519531	-27.910831
2325.585938	-28.002066
2368.652344	-28.318024
2411.718750	-28.668100
2454.785156	-29.203320
2497.851562	-29.245714
2540.917969	-29.232044
2583.984375	-29.406408
2627.050781	-29.608686
2670.117188	-29.907642
2713.183594	-30.017822
2756.250000	-30.342503
2799.316406	-30.119123
2842.382812	-30.531313
2885.449219	-30.832224
2928.515625	-30.837185
2971.582031	-31.205050
3014.648438	-31.456375
3057.714844	-31.610847
3100.781250	-31.728594
3143.847656	-31.657862
3186.914062	-31.831581
3229.980469	-31.926376
3273.046875	-32.423607
3316.113281	-32.711769
3359.179688	-32.747875
3402.246094	-32.793156
3445.312500	-33.029556
3488.378906	-33.469761
3531.445312	-33.389500
3574.511719	-33.671818
3617.578125	-34.091179
3660.644531	-33.717209
3703.710938	-33.759560
3746.777344	-34.267502
3789.843750	-34.640018
3832.910156	-34.888138
3875.976562	-34.770229
3919.042969	-35.083801
3962.109375	-35.276043
4005.175781	-35.430756
4048.242188	-35.435669
4091.308594	-35.817585
4134.375000	-35.706806
4177.441406	-35.732712
4220.507812	-36.037216
4263.574219	-36.145775
4306.640625	-36.547722
4349.707031	-36.657696
4392.773438	-36.719830
4435.839844	-37.052799
4478.906250	-36.923355
4521.972656	-37.283318
4565.039062	-37.522125
4608.105469	-37.437279
4651.171875	-37.882030
4694.238281	-37.880386
4737.304688	-37.739159
4780.371094	-37.809399
4823.437500	-38.297447
4866.503906	-38.478733
4909.570312	-38.542572
4952.636719	-38.498466
4995.703125	-38.771317
5038.769531	-39.397232
5081.835938	-39.276703
5124.902344	-39.466309
5167.968750	-39.590153
5211.035156	-39.715210
5254.101562	-40.081570
5297.167969	-40.293007
5340.234375	-40.015526
5383.300781	-39.905769
5426.367188	-40.375549
5469.433594	-40.648903
5512.500000	-40.967094
5555.566406	-40.974167
5598.632812	-41.056072
5641.699219	-41.076729
5684.765625	-41.184391
5727.832031	-41.386257
5770.898438	-41.511902
5813.964844	-41.708130
5857.031250	-41.607197
5900.097656	-41.763863
5943.164062	-41.752670
5986.230469	-42.025764
6029.296875	-42.253586
6072.363281	-42.490589
6115.429688	-42.509876
6158.496094	-42.649166
6201.562500	-43.046043
6244.628906	-43.176846
6287.695312	-42.873966
6330.761719	-43.062126
6373.828125	-43.297802
6416.894531	-43.269958
6459.960938	-43.280861
6503.027344	-43.506439
6546.093750	-43.868706
6589.160156	-44.273884
6632.226562	-44.437107
6675.292969	-44.330818
6718.359375	-44.377907
6761.425781	-44.673767
6804.492188	-44.852665
6847.558594	-44.751713
6890.625000	-44.865292
6933.691406	-45.071072
6976.757812	-45.267109
7019.824219	-45.362782
7062.890625	-45.414352
7105.957031	-45.768261
7149.023438	-45.973602
7192.089844	-45.870358
7235.156250	-45.795895
7278.222656	-45.713955
7321.289062	-45.814659
7364.355469	-46.054272
7407.421875	-46.376892
7450.488281	-46.629383
7493.554688	-46.749710
7536.621094	-46.647213
7579.687500	-47.048267
7622.753906	-47.262032
7665.820312	-47.157539
7708.886719	-47.353939
7751.953125	-47.154507
7795.019531	-47.214180
7838.085938	-47.584076
7881.152344	-47.655869
7924.218750	-47.569756
7967.285156	-47.694424
8010.351562	-48.073849
8053.417969	-47.963261
8096.484375	-47.807457
8139.550781	-48.064919
8182.617188	-48.146568
8225.683594	-48.227379
8268.750000	-48.443146
8311.816406	-48.703789
8354.882812	-48.700653
8397.949219	-48.943687
8441.015625	-49.157814
8484.082031	-49.175282
8527.148438	-49.232052
8570.214844	-49.081551
8613.281250	-49.335297
8656.347656	-49.582424
8699.414062	-49.828506
8742.480469	-49.734867
8785.546875	-49.767509
8828.613281	-49.941887
8871.679688	-49.939003
8914.746094	-50.150173
8957.812500	-50.275471
9000.878906	-50.478916
9043.945312	-50.536415
9087.011719	-50.545624
9130.078125	-50.776722
9173.144531	-50.837917
9216.210938	-50.877415
9259.277344	-50.983532
9302.343750	-51.198402
9345.410156	-51.262058
9388.476562	-51.383137
9431.542969	-51.541862
9474.609375	-51.839012
9517.675781	-51.852779
9560.742188	-51.832867
9603.808594	-51.829044
9646.875000	-51.940353
9689.941406	-52.280243
9733.007812	-52.269848
9776.074219	-52.192574
9819.140625	-52.267475
9862.207031	-52.185478
9905.273438	-52.129822
9948.339844	-52.458336
9991.406250	-52.343971
10034.472656	-52.595272
10077.539062	-52.641117
10120.605469	-52.638817
10163.671875	-52.862850
10206.738281	-52.969090
10249.804688	-53.105175
10292.871094	-53.095200
10335.937500	-53.249577
10379.003906	-53.251465
10422.070312	-53.446117
10465.136719	-53.602573
10508.203125	-53.581135
10551.269531	-53.589062
10594.335938	-53.666996
10637.402344	-53.906742
10680.468750	-54.252865
10723.535156	-54.250042
10766.601562	-54.261757
10809.667969	-54.450539
10852.734375	-54.534626
10895.800781	-54.644928
10938.867188	-54.748260
10981.933594	-54.447090
11025.000000	-54.853645
11068.066406	-55.100372
11111.132812	-55.060837
11154.199219	-55.174320
11197.265625	-55.465839
11240.332031	-55.326088
11283.398438	-55.312187
11326.464844	-55.349419
11369.531250	-55.554020
11412.597656	-55.640987
11455.664062	-55.714001
11498.730469	-55.737469
11541.796875	-55.798477
11584.863281	-55.946140
11627.929688	-56.142284
11670.996094	-56.294167
11714.062500	-56.262344
11757.128906	-56.110458
11800.195312	-56.144733
11843.261719	-56.559967
11886.328125	-56.688820
11929.394531	-56.771339
11972.460938	-56.858109
12015.527344	-56.907318
12058.593750	-56.916672
12101.660156	-56.790459
12144.726562	-56.638382
12187.792969	-57.307526
12230.859375	-57.073498
12273.925781	-57.196194
12316.992188	-57.493778
12360.058594	-57.482883
12403.125000	-57.486870
12446.191406	-57.682133
12489.257812	-57.743958
12532.324219	-57.878132
12575.390625	-57.884144
12618.457031	-57.998905
12661.523438	-57.946678
12704.589844	-58.000824
12747.656250	-58.198784
12790.722656	-58.255215
12833.789062	-58.193493
12876.855469	-58.340721
12919.921875	-58.111210
12962.988281	-58.250725
13006.054688	-58.366833
13049.121094	-58.765759
13092.187500	-58.915661
13135.253906	-59.138344
13178.320312	-59.113014
13221.386719	-58.667583
13264.453125	-58.992050
13307.519531	-59.431526
13350.585938	-59.415943
13393.652344	-59.377167
13436.718750	-59.411530
13479.785156	-59.524670
13522.851562	-59.798843
13565.917969	-59.839073
13608.984375	-59.773224
13652.050781	-59.848244
13695.117188	-60.021652
13738.183594	-60.120796
13781.250000	-60.174725
13824.316406	-60.009380
13867.382812	-60.180332
13910.449219	-60.657410
13953.515625	-60.562145
13996.582031	-60.580044
14039.648438	-60.526836
14082.714844	-60.556030
14125.781250	-60.742939
14168.847656	-60.606140
14211.914062	-60.779335
14254.980469	-60.770962
14298.046875	-60.611660
14341.113281	-60.899902
14384.179688	-61.248898
14427.246094	-61.206356
14470.312500	-61.237366
14513.378906	-61.584663
14556.445312	-61.551689
14599.511719	-61.314194
14642.578125	-61.470734
14685.644531	-61.755573
14728.710938	-61.823593
14771.777344	-61.833080
14814.843750	-61.863918
14857.910156	-61.793510
14900.976562	-61.913311
14944.042969	-62.135349
14987.109375	-62.082916
15030.175781	-61.939888
15073.242188	-62.008083
15116.308594	-62.100853
15159.375000	-61.977478
15202.441406	-62.290012
15245.507812	-62.428677
15288.574219	-62.465931
15331.640625	-62.462078
15374.707031	-62.701744
15417.773438	-62.783058
15460.839844	-63.004730
15503.906250	-63.012119
15546.972656	-63.028522
15590.039062	-63.246895
15633.105469	-63.079517
15676.171875	-62.994061
15719.238281	-63.197281
15762.304688	-63.425606
15805.371094	-63.861607
15848.437500	-63.614937
15891.503906	-63.322857
15934.570312	-63.448380
15977.636719	-63.615913
16020.703125	-63.840088
16063.769531	-64.113434
16106.835938	-63.830334
16149.902344	-63.895889
16192.968750	-64.205040
16236.035156	-64.224350
16279.101562	-64.130547
16322.167969	-64.094109
16365.234375	-64.044708
16408.300781	-64.202415
16451.367188	-64.339897
16494.433594	-64.308754
16537.500000	-64.720451
16580.566406	-64.853333
16623.632812	-64.719368
16666.699219	-64.591507
16709.765625	-64.696327
16752.832031	-64.940155
16795.898438	-64.796547
16838.964844	-65.079544
16882.031250	-65.149780
16925.097656	-65.050507
16968.164062	-64.986633
17011.230469	-65.302818
17054.296875	-65.452538
17097.363281	-65.567085
17140.429688	-65.545822
17183.496094	-65.528397
17226.562500	-65.535164
17269.628906	-65.363159
17312.695312	-65.580971
17355.761719	-65.668198
17398.828125	-65.633881
17441.894531	-65.467018
17484.960938	-65.732887
17528.027344	-66.181808
17571.093750	-66.111618
17614.160156	-65.951408
17657.226562	-66.124062
