frequency_hz,dB,pedal,gain,tone
2820.849609,-11.027390000000004,nobels,100%,0%
2842.382812,-10.727702999999998,nobels,100%,0%
2863.916016,-12.566316,nobels,100%,0%
2885.449219,-11.535683999999996,nobels,100%,0%
2906.982422,-10.956555000000002,nobels,100%,0%
2928.515625,-10.840770999999997,nobels,100%,0%
2950.048828,-11.041137999999997,nobels,100%,0%
2971.582031,-12.197246999999997,nobels,100%,0%
2993.115234,-12.328690000000002,nobels,100%,0%
3014.648438,-12.996970999999995,nobels,100%,0%
3036.181641,-11.383609999999997,nobels,100%,0%
3057.714844,-11.47374,nobels,100%,0%
3079.248047,-11.491981999999993,nobels,100%,0%
3100.78125,-11.868558,nobels,100%,0%
3122.314453,-11.713925000000003,nobels,100%,0%
3143.847656,-11.705433,nobels,100%,0%
3165.380859,-12.085209999999996,nobels,100%,0%
3186.914062,-12.491352999999997,nobels,100%,0%
3208.447266,-13.629733999999992,nobels,100%,0%
3229.980469,-13.356907,nobels,100%,0%
3251.513672,-13.814430000000002,nobels,100%,0%
3273.046875,-12.099468000000002,nobels,100%,0%
3294.580078,-12.227992999999998,nobels,100%,0%
3316.113281,-13.788476000000003,nobels,100%,0%
3337.646484,-14.488347000000005,nobels,100%,0%
3359.179688,-13.906540999999997,nobels,100%,0%
3380.712891,-13.922668999999999,nobels,100%,0%
3402.246094,-13.602844999999995,nobels,100%,0%
3423.779297,-13.923904999999998,nobels,100%,0%
3445.3125,-15.181518999999994,nobels,100%,0%
3466.845703,-13.915447,nobels,100%,0%
3488.378906,-12.553246000000001,nobels,100%,0%
3509.912109,-14.045746000000001,nobels,100%,0%
3531.445312,-14.872064000000002,nobels,100%,0%
3552.978516,-14.750801999999993,nobels,100%,0%
3574.511719,-14.504493999999994,nobels,100%,0%
3596.044922,-14.056613999999996,nobels,100%,0%
3617.578125,-14.551678000000003,nobels,100%,0%
3639.111328,-15.120421999999998,nobels,100%,0%
3660.644531,-15.487712999999992,nobels,100%,0%
3682.177734,-14.307191000000003,nobels,100%,0%
3703.710938,-13.986237000000003,nobels,100%,0%
3725.244141,-15.058976000000001,nobels,100%,0%
3746.777344,-15.38165,nobels,100%,0%
3768.310547,-15.822052999999997,nobels,100%,0%
3789.84375,-14.968082999999993,nobels,100%,0%
3811.376953,-14.072337999999995,nobels,100%,0%
3832.910156,-16.054634999999998,nobels,100%,0%
3854.443359,-17.240941,nobels,100%,0%
3875.976562,-16.291283,nobels,100%,0%
3897.509766,-15.287189999999995,nobels,100%,0%
3919.042969,-17.134667,nobels,100%,0%
3940.576172,-16.831973999999995,nobels,100%,0%
3962.109375,-15.940357999999996,nobels,100%,0%
3983.642578,-15.614898999999994,nobels,100%,0%
4005.175781,-16.824205,nobels,100%,0%
4026.708984,-18.071208999999996,nobels,100%,0%
4048.242188,-17.966220999999997,nobels,100%,0%
4069.775391,-18.108993999999996,nobels,100%,0%
4091.308594,-18.657844999999995,nobels,100%,0%
4112.841797,-16.534881999999996,nobels,100%,0%
4134.375,-16.590457999999998,nobels,100%,0%
4155.908203,-16.505436000000003,nobels,100%,0%
4177.441406,-16.743561999999997,nobels,100%,0%
4198.974609,-18.263981,nobels,100%,0%
4220.507812,-17.561165000000003,nobels,100%,0%
4242.041016,-17.181168,nobels,100%,0%
4263.574219,-17.25636,nobels,100%,0%
4285.107422,-18.173912999999992,nobels,100%,0%
4306.640625,-18.844079,nobels,100%,0%
4328.173828,-18.6312,nobels,100%,0%
4349.707031,-17.720958999999993,nobels,100%,0%
4371.240234,-16.894582,nobels,100%,0%
4392.773438,-17.22609,nobels,100%,0%
4414.306641,-18.334511,nobels,100%,0%
4435.839844,-17.546146999999998,nobels,100%,0%
4457.373047,-18.206650000000003,nobels,100%,0%
4478.90625,-17.541187999999998,nobels,100%,0%
4500.439453,-17.891019,nobels,100%,0%
4521.972656,-20.148918000000002,nobels,100%,0%
4543.505859,-20.219806999999996,nobels,100%,0%
4565.039062,-19.776798999999997,nobels,100%,0%
4586.572266,-19.953899999999997,nobels,100%,0%
4608.105469,-20.481656,nobels,100%,0%
4629.638672,-18.795178,nobels,100%,0%
4651.171875,-18.975617,nobels,100%,0%
4672.705078,-19.202773999999998,nobels,100%,0%
4694.238281,-20.025256999999996,nobels,100%,0%
4715.771484,-18.757987999999997,nobels,100%,0%
4737.304688,-19.236892999999995,nobels,100%,0%
4758.837891,-19.198299999999996,nobels,100%,0%
4780.371094,-19.784802,nobels,100%,0%
4801.904297,-20.085988,nobels,100%,0%
4823.4375,-18.406799999999997,nobels,100%,0%
4844.970703,-17.990009999999998,nobels,100%,0%
4866.503906,-19.195927000000005,nobels,100%,0%
4888.037109,-18.968258999999996,nobels,100%,0%
4909.570312,-18.172580999999994,nobels,100%,0%
4931.103516,-20.803677,nobels,100%,0%
4952.636719,-22.042098999999993,nobels,100%,0%
4974.169922,-20.435443999999997,nobels,100%,0%
4995.703125,-19.685783999999998,nobels,100%,0%
5017.236328,-20.355565,nobels,100%,0%
5038.769531,-21.169185999999996,nobels,100%,0%
5060.302734,-21.059402999999996,nobels,100%,0%
5081.835938,-20.013528,nobels,100%,0%
5103.369141,-20.289184999999996,nobels,100%,0%
5124.902344,-21.447762000000004,nobels,100%,0%
5146.435547,-22.396256,nobels,100%,0%
5167.96875,-22.020111999999997,nobels,100%,0%
5189.501953,-19.897931,nobels,100%,0%
5211.035156,-21.305581000000004,nobels,100%,0%
5232.568359,-22.593215999999998,nobels,100%,0%
5254.101562,-22.674726,nobels,100%,0%
5275.634766,-21.412449000000002,nobels,100%,0%
5297.167969,-21.666001,nobels,100%,0%
5318.701172,-22.263458999999997,nobels,100%,0%
5340.234375,-22.861264,nobels,100%,0%
5361.767578,-22.654431000000002,nobels,100%,0%
5383.300781,-21.305931,nobels,100%,0%
5404.833984,-20.696438999999998,nobels,100%,0%
5426.367188,-22.133899999999997,nobels,100%,0%
5447.900391,-22.506881999999997,nobels,100%,0%
5469.433594,-22.533203,nobels,100%,0%
5490.966797,-23.370174999999996,nobels,100%,0%
5512.5,-22.671726999999997,nobels,100%,0%
5534.033203,-22.886383000000002,nobels,100%,0%
5555.566406,-23.940415,nobels,100%,0%
5577.099609,-23.291413,nobels,100%,0%
5598.632812,-23.049255999999993,nobels,100%,0%
5620.166016,-23.732647999999998,nobels,100%,0%
5641.699219,-23.708751999999997,nobels,100%,0%
5663.232422,-22.339721999999995,nobels,100%,0%
5684.765625,-21.932437999999998,nobels,100%,0%
5706.298828,-23.36139,nobels,100%,0%
5727.832031,-23.010566999999995,nobels,100%,0%
5749.365234,-22.55032,nobels,100%,0%
5770.898438,-24.375442999999997,nobels,100%,0%
5792.431641,-25.141750999999992,nobels,100%,0%
5813.964844,-23.314697999999993,nobels,100%,0%
5835.498047,-22.575393999999996,nobels,100%,0%
5857.03125,-23.908013000000004,nobels,100%,0%
5878.564453,-23.783203999999998,nobels,100%,0%
5900.097656,-24.26656,nobels,100%,0%
5921.630859,-23.519332999999996,nobels,100%,0%
5943.164062,-23.666604,nobels,100%,0%
5964.697266,-24.121689999999994,nobels,100%,0%
5986.230469,-24.657352999999993,nobels,100%,0%
6007.763672,-24.28759399999999,nobels,100%,0%
6029.296875,-24.681779,nobels,100%,0%
6050.830078,-25.13805,nobels,100%,0%
6072.363281,-25.410435999999997,nobels,100%,0%
6093.896484,-26.296345999999993,nobels,100%,0%
6115.429688,-26.063645,nobels,100%,0%
6136.962891,-25.748413000000006,nobels,100%,0%
6158.496094,-25.814011999999998,nobels,100%,0%
6180.029297,-26.088398999999995,nobels,100%,0%
6201.5625,-25.712296000000002,nobels,100%,0%
6223.095703,-25.961631999999994,nobels,100%,0%
6244.628906,-26.065258999999998,nobels,100%,0%
6266.162109,-25.400588999999997,nobels,100%,0%
6287.695312,-25.537709,nobels,100%,0%
6309.228516,-26.204314999999994,nobels,100%,0%
6330.761719,-26.216366,nobels,100%,0%
6352.294922,-26.177163,nobels,100%,0%
6373.828125,-26.558583,nobels,100%,0%
6395.361328,-25.772969000000003,nobels,100%,0%
6416.894531,-26.125037999999996,nobels,100%,0%
6438.427734,-27.318341000000004,nobels,100%,0%
6459.960938,-26.928940999999995,nobels,100%,0%
6481.494141,-27.280880000000003,nobels,100%,0%
6503.027344,-27.157868,nobels,100%,0%
6524.560547,-27.55912,nobels,100%,0%
6546.09375,-27.206753,nobels,100%,0%
6567.626953,-27.69341,nobels,100%,0%
6589.160156,-27.751069,nobels,100%,0%
6610.693359,-27.847595999999996,nobels,100%,0%
6632.226562,-27.964962999999997,nobels,100%,0%
6653.759766,-27.624294999999996,nobels,100%,0%
6675.292969,-28.045876999999997,nobels,100%,0%
6696.826172,-27.3489,nobels,100%,0%
6718.359375,-28.032928999999996,nobels,100%,0%
6739.892578,-28.066440999999998,nobels,100%,0%
6761.425781,-27.301849999999995,nobels,100%,0%
6782.958984,-28.906128999999993,nobels,100%,0%
6804.492188,-29.560814,nobels,100%,0%
6826.025391,-30.082553999999995,nobels,100%,0%
6847.558594,-29.289726,nobels,100%,0%
6869.091797,-28.965153,nobels,100%,0%
6890.625,-29.293976000000008,nobels,100%,0%
6912.158203,-29.620598,nobels,100%,0%
6933.691406,-29.269507999999995,nobels,100%,0%
6955.224609,-28.807903999999994,nobels,100%,0%
6976.757812,-28.485816999999997,nobels,100%,0%
6998.291016,-28.935993000000003,nobels,100%,0%
7019.824219,-28.572625000000002,nobels,100%,0%
7041.357422,-28.553619999999995,nobels,100%,0%
7062.890625,-29.11309099999999,nobels,100%,0%
7084.423828,-30.299420000000005,nobels,100%,0%
7105.957031,-29.011912999999993,nobels,100%,0%
7127.490234,-29.237728999999995,nobels,100%,0%
7149.023438,-29.27954899999999,nobels,100%,0%
7170.556641,-28.833947000000002,nobels,100%,0%
7192.089844,-30.335922999999994,nobels,100%,0%
7213.623047,-30.168015000000004,nobels,100%,0%
7235.15625,-30.58191,nobels,100%,0%
7256.689453,-30.018825999999997,nobels,100%,0%
7278.222656,-29.743778999999996,nobels,100%,0%
7299.755859,-29.571579999999997,nobels,100%,0%
7321.289062,-29.161816,nobels,100%,0%
7342.822266,-30.127004,nobels,100%,0%
7364.355469,-30.315074999999993,nobels,100%,0%
7385.888672,-31.147900000000007,nobels,100%,0%
7407.421875,-30.699180999999996,nobels,100%,0%
7428.955078,-31.100472000000003,nobels,100%,0%
7450.488281,-30.240735,nobels,100%,0%
7472.021484,-30.050380999999994,nobels,100%,0%
7493.554688,-30.661998999999994,nobels,100%,0%
7515.087891,-30.841706000000002,nobels,100%,0%
7536.621094,-30.648538000000002,nobels,100%,0%
7558.154297,-30.94296699999999,nobels,100%,0%
7579.6875,-31.51393499999999,nobels,100%,0%
7601.220703,-32.47055900000001,nobels,100%,0%
7622.753906,-31.12843,nobels,100%,0%
7644.287109,-31.088313999999997,nobels,100%,0%
7665.820312,-31.001800999999993,nobels,100%,0%
7687.353516,-32.134896,nobels,100%,0%
7708.886719,-33.212655000000005,nobels,100%,0%
7730.419922,-33.171132,nobels,100%,0%
7751.953125,-31.069675999999994,nobels,100%,0%
7773.486328,-30.248310999999994,nobels,100%,0%
7795.019531,-31.877892000000003,nobels,100%,0%
7816.552734,-32.30723999999999,nobels,100%,0%
7838.085938,-31.881786999999996,nobels,100%,0%
7859.619141,-32.275639,nobels,100%,0%
7881.152344,-33.411587999999995,nobels,100%,0%
7902.685547,-34.84496699999999,nobels,100%,0%
7924.21875,-34.154526,nobels,100%,0%
7945.751953,-33.968242999999994,nobels,100%,0%
7967.285156,-32.951831999999996,nobels,100%,0%
7988.818359,-33.443543000000005,nobels,100%,0%
8010.351562,-33.692561999999995,nobels,100%,0%
8031.884766,-33.60843699999999,nobels,100%,0%
8053.417969,-33.481747,nobels,100%,0%
8074.951172,-33.29649,nobels,100%,0%
8096.484375,-33.561054999999996,nobels,100%,0%
8118.017578,-33.903541999999995,nobels,100%,0%
8139.550781,-35.035565,nobels,100%,0%
8161.083984,-33.787907,nobels,100%,0%
8182.617188,-34.270634,nobels,100%,0%
8204.150391,-33.71051,nobels,100%,0%
8225.683594,-34.29424699999999,nobels,100%,0%
8247.216797,-34.49614,nobels,100%,0%
8268.75,-34.674771,nobels,100%,0%
8290.283203,-34.737103000000005,nobels,100%,0%
8311.816406,-34.449917,nobels,100%,0%
8333.349609,-34.152573999999994,nobels,100%,0%
8354.882812,-33.405652,nobels,100%,0%
8376.416016,-33.769428999999995,nobels,100%,0%
8397.949219,-35.505143,nobels,100%,0%
8419.482422,-35.388924,nobels,100%,0%
8441.015625,-36.320427,nobels,100%,0%
8462.548828,-35.16521899999999,nobels,100%,0%
8484.082031,-34.69602999999999,nobels,100%,0%
8505.615234,-34.44149899999999,nobels,100%,0%
8527.148438,-35.49410299999999,nobels,100%,0%
8548.681641,-36.710172,nobels,100%,0%
8570.214844,-36.114114,nobels,100%,0%
8591.748047,-35.760616,nobels,100%,0%
8613.28125,-36.259198,nobels,100%,0%
8634.814453,-37.329528999999994,nobels,100%,0%
8656.347656,-36.309311,nobels,100%,0%
8677.880859,-34.941353,nobels,100%,0%
8699.414062,-34.704381000000005,nobels,100%,0%
8720.947266,-34.515034,nobels,100%,0%
8742.480469,-35.775386999999995,nobels,100%,0%
8764.013672,-36.69893,nobels,100%,0%
8785.546875,-35.691517,nobels,100%,0%
8807.080078,-35.801792999999996,nobels,100%,0%
8828.613281,-36.705761,nobels,100%,0%
8850.146484,-36.61264799999999,nobels,100%,0%
8871.679688,-37.777435999999994,nobels,100%,0%
8893.212891,-37.158063,nobels,100%,0%
8914.746094,-37.208519,nobels,100%,0%
8936.279297,-37.562180000000005,nobels,100%,0%
8957.8125,-36.497842,nobels,100%,0%
8979.345703,-36.468318999999994,nobels,100%,0%
9000.878906,-37.12225399999999,nobels,100%,0%
9022.412109,-37.26035,nobels,100%,0%
9043.945312,-36.93180099999999,nobels,100%,0%
9065.478516,-36.517571000000004,nobels,100%,0%
9087.011719,-36.58606,nobels,100%,0%
9108.544922,-37.96741599999999,nobels,100%,0%
9130.078125,-38.291592,nobels,100%,0%
9151.611328,-37.66117499999999,nobels,100%,0%
9173.144531,-38.11267900000001,nobels,100%,0%
9194.677734,-38.474518999999994,nobels,100%,0%
9216.210938,-39.195691,nobels,100%,0%
9237.744141,-39.637245,nobels,100%,0%
9259.277344,-39.14689599999999,nobels,100%,0%
9280.810547,-38.51219999999999,nobels,100%,0%
9302.34375,-38.547212,nobels,100%,0%
9323.876953,-38.553567,nobels,100%,0%
9345.410156,-38.348518999999996,nobels,100%,0%
9366.943359,-38.337155,nobels,100%,0%
9388.476562,-37.163201,nobels,100%,0%
9410.009766,-37.01405799999999,nobels,100%,0%
9431.542969,-37.147439000000006,nobels,100%,0%
9453.076172,-37.793961,nobels,100%,0%
9474.609375,-37.899319000000006,nobels,100%,0%
9496.142578,-38.885708,nobels,100%,0%
9517.675781,-39.104084,nobels,100%,0%
9539.208984,-38.629872,nobels,100%,0%
9560.742188,-38.290349,nobels,100%,0%
9582.275391,-37.938579999999995,nobels,100%,0%
9603.808594,-37.935239,nobels,100%,0%
9625.341797,-38.25881999999999,nobels,100%,0%
9646.875,-38.911729,nobels,100%,0%
9668.408203,-38.76678199999999,nobels,100%,0%
9689.941406,-39.40216100000001,nobels,100%,0%
9711.474609,-39.678998,nobels,100%,0%
9733.007812,-40.244893,nobels,100%,0%
9754.541016,-39.577259999999995,nobels,100%,0%
9776.074219,-38.88128,nobels,100%,0%
9797.607422,-39.137798000000004,nobels,100%,0%
9819.140625,-39.97608199999999,nobels,100%,0%
9840.673828,-40.21999099999999,nobels,100%,0%
9862.207031,-40.232186,nobels,100%,0%
9883.740234,-38.026177,nobels,100%,0%
9905.273438,-39.038475999999996,nobels,100%,0%
9926.806641,-39.476879,nobels,100%,0%
9948.339844,-40.177873,nobels,100%,0%
9969.873047,-41.293251999999995,nobels,100%,0%
9991.40625,-40.676297,nobels,100%,0%
10012.939453,-38.922135000000004,nobels,100%,0%
10034.472656,-39.175839,nobels,100%,0%
10056.005859,-41.211757999999996,nobels,100%,0%
10077.539062,-41.766759,nobels,100%,0%
10099.072266,-41.264221000000006,nobels,100%,0%
10120.605469,-40.666432,nobels,100%,0%
10142.138672,-41.577836,nobels,100%,0%
10163.671875,-41.39033899999999,nobels,100%,0%
10185.205078,-40.742401,nobels,100%,0%
10206.738281,-41.31573100000001,nobels,100%,0%
10228.271484,-40.592290000000006,nobels,100%,0%
10249.804688,-40.873738,nobels,100%,0%
10271.337891,-40.645344,nobels,100%,0%
10292.871094,-41.64716799999999,nobels,100%,0%
10314.404297,-41.34294599999999,nobels,100%,0%
10335.9375,-41.685334,nobels,100%,0%
10357.470703,-42.709031,nobels,100%,0%
10379.003906,-42.01812700000001,nobels,100%,0%
10400.537109,-41.985096999999996,nobels,100%,0%
10422.070312,-41.863049000000004,nobels,100%,0%
10443.603516,-42.00178999999999,nobels,100%,0%
10465.136719,-41.924614,nobels,100%,0%
10486.669922,-41.85599199999999,nobels,100%,0%
10508.203125,-42.215362999999996,nobels,100%,0%
10529.736328,-42.993787000000005,nobels,100%,0%
10551.269531,-42.799522999999994,nobels,100%,0%
10572.802734,-42.538757000000004,nobels,100%,0%
10594.335938,-42.46811399999999,nobels,100%,0%
10615.869141,-42.71540099999999,nobels,100%,0%
10637.402344,-43.13978999999999,nobels,100%,0%
10658.935547,-43.062603,nobels,100%,0%
10680.46875,-42.704995000000004,nobels,100%,0%
10702.001953,-42.512314,nobels,100%,0%
10723.535156,-43.146893,nobels,100%,0%
10745.068359,-45.335855,nobels,100%,0%
10766.601562,-44.14792999999999,nobels,100%,0%
10788.134766,-44.01337899999999,nobels,100%,0%
10809.667969,-44.670322999999996,nobels,100%,0%
10831.201172,-44.389323999999995,nobels,100%,0%
10852.734375,-43.805836,nobels,100%,0%
10874.267578,-43.42618199999999,nobels,100%,0%
10895.800781,-44.298787000000004,nobels,100%,0%
10917.333984,-42.46406599999999,nobels,100%,0%
10938.867188,-43.228368,nobels,100%,0%
10960.400391,-43.787788,nobels,100%,0%
10981.933594,-43.986924,nobels,100%,0%
11003.466797,-44.753915,nobels,100%,0%
11025,-44.412209,nobels,100%,0%
11046.533203,-43.57704999999999,nobels,100%,0%
11068.066406,-44.739295999999996,nobels,100%,0%
11089.599609,-45.96040000000001,nobels,100%,0%
11111.132812,-44.875172,nobels,100%,0%
11132.666016,-44.444005000000004,nobels,100%,0%
11154.199219,-44.46666,nobels,100%,0%
11175.732422,-45.125015999999995,nobels,100%,0%
11197.265625,-44.367191999999996,nobels,100%,0%
11218.798828,-42.714085,nobels,100%,0%
11240.332031,-43.947263,nobels,100%,0%
11261.865234,-44.704914,nobels,100%,0%
11283.398438,-44.851654999999994,nobels,100%,0%
11304.931641,-44.948978999999994,nobels,100%,0%
11326.464844,-44.956059,nobels,100%,0%
11347.998047,-46.83546899999999,nobels,100%,0%
11369.53125,-46.42672699999999,nobels,100%,0%
11391.064453,-45.08513000000001,nobels,100%,0%
11412.597656,-45.83704099999999,nobels,100%,0%
11434.130859,-45.214825,nobels,100%,0%
11455.664062,-45.294518,nobels,100%,0%
11477.197266,-45.33436299999999,nobels,100%,0%
11498.730469,-44.763619000000006,nobels,100%,0%
11520.263672,-44.861778,nobels,100%,0%
11541.796875,-45.42305399999999,nobels,100%,0%
11563.330078,-45.011441,nobels,100%,0%
11584.863281,-44.664272999999994,nobels,100%,0%
11606.396484,-45.209714000000005,nobels,100%,0%
11627.929688,-44.366451999999995,nobels,100%,0%
11649.462891,-46.771724999999996,nobels,100%,0%
11670.996094,-47.803455,nobels,100%,0%
11692.529297,-47.500443000000004,nobels,100%,0%
11714.0625,-46.97311799999999,nobels,100%,0%
11735.595703,-45.103009,nobels,100%,0%
11757.128906,-46.30460399999999,nobels,100%,0%
11778.662109,-46.726350000000004,nobels,100%,0%
11800.195312,-47.369359,nobels,100%,0%
11821.728516,-46.817986000000005,nobels,100%,0%
11843.261719,-47.157483,nobels,100%,0%
11864.794922,-48.373611999999994,nobels,100%,0%
11886.328125,-47.553096999999994,nobels,100%,0%
11907.861328,-47.199357,nobels,100%,0%
11929.394531,-47.031163,nobels,100%,0%
11950.927734,-46.858517,nobels,100%,0%
11972.460938,-46.08804799999999,nobels,100%,0%
11993.994141,-46.24380099999999,nobels,100%,0%
12015.527344,-46.10826199999999,nobels,100%,0%
12037.060547,-47.794495000000005,nobels,100%,0%
12058.59375,-49.199631999999994,nobels,100%,0%
12080.126953,-49.015302,nobels,100%,0%
12101.660156,-47.86489199999999,nobels,100%,0%
12123.193359,-47.218548999999996,nobels,100%,0%
12144.726562,-48.70114100000001,nobels,100%,0%
12166.259766,-47.494801,nobels,100%,0%
12187.792969,-47.115196,nobels,100%,0%
12209.326172,-47.403164,nobels,100%,0%
12230.859375,-47.88021899999999,nobels,100%,0%
12252.392578,-48.18513999999999,nobels,100%,0%
12273.925781,-46.734317999999995,nobels,100%,0%
12295.458984,-47.237328,nobels,100%,0%
12316.992188,-48.106145,nobels,100%,0%
12338.525391,-48.953133,nobels,100%,0%
12360.058594,-48.794464000000005,nobels,100%,0%
12381.591797,-48.040943000000006,nobels,100%,0%
12403.125,-47.945248,nobels,100%,0%
12424.658203,-49.007794,nobels,100%,0%
12446.191406,-48.676713,nobels,100%,0%
12467.724609,-48.850860999999995,nobels,100%,0%
12489.257812,-48.642658,nobels,100%,0%
