Frequency (Hz)	Level (dB)
43.066406	-31.059380
86.132812	-28.515907
129.199219	-28.990835
172.265625	-29.372860
215.332031	-28.913847
258.398438	-28.867216
301.464844	-27.480030
344.531250	-27.740219
387.597656	-27.637526
430.664062	-26.194336
473.730469	-27.398743
516.796875	-26.807636
559.863281	-27.896500
602.929688	-28.009987
645.996094	-27.199312
689.062500	-28.093584
732.128906	-27.228745
775.195312	-28.279758
818.261719	-28.126173
861.328125	-27.138012
904.394531	-27.675390
947.460938	-26.254761
990.527344	-24.896891
1033.593750	-24.075827
1076.660156	-23.177780
1119.726562	-24.853592
1162.792969	-24.817268
1205.859375	-24.111185
1248.925781	-23.596390
1291.992188	-23.284029
1335.058594	-22.300524
1378.125000	-19.339043
1421.191406	-16.217554
1464.257812	-15.269452
1507.324219	-18.651487
1550.390625	-19.498766
1593.457031	-17.925480
1636.523438	-19.525976
1679.589844	-19.261330
1722.656250	-18.609947
1765.722656	-20.379629
1808.789062	-22.452885
1851.855469	-24.586926
1894.921875	-24.218317
1937.988281	-21.401150
1981.054688	-22.957661
2024.121094	-25.773455
2067.187500	-27.284142
2110.253906	-27.069958
2153.320312	-27.816963
2196.386719	-28.765131
2239.453125	-28.746674
2282.519531	-29.375574
2325.585938	-28.563480
2368.652344	-30.198215
2411.718750	-31.093023
2454.785156	-29.961025
2497.851562	-31.419317
2540.917969	-31.053385
2583.984375	-32.013988
2627.050781	-33.021580
2670.117188	-33.839687
2713.183594	-34.597858
2756.250000	-33.893559
2799.316406	-35.272736
2842.382812	-35.410370
2885.449219	-34.283443
2928.515625	-35.359928
2971.582031	-34.676731
3014.648438	-36.033958
3057.714844	-36.206326
3100.781250	-35.870773
3143.847656	-36.867111
3186.914062	-36.334213
3229.980469	-36.981812
3273.046875	-36.306976
3316.113281	-36.586281
3359.179688	-37.793106
3402.246094	-37.035294
3445.312500	-37.550407
3488.378906	-37.486687
3531.445312	-38.172184
3574.511719	-38.515049
3617.578125	-37.351715
3660.644531	-38.083843
3703.710938	-37.751877
3746.777344	-38.890705
3789.843750	-38.952385
3832.910156	-37.309437
3875.976562	-38.971474
3919.042969	-39.012245
3962.109375	-38.099106
4005.175781	-38.662868
4048.242188	-38.656433
4091.308594	-40.155346
4134.375000	-39.648972
4177.441406	-39.195953
4220.507812	-39.517170
4263.574219	-38.865669
