Frequency (Hz)	Level (dB)
43.066406	-26.691042
86.132812	-22.343645
129.199219	-20.570652
172.265625	-19.708590
215.332031	-19.387222
258.398438	-19.794739
301.464844	-20.361290
344.531250	-20.713835
387.597656	-20.953907
430.664062	-21.214441
473.730469	-21.552849
516.796875	-22.045874
559.863281	-22.151381
602.929688	-22.009550
645.996094	-21.881130
689.062500	-21.998672
732.128906	-22.199562
775.195312	-22.424620
818.261719	-22.442871
861.328125	-22.675711
904.394531	-22.838158
947.460938	-22.990242
990.527344	-22.975243
1033.593750	-23.220076
1076.660156	-22.973743
1119.726562	-22.878534
1162.792969	-22.842049
1205.859375	-23.267426
1248.925781	-23.876207
1291.992188	-24.073013
1335.058594	-23.331757
1378.125000	-23.397209
1421.191406	-23.826082
1464.257812	-24.287355
1507.324219	-24.079250
1550.390625	-23.838232
1593.457031	-24.101391
1636.523438	-24.372065
1679.589844	-24.448362
1722.656250	-24.154873
1765.722656	-24.416803
1808.789062	-24.821468
1851.855469	-25.025093
1894.921875	-25.497663
1937.988281	-25.217718
1981.054688	-24.936342
2024.121094	-24.676588
2067.187500	-24.719566
2110.253906	-25.460686
2153.320312	-25.462206
2196.386719	-25.634314
2239.453125	-25.458910
2282.519531	-25.362543
2325.585938	-25.479961
2368.652344	-25.657784
2411.718750	-26.173429
2454.785156	-26.597046
2497.851562	-26.504213
2540.917969	-26.207634
2583.984375	-26.374960
2627.050781	-26.791416
2670.117188	-26.791834
2713.183594	-26.429804
2756.250000	-26.478354
2799.316406	-26.855598
2842.382812	-26.914188
2885.449219	-27.048651
2928.515625	-26.836615
2971.582031	-27.307022
3014.648438	-27.604233
3057.714844	-27.353970
3100.781250	-27.351734
3143.847656	-27.219213
3186.914062	-27.479830
3229.980469	-27.906054
3273.046875	-27.944557
3316.113281	-27.692404
3359.179688	-28.311224
3402.246094	-28.120554
3445.312500	-28.207636
3488.378906	-28.322762
3531.445312	-28.192621
3574.511719	-28.397421
3617.578125	-28.694767
3660.644531	-28.435324
3703.710938	-28.372066
3746.777344	-28.878103
3789.843750	-28.714230
3832.910156	-29.137207
3875.976562	-29.027037
3919.042969	-29.325953
3962.109375	-29.672113
4005.175781	-29.655149
4048.242188	-30.212091
4091.308594	-30.054018
4134.375000	-29.795637
4177.441406	-29.888470
4220.507812	-30.035736
4263.574219	-30.343697
4306.640625	-30.924215
4349.707031	-30.414860
4392.773438	-30.605715
4435.839844	-30.586336
4478.906250	-30.318689
4521.972656	-30.712543
4565.039062	-30.911510
4608.105469	-30.955288
4651.171875	-31.237099
4694.238281	-31.148661
4737.304688	-30.805630
4780.371094	-30.897064
4823.437500	-31.176607
4866.503906	-30.903040
4909.570312	-31.133238
4952.636719	-31.756733
4995.703125	-31.780659
5038.769531	-31.886959
5081.835938	-31.519857
5124.902344	-31.784916
5167.968750	-31.843510
5211.035156	-31.799595
5254.101562	-32.362358
5297.167969	-32.199280
5340.234375	-32.361294
5383.300781	-32.402493
5426.367188	-32.482002
5469.433594	-32.686161
5512.500000	-32.904327
5555.566406	-32.649586
5598.632812	-32.716351
5641.699219	-32.854832
5684.765625	-32.777790
5727.832031	-33.080112
5770.898438	-33.463169
5813.964844	-33.337841
5857.031250	-33.466904
5900.097656	-33.616550
5943.164062	-33.263611
5986.230469	-33.605259
6029.296875	-33.598526
6072.363281	-33.862118
6115.429688	-33.949768
6158.496094	-33.976673
6201.562500	-34.422012
6244.628906	-34.403492
6287.695312	-34.361565
6330.761719	-34.360958
6373.828125	-34.256332
6416.894531	-34.296818
6459.960938	-34.226990
6503.027344	-34.542248
6546.093750	-34.802349
6589.160156	-35.289394
6632.226562	-35.357220
6675.292969	-34.994972
6718.359375	-35.049763
6761.425781	-35.529232
6804.492188	-35.613384
6847.558594	-35.157940
6890.625000	-35.390400
6933.691406	-35.423134
6976.757812	-35.392822
7019.824219	-35.653843
7062.890625	-36.165012
7105.957031	-36.470882
7149.023438	-36.698002
7192.089844	-36.494682
7235.156250	-36.207241
7278.222656	-36.171780
7321.289062	-36.233704
7364.355469	-36.164291
7407.421875	-36.555233
7450.488281	-36.555824
7493.554688	-36.564762
7536.621094	-36.703316
7579.687500	-36.971924
7622.753906	-36.955429
7665.820312	-37.165119
7708.886719	-37.286705
7751.953125	-36.574245
7795.019531	-36.913876
7838.085938	-36.891987
7881.152344	-37.280296
7924.218750	-37.544922
7967.285156	-37.470074
8010.351562	-37.597961
8053.417969	-37.619419
8096.484375	-37.666824
8139.550781	-37.711674
8182.617188	-38.002632
8225.683594	-38.088131
8268.750000	-38.417980
8311.816406	-38.307198
8354.882812	-38.085384
8397.949219	-38.511017
8441.015625	-38.659618
8484.082031	-38.461838
8527.148438	-38.956604
8570.214844	-38.972187
8613.281250	-38.913246
8656.347656	-39.010345
8699.414062	-38.616905
8742.480469	-39.180099
8785.546875	-38.840240
8828.613281	-38.629276
8871.679688	-39.004318
8914.746094	-39.176289
8957.812500	-39.470684
9000.878906	-39.716263
9043.945312	-39.543526
9087.011719	-39.663967
9130.078125	-39.418556
9173.144531	-39.457386
9216.210938	-40.252335
9259.277344	-40.457294
9302.343750	-40.151291
9345.410156	-39.995834
9388.476562	-40.161057
9431.542969	-39.771961
9474.609375	-39.673969
9517.675781	-39.924351
9560.742188	-40.218979
9603.808594	-40.422287
9646.875000	-40.925655
9689.941406	-41.080833
9733.007812	-40.774445
9776.074219	-41.127316
9819.140625	-41.232803
9862.207031	-40.922882
9905.273438	-40.668262
9948.339844	-40.762840
9991.406250	-41.163242
10034.472656	-40.777397
10077.539062	-40.899075
10120.605469	-40.802052
10163.671875	-40.997208
10206.738281	-41.236771
10249.804688	-41.386333
10292.871094	-41.341835
10335.937500	-41.852898
10379.003906	-41.926220
10422.070312	-41.519581
10465.136719	-41.660126
10508.203125	-41.536282
10551.269531	-42.194973
10594.335938	-41.967918
10637.402344	-42.129333
10680.468750	-42.055359
10723.535156	-42.101936
10766.601562	-42.900261
10809.667969	-42.560810
10852.734375	-42.164291
10895.800781	-42.289684
10938.867188	-42.292446
10981.933594	-42.517639
11025.000000	-42.575321
11068.066406	-42.598442
11111.132812	-42.689819
11154.199219	-42.771942
11197.265625	-42.859188
11240.332031	-43.014835
11283.398438	-42.993252
11326.464844	-42.920441
11369.531250	-43.000343
11412.597656	-43.371342
11455.664062	-43.326420
11498.730469	-42.985798
11541.796875	-42.953381
11584.863281	-43.248985
