Frequency (Hz)	Level (dB)
43.066406	-32.864697
86.132812	-26.155365
129.199219	-26.423719
172.265625	-30.936022
215.332031	-34.612621
258.398438	-36.692940
301.464844	-38.324345
344.531250	-39.928310
387.597656	-41.005501
430.664062	-41.987206
473.730469	-42.775753
516.796875	-43.585720
559.863281	-44.340851
602.929688	-44.552311
645.996094	-45.118916
689.062500	-45.854416
732.128906	-46.179501
775.195312	-46.707283
818.261719	-47.145542
861.328125	-47.655056
904.394531	-48.362728
947.460938	-48.855080
990.527344	-49.025307
1033.593750	-49.309692
1076.660156	-49.542233
1119.726562	-49.994564
1162.792969	-50.352062
1205.859375	-50.537796
1248.925781	-50.963444
1291.992188	-51.550350
1335.058594	-51.700706
1378.125000	-51.749462
1421.191406	-52.244755
1464.257812	-52.487431
1507.324219	-52.386902
1550.390625	-52.715805
1593.457031	-53.044895
1636.523438	-53.101635
1679.589844	-53.220726
1722.656250	-53.358372
1765.722656	-53.664593
1808.789062	-53.891331
1851.855469	-54.179409
1894.921875	-54.643784
1937.988281	-54.687714
1981.054688	-54.628983
2024.121094	-54.862354
2067.187500	-55.040741
2110.253906	-55.190815
2153.320312	-55.048252
2196.386719	-55.256413
2239.453125	-55.419312
2282.519531	-55.504581
2325.585938	-55.707695
2368.652344	-56.046646
2411.718750	-55.974869
2454.785156	-56.290249
2497.851562	-56.380894
2540.917969	-56.366913
2583.984375	-56.543205
2627.050781	-56.713203
2670.117188	-56.978027
2713.183594	-56.753677
2756.250000	-56.853104
2799.316406	-57.038048
2842.382812	-57.233257
2885.449219	-57.294804
2928.515625	-57.079697
2971.582031	-57.309593
3014.648438	-57.522861
3057.714844	-57.415779
3100.781250	-57.483780
3143.847656	-57.518661
3186.914062	-57.697594
3229.980469	-57.727619
3273.046875	-57.860401
3316.113281	-57.750290
3359.179688	-57.765717
3402.246094	-57.676292
3445.312500	-58.041927
3488.378906	-58.301369
3531.445312	-58.033817
3574.511719	-58.088638
3617.578125	-58.447975
3660.644531	-58.509872
3703.710938	-58.584835
3746.777344	-58.496960
3789.843750	-58.455734
3832.910156	-58.670399
3875.976562	-58.640591
3919.042969	-58.648819
3962.109375	-58.671810
4005.175781	-58.736240
4048.242188	-58.600258
4091.308594	-58.776165
4134.375000	-58.965191
4177.441406	-58.917728
4220.507812	-58.819077
4263.574219	-59.180939
4306.640625	-59.168530
4349.707031	-59.117435
4392.773438	-59.104847
4435.839844	-59.315746
4478.906250	-59.162235
4521.972656	-59.231323
4565.039062	-59.224483
4608.105469	-59.199650
4651.171875	-59.361130
4694.238281	-59.207726
4737.304688	-59.107212
4780.371094	-59.124546
4823.437500	-59.312576
4866.503906	-59.660988
4909.570312	-59.665985
4952.636719	-59.687485
4995.703125	-59.934650
5038.769531	-59.831409
5081.835938	-59.652275
5124.902344	-59.734859
5167.968750	-59.683361
5211.035156	-59.689449
5254.101562	-59.912727
5297.167969	-59.842625
5340.234375	-59.711948
5383.300781	-59.860134
5426.367188	-59.829174
5469.433594	-60.098434
5512.500000	-60.141479
5555.566406	-59.922371
5598.632812	-60.037704
5641.699219	-59.920403
5684.765625	-59.817757
5727.832031	-60.107098
5770.898438	-60.126305
5813.964844	-60.102455
5857.031250	-60.061775
5900.097656	-60.169739
5943.164062	-59.920944
5986.230469	-59.979992
6029.296875	-60.213299
6072.363281	-60.326439
6115.429688	-60.221226
6158.496094	-60.017136
6201.562500	-60.293747
6244.628906	-60.332485
6287.695312	-60.178566
6330.761719	-60.341801
6373.828125	-60.208210
6416.894531	-60.233051
6459.960938	-60.155632
6503.027344	-60.356522
6546.093750	-60.500301
6589.160156	-60.599815
6632.226562	-60.692867
6675.292969	-60.675781
6718.359375	-60.510204
6761.425781	-60.632290
6804.492188	-60.684746
6847.558594	-60.458988
6890.625000	-60.498131
6933.691406	-60.272083
6976.757812	-60.218040
7019.824219	-60.619946
7062.890625	-60.720058
7105.957031	-60.768436
7149.023438	-61.101944
7192.089844	-60.889000
7235.156250	-60.678909
7278.222656	-60.440655
7321.289062	-60.660583
7364.355469	-60.648857
7407.421875	-60.883896
7450.488281	-60.769440
7493.554688	-60.924393
7536.621094	-61.070690
7579.687500	-60.890888
7622.753906	-60.842659
7665.820312	-61.005398
7708.886719	-60.966305
7751.953125	-60.825832
7795.019531	-60.940594
7838.085938	-61.061474
7881.152344	-60.993435
7924.218750	-60.746292
7967.285156	-60.952263
8010.351562	-61.250313
8053.417969	-61.161446
8096.484375	-61.114754
8139.550781	-60.962360
8182.617188	-60.992748
8225.683594	-61.264595
8268.750000	-61.190395
8311.816406	-61.073448
8354.882812	-61.159637
8397.949219	-61.194260
8441.015625	-61.517902
8484.082031	-61.424522
8527.148438	-61.460037
8570.214844	-61.513950
8613.281250	-61.303017
8656.347656	-61.209179
8699.414062	-61.184383
8742.480469	-61.299946
8785.546875	-61.138462
8828.613281	-61.259972
8871.679688	-61.275742
8914.746094	-61.692966
8957.812500	-61.701508
9000.878906	-61.553394
9043.945312	-61.584743
9087.011719	-61.405975
9130.078125	-61.391460
9173.144531	-61.421131
9216.210938	-61.545685
9259.277344	-61.515415
9302.343750	-61.530247
9345.410156	-61.736702
9388.476562	-61.966778
9431.542969	-61.804352
9474.609375	-61.634228
9517.675781	-61.816883
9560.742188	-61.824928
9603.808594	-61.813385
9646.875000	-61.789425
9689.941406	-61.977581
9733.007812	-61.967796
9776.074219	-61.865105
9819.140625	-62.066036
9862.207031	-62.006233
9905.273438	-61.818710
9948.339844	-61.992828
9991.406250	-61.886787
10034.472656	-61.747021
10077.539062	-61.637779
10120.605469	-61.706692
10163.671875	-61.838268
10206.738281	-62.155289
10249.804688	-62.130589
10292.871094	-61.748528
10335.937500	-61.826084
10379.003906	-61.977623
10422.070312	-61.837685
10465.136719	-61.877377
10508.203125	-61.921238
10551.269531	-62.081791
10594.335938	-61.929783
10637.402344	-61.977654
10680.468750	-62.049801
10723.535156	-61.823498
10766.601562	-62.052147
10809.667969	-62.082600
10852.734375	-61.865486
10895.800781	-62.147518
10938.867188	-62.334435
10981.933594	-62.377701
11025.000000	-62.074478
11068.066406	-62.155029
11111.132812	-62.382263
11154.199219	-62.368855
11197.265625	-62.533314
11240.332031	-62.297653
11283.398438	-62.048206
11326.464844	-62.074551
11369.531250	-62.271793
11412.597656	-62.142887
11455.664062	-62.405460
11498.730469	-62.400723
11541.796875	-62.286335
11584.863281	-62.118782
11627.929688	-62.408577
11670.996094	-62.517426
11714.062500	-62.521904
11757.128906	-62.482327
11800.195312	-62.465851
11843.261719	-62.470333
11886.328125	-62.385021
11929.394531	-62.539745
11972.460938	-62.526119
12015.527344	-62.522053
12058.593750	-62.548874
12101.660156	-62.385151
12144.726562	-62.470779
12187.792969	-62.426094
12230.859375	-62.558388
12273.925781	-62.557697
12316.992188	-62.510532
12360.058594	-62.694332
12403.125000	-62.731445
12446.191406	-62.637966
12489.257812	-62.801407
12532.324219	-62.946682
12575.390625	-62.934948
12618.457031	-62.860115
12661.523438	-62.818619
12704.589844	-62.749920
12747.656250	-62.825726
12790.722656	-63.034725
12833.789062	-62.930237
12876.855469	-62.791489
12919.921875	-62.772530
12962.988281	-62.949379
13006.054688	-62.975151
13049.121094	-63.078194
13092.187500	-62.969944
13135.253906	-62.835346
13178.320312	-63.002239
13221.386719	-63.130768
13264.453125	-62.919800
13307.519531	-62.909683
13350.585938	-62.792294
13393.652344	-62.976372
13436.718750	-63.113842
13479.785156	-63.098804
13522.851562	-63.250214
13565.917969	-63.090782
13608.984375	-63.092319
13652.050781	-63.311546
13695.117188	-63.396595
13738.183594	-63.195061
13781.250000	-63.119724
13824.316406	-63.291107
13867.382812	-63.250988
13910.449219	-63.471260
13953.515625	-63.510197
13996.582031	-63.465134
14039.648438	-63.236660
14082.714844	-63.417759
14125.781250	-63.411415
14168.847656	-63.253021
