Frequency (Hz)	Level (dB)
43.066406	-18.978909
86.132812	-13.728113
129.199219	-10.486445
172.265625	-10.652733
215.332031	-11.788676
258.398438	-12.054024
301.464844	-12.377226
344.531250	-12.942060
387.597656	-13.230799
430.664062	-13.556927
473.730469	-14.052915
516.796875	-14.813318
559.863281	-15.322716
602.929688	-15.398464
645.996094	-15.742496
689.062500	-16.293543
732.128906	-16.849808
775.195312	-17.663986
818.261719	-18.180569
861.328125	-18.788155
904.394531	-19.130474
947.460938	-19.437822
990.527344	-19.632555
1033.593750	-19.989861
1076.660156	-20.432419
1119.726562	-20.756197
1162.792969	-20.622866
1205.859375	-21.299599
1248.925781	-22.155323
1291.992188	-22.398079
1335.058594	-22.146479
1378.125000	-22.502844
1421.191406	-22.947283
1464.257812	-23.632030
1507.324219	-23.845228
1550.390625	-23.939816
1593.457031	-24.352554
1636.523438	-24.786875
1679.589844	-24.866051
1722.656250	-24.653196
1765.722656	-25.134657
1808.789062	-25.773142
1851.855469	-25.837444
1894.921875	-26.452152
1937.988281	-26.520199
1981.054688	-26.135828
2024.121094	-26.112755
2067.187500	-26.496180
2110.253906	-26.997860
2153.320312	-27.262424
2196.386719	-27.289396
2239.453125	-27.211586
2282.519531	-27.445837
2325.585938	-27.407467
2368.652344	-27.442095
2411.718750	-28.151571
2454.785156	-28.783630
2497.851562	-28.544415
2540.917969	-28.240896
2583.984375	-28.708069
2627.050781	-29.111977
2670.117188	-28.835104
2713.183594	-28.776899
2756.250000	-29.063810
2799.316406	-29.132273
2842.382812	-29.595387
2885.449219	-29.783129
2928.515625	-29.549614
2971.582031	-30.147379
3014.648438	-30.431910
3057.714844	-30.251654
3100.781250	-30.266788
3143.847656	-29.878132
3186.914062	-30.243877
3229.980469	-30.693239
3273.046875	-30.611298
3316.113281	-30.276140
3359.179688	-31.041433
3402.246094	-31.410851
3445.312500	-31.298525
3488.378906	-31.279959
3531.445312	-31.110588
3574.511719	-31.272762
3617.578125	-31.556183
3660.644531	-31.168749
3703.710938	-30.935976
3746.777344	-31.625227
3789.843750	-31.564247
3832.910156	-31.898441
3875.976562	-31.871256
3919.042969	-32.270245
3962.109375	-32.266220
4005.175781	-32.345078
4048.242188	-32.831699
4091.308594	-32.901688
4134.375000	-32.466942
4177.441406	-32.436260
4220.507812	-32.758591
4263.574219	-33.018211
4306.640625	-33.261368
4349.707031	-33.063610
4392.773438	-33.050472
4435.839844	-33.213173
4478.906250	-33.031017
4521.972656	-32.981022
4565.039062	-33.265301
4608.105469	-33.521309
4651.171875	-33.955311
4694.238281	-33.688450
4737.304688	-33.452831
4780.371094	-33.369179
4823.437500	-33.491253
4866.503906	-33.712440
4909.570312	-33.797272
4952.636719	-34.212772
4995.703125	-34.160965
5038.769531	-34.439632
5081.835938	-33.903618
5124.902344	-34.124599
5167.968750	-34.006203
5211.035156	-34.170155
5254.101562	-34.639008
5297.167969	-34.805973
5340.234375	-34.665329
5383.300781	-34.617668
5426.367188	-34.659363
5469.433594	-34.801250
5512.500000	-34.868134
5555.566406	-34.804241
5598.632812	-34.636982
5641.699219	-34.765179
5684.765625	-34.257736
5727.832031	-34.678841
5770.898438	-35.056732
5813.964844	-35.139503
5857.031250	-35.043236
5900.097656	-34.986443
5943.164062	-34.807247
5986.230469	-35.132782
6029.296875	-35.189396
6072.363281	-35.379280
6115.429688	-35.514370
6158.496094	-35.440365
6201.562500	-35.695354
6244.628906	-35.624336
6287.695312	-35.613712
6330.761719	-35.771282
6373.828125	-35.680046
6416.894531	-35.326637
6459.960938	-35.127392
6503.027344	-35.531654
6546.093750	-35.953773
6589.160156	-36.300278
6632.226562	-36.449402
6675.292969	-36.079376
6718.359375	-36.017532
6761.425781	-36.009266
6804.492188	-36.127979
6847.558594	-35.933693
6890.625000	-36.306881
6933.691406	-36.108204
6976.757812	-36.078281
7019.824219	-36.216530
7062.890625	-36.466892
7105.957031	-36.754345
7149.023438	-36.894505
7192.089844	-36.982018
7235.156250	-36.525299
7278.222656	-36.254158
7321.289062	-36.542736
7364.355469	-36.568993
7407.421875	-36.976391
7450.488281	-36.960030
7493.554688	-36.900211
7536.621094	-36.830463
7579.687500	-37.118225
7622.753906	-37.404652
7665.820312	-37.761482
7708.886719	-37.788670
7751.953125	-36.923477
7795.019531	-36.951408
7838.085938	-36.933899
7881.152344	-37.568283
7924.218750	-37.754848
7967.285156	-37.191273
8010.351562	-37.292290
8053.417969	-37.122303
8096.484375	-37.329712
8139.550781	-37.517910
8182.617188	-37.497818
8225.683594	-37.560223
8268.750000	-37.912277
8311.816406	-37.815861
8354.882812	-37.608521
8397.949219	-37.865387
8441.015625	-37.982262
8484.082031	-37.953079
8527.148438	-38.137344
8570.214844	-37.958492
8613.281250	-37.699455
8656.347656	-38.287106
8699.414062	-38.163914
8742.480469	-38.039471
8785.546875	-37.597977
8828.613281	-37.723652
8871.679688	-38.154713
8914.746094	-38.251625
8957.812500	-38.310001
9000.878906	-38.658993
9043.945312	-38.396690
9087.011719	-38.191402
9130.078125	-38.248055
9173.144531	-38.229141
9216.210938	-38.462025
9259.277344	-39.023388
9302.343750	-38.687618
9345.410156	-38.575401
9388.476562	-38.719845
9431.542969	-38.420208
9474.609375	-38.186378
9517.675781	-38.407757
9560.742188	-38.835884
9603.808594	-38.879356
9646.875000	-39.371582
9689.941406	-39.346760
9733.007812	-39.032547
9776.074219	-39.169239
9819.140625	-39.253498
9862.207031	-38.665981
9905.273438	-38.610420
9948.339844	-38.685558
9991.406250	-39.043514
10034.472656	-38.677547
10077.539062	-38.345879
10120.605469	-38.833950
10163.671875	-39.183228
10206.738281	-38.965935
10249.804688	-39.183975
10292.871094	-39.186310
10335.937500	-39.604496
10379.003906	-39.542908
10422.070312	-39.279850
10465.136719	-39.057091
10508.203125	-38.880699
10551.269531	-39.348766
10594.335938	-39.309753
10637.402344	-39.376263
10680.468750	-39.269421
10723.535156	-39.463120
10766.601562	-40.119141
10809.667969	-39.887054
10852.734375	-39.723881
10895.800781	-39.923500
10938.867188	-39.795383
10981.933594	-39.394459
11025.000000	-39.378876
11068.066406	-39.576225
11111.132812	-39.496353
11154.199219	-39.657959
11197.265625	-40.131969
11240.332031	-40.012009
11283.398438	-39.601479
11326.464844	-39.830460
11369.531250	-39.834732
11412.597656	-39.947037
11455.664062	-40.222397
11498.730469	-39.824100
11541.796875	-39.786541
11584.863281	-40.193932
11627.929688	-40.147739
11670.996094	-40.439232
11714.062500	-39.854256
11757.128906	-39.819336
11800.195312	-40.030682
11843.261719	-40.534065
11886.328125	-40.691936
11929.394531	-40.666237
11972.460938	-40.617558
12015.527344	-40.613415
12058.593750	-40.599510
12101.660156	-40.306286
12144.726562	-40.447582
12187.792969	-40.470566
12230.859375	-40.180683
12273.925781	-40.213814
12316.992188	-40.471542
12360.058594	-40.247135
12403.125000	-40.354237
12446.191406	-40.745609
12489.257812	-40.688309
12532.324219	-40.931000
12575.390625	-40.832024
12618.457031	-40.953930
12661.523438	-41.236454
12704.589844	-40.861244
12747.656250	-40.911419
12790.722656	-40.867321
12833.789062	-40.888302
12876.855469	-40.816368
12919.921875	-40.883827
12962.988281	-41.185448
13006.054688	-41.452518
13049.121094	-41.709381
13092.187500	-41.746754
13135.253906	-41.505798
13178.320312	-41.348846
13221.386719	-41.314930
13264.453125	-41.510262
13307.519531	-41.827747
13350.585938	-41.506798
13393.652344	-41.024471
13436.718750	-41.063606
13479.785156	-41.177979
13522.851562	-41.369408
13565.917969	-41.498768
13608.984375	-41.687618
13652.050781	-41.642647
13695.117188	-42.060658
13738.183594	-41.981503
13781.250000	-41.767994
13824.316406	-41.732544
13867.382812	-41.619049
13910.449219	-41.949337
13953.515625	-41.940208
13996.582031	-42.126110
14039.648438	-41.546425
14082.714844	-41.308208
14125.781250	-41.910065
14168.847656	-41.840115
14211.914062	-41.680592
14254.980469	-41.618938
14298.046875	-41.559357
14341.113281	-41.957348
14384.179688	-41.951569
14427.246094	-41.900429
14470.312500	-41.766365
14513.378906	-41.709560
14556.445312	-41.849461
14599.511719	-41.719963
14642.578125	-42.256462
14685.644531	-42.087936
14728.710938	-42.181328
14771.777344	-42.495884
14814.843750	-42.095272
14857.910156	-42.312130
14900.976562	-42.123058
14944.042969	-42.029129
14987.109375	-42.569332
15030.175781	-42.623367
15073.242188	-42.720882
15116.308594	-42.365540
15159.375000	-42.013306
15202.441406	-42.198639
15245.507812	-42.494518
15288.574219	-42.499149
15331.640625	-42.484390
15374.707031	-42.434200
15417.773438	-42.387817
15460.839844	-42.478165
15503.906250	-42.395992
15546.972656	-42.413597
15590.039062	-42.685802
15633.105469	-42.703079
15676.171875	-42.648228
15719.238281	-43.092194
15762.304688	-43.104588
15805.371094	-42.720547
15848.437500	-42.733047
15891.503906	-42.511681
15934.570312	-42.589767
15977.636719	-42.849903
16020.703125	-43.325588
16063.769531	-43.410583
16106.835938	-43.233124
16149.902344	-42.982815
16192.968750	-43.143185
16236.035156	-43.458366
16279.101562	-43.231247
16322.167969	-42.921200
16365.234375	-42.693901
16408.300781	-42.834641
16451.367188	-43.242031
16494.433594	-43.083858
16537.500000	-43.436260
16580.566406	-43.183815
16623.632812	-43.485657
16666.699219	-43.365925
16709.765625	-43.675453
16752.832031	-43.889076
16795.898438	-43.698849
16838.964844	-43.338223
16882.031250	-43.421410
16925.097656	-44.000664
16968.164062	-43.512367
17011.230469	-43.447796
17054.296875	-43.626442
17097.363281	-43.947025
17140.429688	-43.429249
17183.496094	-43.308891
17226.562500	-43.065392
17269.628906	-43.479176
17312.695312	-43.663563
17355.761719	-43.759396
17398.828125	-43.533245
17441.894531	-43.573746
17484.960938	-43.944118
17528.027344	-43.907043
17571.093750	-43.549500
17614.160156	-43.606945
17657.226562	-43.721554
17700.292969	-44.236771
17743.359375	-44.403378
17786.425781	-44.367630
17829.492188	-44.188747
17872.558594	-44.264545
17915.625000	-44.308983
17958.691406	-44.148148
18001.757812	-43.904392
18044.824219	-44.235287
18087.890625	-44.026047
18130.957031	-43.918427
18174.023438	-44.244961
18217.089844	-43.995552
18260.156250	-44.166008
18303.222656	-44.689407
18346.289062	-44.901493
18389.355469	-45.143364
18432.421875	-44.816303
18475.488281	-44.365429
18518.554688	-44.661583
18561.621094	-44.751846
18604.687500	-44.636200
18647.753906	-44.350941
18690.820312	-44.767727
18733.886719	-44.928658
18776.953125	-44.778622
18820.019531	-45.218594
18863.085938	-44.620979
18906.152344	-44.510532
18949.218750	-44.720154
18992.285156	-44.671909
19035.351562	-44.579891
19078.417969	-44.773762
19121.484375	-44.861046
19164.550781	-45.131683
19207.617188	-45.504326
19250.683594	-45.207150
19293.750000	-44.508430
19336.816406	-44.879761
19379.882812	-45.626881
19422.949219	-45.714188
19466.015625	-45.063789
19509.082031	-45.112617
19552.148438	-45.208843
19595.214844	-45.361328
19638.281250	-45.149723
19681.347656	-44.987858
19724.414062	-45.271420
19767.480469	-45.637024
19810.546875	-45.739941
19853.613281	-45.326405
19896.679688	-45.297642
19939.746094	-45.144859
19982.812500	-45.211819
20025.878906	-45.052502
20068.945312	-45.686832
20112.011719	-45.910316
20155.078125	-45.711773
20198.144531	-45.763821
20241.210938	-45.396526
20284.277344	-45.353123
20327.343750	-45.717220
20370.410156	-45.951466
20413.476562	-45.841358
20456.542969	-45.430767
20499.609375	-45.389172
20542.675781	-45.900433
20585.742188	-45.930645
20628.808594	-46.002827
20671.875000	-45.853928
20714.941406	-45.628712
20758.007812	-45.382645
20801.074219	-45.568138
20844.140625	-45.952263
20887.207031	-46.029243
20930.273438	-46.087856
20973.339844	-45.987103
21016.406250	-46.258018
21059.472656	-46.074947
21102.539062	-46.448383
21145.605469	-46.859215
21188.671875	-46.185223
21231.738281	-45.708794
21274.804688	-46.233887
21317.871094	-46.597755
21360.937500	-46.502815
21404.003906	-46.239925
21447.070312	-46.461529
21490.136719	-46.716415
21533.203125	-46.910061
21576.269531	-46.910828
21619.335938	-46.737221
21662.402344	-46.795937
21705.468750	-46.878387
21748.535156	-47.019894
21791.601562	-46.888863
21834.667969	-46.937126
21877.734375	-47.154827
21920.800781	-47.500751
21963.867188	-47.283218
22006.933594	-46.990108
