Frequency (Hz)	Level (dB)
43.066406	-23.551746
86.132812	-22.645048
129.199219	-22.466518
172.265625	-22.131241
215.332031	-21.933035
258.398438	-21.926126
301.464844	-22.290243
344.531250	-22.119953
387.597656	-22.135033
430.664062	-22.443863
473.730469	-22.745863
516.796875	-22.749641
559.863281	-22.859880
602.929688	-22.682655
645.996094	-22.775835
689.062500	-23.224749
732.128906	-22.985912
775.195312	-23.413134
818.261719	-23.019224
861.328125	-23.094860
904.394531	-23.826517
947.460938	-23.844276
990.527344	-23.895594
1033.593750	-23.921188
1076.660156	-24.059546
1119.726562	-24.254608
1162.792969	-24.541342
1205.859375	-24.438457
1248.925781	-24.323809
1291.992188	-24.729271
1335.058594	-25.238922
1378.125000	-25.338034
1421.191406	-25.245445
1464.257812	-25.307249
1507.324219	-25.367144
1550.390625	-25.073595
1593.457031	-25.014780
1636.523438	-25.685455
1679.589844	-26.096220
1722.656250	-25.701725
1765.722656	-26.050215
1808.789062	-26.064857
1851.855469	-26.169241
1894.921875	-26.374577
1937.988281	-26.674616
1981.054688	-26.971657
2024.121094	-27.067739
2067.187500	-26.986689
2110.253906	-27.397116
2153.320312	-27.148989
2196.386719	-27.419912
2239.453125	-28.011890
2282.519531	-27.734797
2325.585938	-27.794323
2368.652344	-27.855755
2411.718750	-27.886246
2454.785156	-28.329327
2497.851562	-28.393560
2540.917969	-28.956049
2583.984375	-28.624269
2627.050781	-28.393190
2670.117188	-28.745789
2713.183594	-28.678247
2756.250000	-29.397829
2799.316406	-29.147060
2842.382812	-29.326115
2885.449219	-29.619663
2928.515625	-29.913721
2971.582031	-30.377287
3014.648438	-30.605270
3057.714844	-30.383112
3100.781250	-30.377985
3143.847656	-30.802889
3186.914062	-30.755219
3229.980469	-30.604757
3273.046875	-31.214743
3316.113281	-31.316074
3359.179688	-30.770412
3402.246094	-31.288982
3445.312500	-31.782297
3488.378906	-32.006180
3531.445312	-31.964359
3574.511719	-32.093334
3617.578125	-32.223862
3660.644531	-32.082279
3703.710938	-32.496719
3746.777344	-32.666763
3789.843750	-32.583176
3832.910156	-32.844437
3875.976562	-32.796299
3919.042969	-32.883869
3962.109375	-33.014015
4005.175781	-33.485981
4048.242188	-33.301353
4091.308594	-33.277668
4134.375000	-33.486271
4177.441406	-33.607323
4220.507812	-33.648819
4263.574219	-33.922367
4306.640625	-34.057690
4349.707031	-33.883087
4392.773438	-34.414871
4435.839844	-35.018822
4478.906250	-34.962063
4521.972656	-34.678074
4565.039062	-34.719315
4608.105469	-34.535748
4651.171875	-34.811337
4694.238281	-35.040218
4737.304688	-34.958069
4780.371094	-35.041077
4823.437500	-36.109428
4866.503906	-36.152756
4909.570312	-36.216530
4952.636719	-35.776436
4995.703125	-35.925381
5038.769531	-36.544659
5081.835938	-36.536671
5124.902344	-36.697598
5167.968750	-36.541977
5211.035156	-36.661144
5254.101562	-37.100357
5297.167969	-36.989880
5340.234375	-36.676594
5383.300781	-37.110031
5426.367188	-37.515701
5469.433594	-37.562439
5512.500000	-37.632225
5555.566406	-37.609180
5598.632812	-37.574574
5641.699219	-37.676632
5684.765625	-37.822456
5727.832031	-38.166389
5770.898438	-38.139233
5813.964844	-38.494209
5857.031250	-38.536606
5900.097656	-38.730873
5943.164062	-38.859596
5986.230469	-38.950020
6029.296875	-39.006237
6072.363281	-38.963577
6115.429688	-39.125500
6158.496094	-39.109814
6201.562500	-39.221382
6244.628906	-39.400818
6287.695312	-39.373581
6330.761719	-39.300312
6373.828125	-39.247326
6416.894531	-39.281998
6459.960938	-39.802547
6503.027344	-39.979919
6546.093750	-39.854870
6589.160156	-40.333462
6632.226562	-40.431347
6675.292969	-40.483475
6718.359375	-40.511467
6761.425781	-40.600258
6804.492188	-40.950634
6847.558594	-40.708942
6890.625000	-40.931629
6933.691406	-41.326717
6976.757812	-41.141155
7019.824219	-41.150921
7062.890625	-41.532551
7105.957031	-41.511974
7149.023438	-41.241180
7192.089844	-41.318714
7235.156250	-41.482635
7278.222656	-41.824669
7321.289062	-42.130405
7364.355469	-41.971638
7407.421875	-41.915718
7450.488281	-42.091911
7493.554688	-42.312572
7536.621094	-42.376869
7579.687500	-42.605473
7622.753906	-42.687481
7665.820312	-42.357571
7708.886719	-42.611099
7751.953125	-42.786976
7795.019531	-43.186165
7838.085938	-43.323864
7881.152344	-42.954842
7924.218750	-43.036819
7967.285156	-43.072544
8010.351562	-42.988487
8053.417969	-43.181686
8096.484375	-43.274597
8139.550781	-43.198578
